epoch,train_loss,train_bce_loss,train_boundary_loss,train_temporal_consistency_loss,train_main_loss,train_aux_loss,train_iou,train_f1,train_precision,train_recall,train_accuracy,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean
159,0.15748757223288218,0.16826656013727187,0.06795679554343223,0.030556435665736594,0.15748757223288218,0.0,0.7556686013936996,0.8537930548191071,0.8631048023700714,0.8498224914073944,0.9802759329477946,0.0010299390414729714,0.3104284510016441,0.38344075878461203,0.306130792448918,0.25,0.16293733045458794,0.7180784033611417,0.8203746899962425,0.8018410064280033,0.8727244921028614,0.983536384999752,0.0010299619752913713,0.30870978310704233,0.38720320612192155,0.3040870137512684,0.25
160,0.1546558327972889,0.16541948889692623,0.0648167393480738,0.029647898736099403,0.1546558327972889,0.0,0.770178864399592,0.8650563557942709,0.8793623467286428,0.8552129010359446,0.9799181302388509,0.0010299900236229102,0.315145609776179,0.388968779395024,0.2958856138090293,0.25
161,0.1595715728898843,0.17092257911960285,0.06452862111230691,0.028948367557798824,0.1595715728898843,0.0,0.7523726989825567,0.8497846702734629,0.8662518848975499,0.8386751234531402,0.9814641952514649,0.0010299980795631805,0.30597067400813105,0.3855687151352564,0.30846061880389847,0.25
162,0.15605909923712413,0.1671339139342308,0.0635852308322986,0.02758807623758912,0.15605909923712413,0.0,0.7521387497584026,0.8549163619677226,0.8622094690799713,0.8507494409879048,0.9832974433898926,0.0010300224569315712,0.3147969571252664,0.3816966700057189,0.30350637485583626,0.25
163,0.15276663104693095,0.1636994369328022,0.0615879675373435,0.025505173578858377,0.15276663104693095,0.0,0.7341460684935252,0.8354715883731842,0.8655941168467204,0.823349862297376,0.981335719426473,0.001030053780414164,0.30998473390936854,0.39182834401726724,0.2981869228184223,0.25
164,0.1537718065083027,0.16443961933255197,0.06519904745121798,0.028011452158292136,0.1537718065083027,0.0,0.7442896435658137,0.834507229924202,0.8408096330861251,0.8349877891441186,0.9821842988332112,0.0010300698457285761,0.3190235858162244,0.39120490464071433,0.2897715033342441,0.25
165,0.15447047874331474,0.16546242063244185,0.06283461780597767,0.026376739454766113,0.15447047874331474,0.0,0.7394978394110997,0.8401245752970378,0.8603060225645701,0.8266502300898234,0.9824440479278564,0.0010300808819010854,0.296872686346372,0.3890958858033021,0.3140314308305581,0.25
166,0.15545148700475692,0.16588139931360882,0.06925255333383878,0.03090145569294691,0.15545148700475692,0.0,0.7249565074841181,0.8281562109788259,0.8421249985694885,0.8251901825269063,0.9799443403879802,0.0010301004862412811,0.3030315616478523,0.3877365137139956,0.30923191718757154,0.25
167,0.14903108749924035,0.15967339046042542,0.06038679529366822,0.024704783319913107,0.14903108749924035,0.0,0.7782490767281631,0.8724076213507816,0.8882657474484937,0.8618506049287731,0.9840202660396181,0.0010301517603661992,0.33192196282847175,0.36617796482711,0.3019000692614194,0.25
168,0.15399535844723383,0.16457553232709568,0.06646066159009933,0.028026435369004805,0.15399535844723383,0.0,0.7138022291163604,0.8149198303620021,0.841118210554123,0.79892072925965,0.9809292793273926,0.0010301579643661777,0.30413865894079206,0.37540632287661235,0.32045502016941707,0.25
169,0.14716426605979602,0.15700948610901833,0.06633451847980419,0.027448402997106314,0.14716426605979602,0.0,0.7504840781291325,0.8501468280951182,0.8636217912038168,0.8444193363189697,0.9814953327178955,0.0010302525168905655,0.2982784003019333,0.3884510186811288,0.31327057952682175,0.25,0.15307083521038295,0.7191953994333744,0.8225849211215973,0.8296513121575118,0.8418399035930634,0.9839450865983963,0.0010303211165592074,0.3072610512375832,0.3865352161228657,0.30620373114943505,0.25
170,0.1458065154651801,0.15602156048019727,0.060608650433520476,0.02692113189647595,0.1458065154651801,0.0,0.7614724020163218,0.8605343619982402,0.8706450442473094,0.8534819145997365,0.9832679430643717,0.0010303590757151444,0.30274052123228706,0.37947606792052585,0.3177834110955397,0.25
171,0.15027518818775812,0.16043508301178613,0.06644605038066705,0.028396644272531073,0.15027518818775812,0.0,0.7295608696838219,0.8262729612489541,0.8412471766273181,0.819001647333304,0.9804734388987223,0.001030461552242438,0.31749533861875534,0.3708057602246602,0.3116989053785801,0.25
172,0.1475020614763101,0.15793174554904302,0.06025003753602505,0.02717441983210544,0.1475020614763101,0.0,0.7278405437866847,0.8345257937908173,0.857349822918574,0.8264738301436106,0.9823368390401205,0.001030557982934018,0.31259387781222664,0.36259589369098344,0.3248102230330308,0.25
173,0.14576339771350225,0.15592844014366466,0.061413436817626156,0.025736473655949037,0.14576339771350225,0.0,0.7339873055617014,0.8352702806393305,0.8746963500976562,0.8129423300425211,0.9829060077667237,0.0010306237808739146,0.30211425696810085,0.3853555336594582,0.3125302116076151,0.25
174,0.14406786536177,0.15437836895386378,0.05816387962549925,0.023711304118235906,0.14406786536177,0.0,0.7320795426766078,0.8368236462275187,0.8602319359779358,0.8239948908487956,0.9832980155944824,0.0010307169674585264,0.29872077591717244,0.40332271307706835,0.29795651460687317,0.25
175,0.14179872622092565,0.15163440157969793,0.060759222880005834,0.023351539050539334,0.14179872622092565,0.0,0.7604186038176218,0.8582442879676819,0.8921769698460896,0.8352367629607519,0.9827616055806477,0.0010308162697280447,0.3069556519389153,0.3761461580793063,0.31689819395542146,0.25
176,0.15263915583491325,0.16318965703248978,0.06357277259230613,0.034132356631259124,0.15263915583491325,0.0,0.7120490878820419,0.8226903319358826,0.8533240973949432,0.809563105305036,0.9757776896158854,0.0010308905815084775,0.3018532012899717,0.3947746977210045,0.3033720987538497,0.25
177,0.1425693266093731,0.15217601805925368,0.06297297105193138,0.02865386726334691,0.1425693266093731,0.0,0.7537986018229276,0.8432474255561828,0.8460671645899613,0.8430330727404605,0.9820646603902181,0.001030939600119988,0.30810656448205315,0.3649884440004826,0.3269049935042858,0.25
178,0.14229544376333556,0.15188900604844094,0.06216039601713419,0.031125462396691242,0.14229544376333556,0.0,0.7455590754747391,0.8453887740770976,0.846784774462382,0.8499815920988719,0.9818140347798665,0.0010310335860898097,0.3116656089822451,0.3795899594823519,0.30874442756175996,0.25
179,0.13716430241862934,0.14637289444605509,0.06169892859955629,0.024639249748239913,0.13716430241862934,0.0,0.7544959185024103,0.8471984833478927,0.8784748335679372,0.8309357392291228,0.9827008088429768,0.0010310874708617727,0.3286693441371123,0.3800274034341176,0.29130325267712276,0.25,0.14431748818606138,0.7226770557463169,0.8240415472537279,0.801371992751956,0.8766871452331543,0.9829747542738915,0.0010311102960258722,0.30877533853054046,0.3932273440063,0.2979973167181015,0.25
180,0.13081429998079935,0.1392801471054554,0.06180119241277377,0.025903790444135665,0.13081429998079935,0.0,0.8060340960820516,0.8885750869909922,0.8897168974081675,0.8899529059727986,0.9836580117543539,0.001031128231746455,0.31064109839499,0.38820528810222943,0.3011536148687204,0.25
181,0.13567881559332212,0.14494764258464177,0.05920369364321232,0.02448228234425187,0.13567881559332212,0.0,0.7616200086971124,0.8518248458703359,0.8710362782080968,0.8375648781657219,0.9839141050974528,0.0010311895593379935,0.3122885137796402,0.3687348335981369,0.31897664815187454,0.25
182,0.13882361128926277,0.1482211376229922,0.061361162550747396,0.025784910097718237,0.13882361128926277,0.0,0.7115299855669339,0.8185466513037681,0.8505930890639622,0.7964470704396566,0.9816184202829997,0.0010311882322033247,0.303848801429073,0.3923654809594154,0.30378571823239325,0.25
183,0.13356022884448368,0.14172760024666786,0.06803150152166684,0.028143548655013242,0.13356022884448368,0.0,0.7731177488962809,0.8656482219696044,0.8718160102764766,0.8655515849590302,0.982602326075236,0.0010311913909390568,0.3060593587656816,0.3825042188167572,0.3114364270120859,0.25
184,0.13859369829297066,0.14800517484545708,0.06068063732236624,0.0267297918908298,0.13859369829297066,0.0,0.7183683301011722,0.8225939889748891,0.8280050873756408,0.8235715334614118,0.982179832458496,0.001031219804038604,0.2988802472750346,0.39209030667940775,0.3090294470389684,0.25
185,0.13385253995656968,0.142785973350207,0.06023667051146428,0.026311677197615305,0.13385253995656968,0.0,0.752622327208519,0.8483988215525945,0.8695240477720897,0.8377645820379257,0.9826086362202963,0.0010311745029563705,0.32913713753223417,0.37627620473504064,0.29458665624260905,0.25
186,0.13498593817154567,0.14379330724477768,0.062336328191061816,0.029252984172975022,0.13498593817154567,0.0,0.7451616684595744,0.8472832759221395,0.8772320508956909,0.8266300062338511,0.9827096144358317,0.0010311974600578347,0.3200463267664115,0.3723605513572693,0.30759312336643535,0.25
187,0.13138778259356818,0.13997954403360685,0.06097151295592387,0.026423810763905445,0.13138778259356818,0.0,0.7573025355736415,0.8552372982104619,0.8643340706825257,0.8530411094427108,0.9834259986877442,0.0010312223030875126,0.32360862046480177,0.36763841211795806,0.3087529736260573,0.25
188,0.13084324498971303,0.13959060360987982,0.05931656366835038,0.023318928200751543,0.13084324498971303,0.0,0.7509318312009176,0.851608810822169,0.8615936557451884,0.8461652080217997,0.9843047618865967,0.001031260440746943,0.3108746163547039,0.39016327758630115,0.29896210953593255,0.25
189,0.12797277222077053,0.13651900539795558,0.058286120928823945,0.022139091525847712,0.12797277222077053,0.0,0.749815567334493,0.8438345621029536,0.8729720850785573,0.8303668111562729,0.9850533803304037,0.001031304826028645,0.32383087451259296,0.3810986320177714,0.29507049098610877,0.25,0.1546503758057952,0.7107525739818812,0.8098860409110784,0.7756263008341193,0.891876831650734,0.9813180610537529,0.0010313374223187566,0.30730757415294646,0.39825861155986786,0.29443380832672117,0.25
190,0.1309100699921449,0.13941848576068877,0.0608882661908865,0.02811867998292049,0.1309100699921449,0.0,0.7609745581944783,0.8583680033683777,0.8654932697614034,0.8554914434750874,0.9818861643473308,0.0010313551484917602,0.3103720098733902,0.3918589398264885,0.29776905179023744,0.25
191,0.12944577460487683,0.13786145001649858,0.06089760468651851,0.02493316507898271,0.12944577460487683,0.0,0.753886541724205,0.8541727403799693,0.8668384770552318,0.8472661952177684,0.9835179169972738,0.0010314283737291893,0.2970899278918902,0.39537763347228366,0.30753244111935296,0.25
192,0.13089613641301792,0.13939627210299174,0.061000143301983674,0.027974193853636583,0.13089613641301792,0.0,0.7554439057906469,0.8514074226220448,0.8709746738274892,0.8387754162152609,0.9794522603352864,0.0010314534728725752,0.30232250516613324,0.3908800433079402,0.3067974512775739,0.25
193,0.12608241488536198,0.1348513126373291,0.053324532819290955,0.022513674975683292,0.12608241488536198,0.0,0.7513922015825908,0.8490856210390727,0.8638078679641088,0.8396369417508444,0.9856007099151611,0.001031548110768199,0.3008181735873222,0.3918394016722838,0.30734242548545204,0.25
194,0.12491153130928676,0.1326895276705424,0.062179122244318326,0.025831512175500393,0.12491153130928676,0.0,0.7655023843050003,0.8621018091837566,0.8812670210997263,0.8498438735802968,0.9834984302520752,0.001031630338790516,0.3208280198276043,0.38942778756221136,0.28974419956405956,0.25
195,0.12682462160785993,0.13468392193317413,0.06310491195569436,0.028035179898142814,0.12682462160785993,0.0,0.7514840771754583,0.848602976401647,0.8674580067396164,0.8342297951380412,0.9804074128468832,0.0010316889888296525,0.3076107531785965,0.387797824293375,0.30459142426649727,0.25
196,0.12478033031026523,0.1325913739701112,0.06118049280097087,0.027682860288769005,0.12478033031026523,0.0,0.779148492217064,0.8716085374355316,0.8773050804932913,0.8684409201145172,0.98281888961792,0.0010317125590518117,0.30615360513329504,0.38912592033545174,0.30472047130266827,0.25
197,0.1258267636100451,0.13358551189303397,0.06384369706114133,0.024615495977923275,0.1258267636100451,0.0,0.7500303794940313,0.8485415826241175,0.873528528213501,0.8319774866104126,0.9821188290913899,0.0010317532578483224,0.3058061435818672,0.3912220910191536,0.3029717686275641,0.25
198,0.12011012807488441,0.12778567423423132,0.05824866530795892,0.022156543548529348,0.12011012807488441,0.0,0.7906826337178549,0.8777873496214549,0.8974483887354533,0.8660868376493454,0.9843902587890625,0.0010318086327364047,0.3185245883961519,0.3815762604532849,0.29989915043115617,0.25
199,0.12015609070658684,0.12797080352902412,0.05631100541601578,0.023874536560227474,0.12015609070658684,0.0,0.7593659331401189,0.8578810930252075,0.8767304142316182,0.8449608782927195,0.9845120747884114,0.001031853126672407,0.3112661138176918,0.3899659854670366,0.298767901211977,0.25,0.13742907736450433,0.7167651675641536,0.8179628789424896,0.7704699203372002,0.9073361605405807,0.9822876647114753,0.0010318758431822062,0.30396454855799676,0.39808181300759315,0.2979536384344101,0.25
200,0.12477516556779543,0.13224162260691324,0.06410562420884768,0.031462881186356144,0.12477516556779543,0.0,0.7540022214253743,0.8540884216626485,0.8517658948898316,0.858986109495163,0.9809670766194661,0.0010318979155272245,0.3050108773012956,0.3903406071166197,0.30464851632714274,0.25
201,0.12030310754974684,0.12748249222834904,0.063104784861207,0.02602429281299313,0.12030310754974684,0.0,0.7578714470068614,0.8553573787212372,0.861488405863444,0.8520172168811162,0.9826751073201497,0.001031976022447149,0.304399053628246,0.3871330626308918,0.3084678846100966,0.25
202,0.11591674536466598,0.12291681046287219,0.060490413072208565,0.022619272395968438,0.11591674536466598,0.0,0.7727469311406215,0.8549054096142451,0.8533503676454226,0.8578703823188941,0.9854946931203207,0.0010320572182536125,0.3238215948144595,0.36750307730584975,0.30867532615860305,0.25
203,0.12433140302697818,0.13233722870548567,0.059011151144901915,0.02535038177544872,0.12433140302697818,0.0,0.7175518443187078,0.8218567291895549,0.8519095540046692,0.80369886358579,0.9814380168914795,0.0010320376216744382,0.3159688450396061,0.38091298590103784,0.30311816905935607,0.25
204,0.11959450741608937,0.12664800559480985,0.06350601452092329,0.026541146682575345,0.11959450741608937,0.0,0.765928128361702,0.8614080468813579,0.8773284753163656,0.8487969775994618,0.9822653611501058,0.0010321499935040872,0.2801828421652317,0.4205171637237072,0.2992999939868847,0.25
205,0.11924569259087245,0.12614809249838194,0.06429861101011435,0.028426187004273136,0.11924569259087245,0.0,0.763764335711797,0.8610749959945678,0.8623262643814087,0.8621557255585989,0.9816194375356039,0.001032266408825914,0.30188441748420397,0.4008111332853635,0.2973044519623121,0.25
206,0.11253841121991476,0.11867473994692167,0.06481487012157837,0.027297895401716232,0.11253841121991476,0.0,0.7770118355751038,0.8686702171961467,0.880848624308904,0.8603334645430247,0.9837826093037924,0.0010322828699524205,0.3122759535908699,0.40853453626235325,0.2791895106434822,0.25
207,0.11968054895599683,0.12658256168166795,0.06510552652180195,0.027390181071435413,0.11968054895599683,0.0,0.747609993815422,0.8488315006097158,0.8726600666840871,0.8332886258761089,0.9811476866404215,0.0010323187336325646,0.3066140115261078,0.39508597205082574,0.2983000194032987,0.25
208,0.11988042568167051,0.12706007063388824,0.06176610092322032,0.029253895735989015,0.11988042568167051,0.0,0.7337305456399917,0.8386607706546784,0.8543607493241628,0.8286664366722107,0.9818815390268961,0.0010323679462696115,0.3056045569479465,0.3924933771292369,0.30190206617116927,0.25
209,0.11876055051883062,0.12623114213347436,0.057906582268575826,0.025999889398614567,0.11876055051883062,0.0,0.7558803766965866,0.8534448305765788,0.8569651961326599,0.855173534154892,0.9817113558451335,0.0010323630801091592,0.330865957091252,0.3875804579506318,0.28155358334382374,0.25,0.1281068904325366,0.7178793141618371,0.818095663189888,0.7856534350663423,0.8918604388833046,0.9829763248562813,0.001032395986840129,0.3075324289500713,0.3996928259730339,0.29277474731206893,0.25
210,0.1128635436296463,0.11966377745072047,0.05844575564066569,0.024524341399470965,0.1128635436296463,0.0,0.7529545374214649,0.840866376956304,0.8600446164608002,0.8310601582129796,0.984273894627889,0.001032439200207591,0.2929721787571907,0.40113485579689345,0.30589295948545137,0.25
211,0.1142979529996713,0.12107491393884023,0.059983946320911245,0.02659091049184402,0.1142979529996713,0.0,0.7474113931258519,0.8480361153682073,0.8672092159589132,0.8375265945990881,0.9832221508026123,0.0010324719284350674,0.29977434252699214,0.3849964099625746,0.3152292497456074,0.25
212,0.11556396881739299,0.12226851160327594,0.061760071540872256,0.029075172108908493,0.11556396881739299,0.0,0.7464240809281667,0.84747500816981,0.8651642759641012,0.8379211147626241,0.9825093905131023,0.0010324821264172594,0.30454333300391834,0.37892662239375396,0.316530046860377,0.25
213,0.11458984315395356,0.12131191541751225,0.06106983410815398,0.02617671905706326,0.11458984315395356,0.0,0.7478781282901764,0.8487194269895554,0.8768452088038127,0.8341455171505611,0.9809520880381266,0.0010324560493851702,0.29721655398607255,0.41331024567286173,0.28947319959600765,0.25
214,0.11422274087866148,0.12038828581571578,0.06576597082118193,0.030600501565883557,0.11422274087866148,0.0,0.7719694097836812,0.8679367125034332,0.883795823653539,0.8562190751234691,0.9813339551289876,0.0010324793479715784,0.3100273124873638,0.39232810735702517,0.297644579410553,0.25
215,0.11291093081235885,0.1190363754828771,0.0656420860439539,0.02634152051371833,0.11291093081235885,0.0,0.7802556931972504,0.8725091894467671,0.8839117924372355,0.8643419802188873,0.9817078908284506,0.001032502087764442,0.3263275203605493,0.3905719166000684,0.28310056664049627,0.25
216,0.11035128310322762,0.11697682266434034,0.05724693660934766,0.024619485422347983,0.11035128310322762,0.0,0.7559315214554468,0.8524990330139796,0.8807879209518432,0.8306614875793457,0.9831911245981853,0.0010325149244939287,0.3143605331579844,0.39980320471028485,0.2858362652361393,0.25
217,0.11001183763146401,0.11681537429491679,0.05446672191222509,0.026033270296951135,0.11001183763146401,0.0,0.7614353676637013,0.8578806062539418,0.8710636655489604,0.8485957781473795,0.9846363544464112,0.0010325260693207384,0.29298807854453723,0.41237208967407546,0.2946398362517357,0.25
218,0.1145044391353925,0.12108971873919169,0.061786248224476974,0.029039878149827322,0.1145044391353925,0.0,0.7707387824853261,0.8636213501294454,0.8750805377960205,0.8593865891297658,0.9807820796966553,0.001032520916002492,0.30764148086309434,0.40564447740713755,0.28671403775612514,0.25
219,0.10616654629508654,0.11224017515778542,0.05837033657977978,0.024038272529530027,0.10616654629508654,0.0,0.7551712592442831,0.8544775287310282,0.8754945794741312,0.8407664279143016,0.9846135298411052,0.001032522483728826,0.3111835456142823,0.39188758259018264,0.29692887316147487,0.25,0.1219483133405447,0.7181609541177749,0.8185601156204939,0.8070043131709099,0.8697821207344532,0.9839412868022919,0.001032545929774642,0.3114703580737114,0.4062424972653389,0.2822871468961239,0.25
220,0.10510071640213331,0.11086179837584495,0.060383483519156775,0.024721024309595427,0.10510071640213331,0.0,0.7777305881182353,0.871352364619573,0.8859796464443207,0.8593048453330994,0.984564193089803,0.0010325764150669178,0.3200494575003783,0.3884457521140575,0.2915047861635685,0.25
221,0.11413683767120043,0.12077736755212148,0.060615077055990695,0.029400188413759073,0.11413683767120043,0.0,0.7373739202817281,0.8365289231141408,0.8654272059599558,0.8198496013879776,0.9826884905497233,0.0010326163688053687,0.30691995347539586,0.3985956742117802,0.29448437268535294,0.25
222,0.10411931897203128,0.10967098896702131,0.061955927933255835,0.02294792076572776,0.10411931897203128,0.0,0.7819702823956808,0.8748292823632559,0.877390464146932,0.8763536850611369,0.9835191408793131,0.0010326666990295053,0.3086088437587023,0.3839375178019206,0.3074536420404911,0.25
223,0.10575822964310647,0.11159823040167491,0.05982097585995992,0.02670736744379004,0.10575822964310647,0.0,0.762509951988856,0.8604621589183807,0.8784079313278198,0.8492761532465617,0.9835975488026937,0.001032720715738833,0.3072088651359081,0.39857280949751533,0.29421832660833996,0.25
224,0.1092702108124892,0.11497520009676615,0.0652174649760127,0.028756846052904923,0.1092702108124892,0.0,0.7609538535277048,0.8566588322321574,0.8688960870107015,0.849467600385348,0.981804625193278,0.0010327789389217893,0.3176228068768978,0.3948187587161859,0.28755843341350557,0.25
225,0.1034235678613186,0.10870171387990316,0.06345242454359928,0.025791756560405096,0.1034235678613186,0.0,0.7878813783327738,0.877837340037028,0.8925099154313405,0.8677594542503357,0.9829093297322591,0.0010328133668129644,0.30103261582553387,0.39733959808945657,0.30162779055535793,0.25
226,0.10503389562169711,0.11082250674565633,0.05934110376983881,0.027317691966891287,0.10503389562169711,0.0,0.7714246372381847,0.8658970892429352,0.8845549046993255,0.8530311246713003,0.9818388462066651,0.0010328323657934865,0.30867861409982045,0.4018756707509359,0.28944571713606515,0.25
227,0.1055092896024386,0.11091108247637749,0.06372070660193761,0.029583088060220083,0.1055092896024386,0.0,0.7640106628338496,0.8561212390661239,0.8672917415698369,0.848718614379565,0.9810320059458415,0.0010328579228371382,0.31604374597469964,0.39348075638214747,0.29047549615303675,0.25
228,0.10090931206941604,0.10631253619988759,0.058871110528707506,0.02591722731788953,0.10090931206941604,0.0,0.7984029750029246,0.8845251619815826,0.8929205139478048,0.8785958131154378,0.9843756039937337,0.0010329000651836395,0.30229522585868834,0.39293815754354,0.3047666199505329,0.25
229,0.10475463221470514,0.1106402575969696,0.05779509246349335,0.02773981581752499,0.10475463221470514,0.0,0.7716300050417583,0.8678824841976166,0.8736508071422577,0.8648383994897206,0.9824315071105957,0.0010329362781097491,0.307528135428826,0.4043295150001844,0.2881423483292262,0.25,0.11237212996929884,0.7124803366139532,0.8134407501667738,0.788602733053267,0.8841744415462017,0.9832374677062035,0.0010329370852559805,0.30585971027612685,0.3991852805018425,0.29495501443743705,0.25
230,0.0997109979391098,0.10509558916091918,0.05790882321695487,0.024613254657015204,0.0997109979391098,0.0,0.7705917994181315,0.86481414437294,0.8688412288824717,0.8639525751272837,0.985049835840861,0.0010329407717411716,0.3171016345421473,0.38547965735197065,0.29741870760917666,0.25
231,0.1068914274374644,0.11266999021172523,0.061295773399372894,0.02923886583497127,0.1068914274374644,0.0,0.7425844311714173,0.8485974808533986,0.855400151014328,0.8437168717384338,0.9806312243143718,0.0010329419358943899,0.31532110025485355,0.3829692160089811,0.30170968621969224,0.25
232,0.10174963499108951,0.10746088549494744,0.056630431984861694,0.02522030376518766,0.10174963499108951,0.0,0.7570996721585591,0.8561323642730713,0.8769114911556244,0.8406756420930227,0.984264596303304,0.001032966235652566,0.29297335048516593,0.3961881505946318,0.31083850339055064,0.25
233,0.09928395797808966,0.10409915621081987,0.0639622092867891,0.023887149741252264,0.09928395797808966,0.0,0.7660132666428884,0.8618638773759206,0.8833809475104014,0.8489637762308121,0.9837914943695069,0.0010329934613158306,0.3051959385474523,0.3870905836423238,0.3077134773135185,0.25
234,0.09968472843368849,0.10492617885271709,0.05932863429188728,0.025244008377194406,0.09968472843368849,0.0,0.763545835018158,0.8613420764605204,0.8670947869618734,0.8575332522392273,0.9830115477244059,0.001033061610845228,0.32096199691295624,0.39569937412937484,0.2833386238664389,0.25
235,0.0977880003551642,0.1026771272222201,0.061050970479846,0.024725517506400743,0.0977880003551642,0.0,0.7924870332082112,0.8815940459569295,0.8883307794729869,0.877090040842692,0.9846496264139811,0.0010330716768900553,0.32532424877087274,0.39402967219551405,0.28064607828855515,0.25
236,0.10180369317531586,0.10713534752527873,0.06012086303283771,0.028610753764708837,0.10180369317531586,0.0,0.7809977054595947,0.8712897300720215,0.8804716229438782,0.8642275313536326,0.9815685431162516,0.0010330767991642157,0.3099505578478177,0.3991292156279087,0.2909202265242736,0.25
237,0.10023008609811465,0.10542416969935099,0.05961103029549122,0.028972691328575214,0.10023008609811465,0.0,0.7640705476204555,0.8591118892033894,0.8706089357535044,0.8506034016609192,0.9809690316518148,0.0010331223563601573,0.31868006562193235,0.37815166761477786,0.3031682642797629,0.25
238,0.09735716705520948,0.1023746577401956,0.058922754724820454,0.02530790725722909,0.09735716705520948,0.0,0.7603137354056041,0.8563753892978032,0.8851366102695465,0.8380829612414042,0.9831300735473633,0.0010331832182904086,0.3082638668517272,0.40258455475171406,0.2891515796383222,0.25
239,0.10546909223000209,0.11157171527544657,0.05609798183043798,0.02833568467758596,0.10546909223000209,0.0,0.7246418863534927,0.8302888790766398,0.8504288037618001,0.8180181165536244,0.9809793631235758,0.001033222295033435,0.3016924291849136,0.4197237285474936,0.27858384475111964,0.25,0.10350570436567068,0.7209353275597096,0.8242665238678455,0.8506040167063474,0.8239678092300892,0.9843761801719666,0.0010332409292459488,0.3040162831544876,0.4008598648011684,0.2951238535344601,0.25
240,0.09749204044540723,0.10246762409806251,0.059939234207073845,0.023802100370327633,0.09749204044540723,0.0,0.7616758426030477,0.8547798901796341,0.8822011133035024,0.8401791522900264,0.9842455705006917,0.0010332565832262238,0.3071305883427461,0.4032816424965858,0.28958776841561,0.25
241,0.09934673806031545,0.10453450083732604,0.059582190960645674,0.024955732468515634,0.09934673806031545,0.0,0.7280402650435766,0.8316566199064255,0.8799575467904409,0.8076509733994802,0.9828777313232422,0.0010332878679037093,0.31939681197206177,0.3895749621093273,0.2910282306373119,0.25
242,0.09598512910306453,0.1013368917008241,0.05420804458359877,0.02226431779563427,0.09598512910306453,0.0,0.7657966762781143,0.861001600821813,0.8744881967703502,0.8517911364634831,0.984730593363444,0.0010333086441581447,0.30687377651532494,0.39145761281251906,0.3016686057051023,0.25
243,0.09628395872811477,0.10101324046651522,0.05983539639661709,0.0292607086400191,0.09628395872811477,0.0,0.742293827732404,0.8422077228625615,0.8594634354114532,0.8301928112904231,0.9825684388478597,0.0010333577869459988,0.31441679621736207,0.397347562511762,0.2882356454928716,0.25
244,0.09711104656259219,0.10198019742965699,0.05995637085288763,0.02661803790057699,0.09711104656259219,0.0,0.7493230869372686,0.8517287909984589,0.8683601160844167,0.8402256965637207,0.9826093037923177,0.0010333945664266744,0.3069291800260544,0.39926666567722957,0.2938041538000107,0.25
245,0.0962428423265616,0.10116721217830976,0.05847488238165776,0.0257181395466129,0.0962428423265616,0.0,0.7568508247534435,0.8562288264433543,0.879513688882192,0.8399917761484782,0.9835136890411377,0.001033484508904318,0.29395705660184224,0.39792332649230955,0.30811961914102237,0.25
246,0.09632983480890592,0.1014440601070722,0.05585289566467206,0.028097564664979775,0.09632983480890592,0.0,0.8087626695632935,0.8926958858966827,0.897954257329305,0.8898604293664296,0.9830572923024495,0.0010335409780964256,0.3059435745080312,0.3805751845240593,0.31348124022285145,0.25
247,0.09224740490317344,0.09677329684297244,0.0581072686240077,0.025142914305130642,0.09224740490317344,0.0,0.7728915373484294,0.8684927185376485,0.8811875621477763,0.8587629059950511,0.9841012636820475,0.0010335848433896898,0.293140834197402,0.3981290772557259,0.3087300861875216,0.25
248,0.09311077222228051,0.09713123242060344,0.06456115922580162,0.026388628905018172,0.09311077222228051,0.0,0.7849160770575205,0.8763858497142791,0.8811625023682912,0.8735946555932362,0.9827320416768391,0.001033617633705338,0.31214177161455153,0.3952100316683451,0.2926481963445743,0.25
249,0.09750559950868289,0.1027131865421931,0.05702000930905342,0.025106631964445115,0.09750559950868289,0.0,0.7010876794656118,0.8159434219201406,0.8519408504168192,0.790163978934288,0.9831418037414551,0.0010336572537198662,0.3080734377106031,0.3996619301537673,0.29226463933785757,0.25,0.10204619187861681,0.7243297440931201,0.8239773128181695,0.8250219602137804,0.854128822684288,0.9845755770802498,0.0010336923878639936,0.30585320815443995,0.39965933486819266,0.29448745474219323,0.25
250,0.08915713938573996,0.09339522086083889,0.057547114727397757,0.024883641519894202,0.08915713938573996,0.0,0.7866510629653931,0.8763849099477132,0.8851083219051361,0.8702794432640075,0.9843637148539225,0.0010337193263694644,0.3148301810026169,0.380824022491773,0.30434579278031987,0.25
251,0.09986315766970316,0.10491646900773048,0.06078644245862961,0.028771120030432938,0.09986315766970316,0.0,0.7530461341142655,0.8501911242802938,0.8725462297598521,0.8346053173144659,0.9803824265797932,0.0010337345845376452,0.32024988954265915,0.3842723086476326,0.29547780702511467,0.25
252,0.09454456592599551,0.09894004414478938,0.062147227985163526,0.026337582462777693,0.09454456592599551,0.0,0.7555732746918996,0.8568638185660045,0.8776178161303202,0.838961414496104,0.9825012842814128,0.0010337443479026358,0.3040418560306231,0.4034769035875797,0.292481242865324,0.25
