epoch,lr,train_loss,train_main_loss,train_aux_loss,train_edge_loss,train_predict_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_query_bce,train_loss_query_dice,train_loss_query_no_object,train_loss_query_weight_scale,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_main_loss,val_aux_loss,val_edge_loss,val_predict_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_query_bce,val_loss_query_dice,val_loss_query_no_object,val_loss_query_weight_scale,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy
169,0.00022525,0.46547221,0.46547221,,0.42194371,0.043528498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78857426,0.87827879,0.89210476,0.87023096,0.98458498,0.56609774,0.56609774,,0.52681747,0.039280272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79446477,0.87573591,0.88603242,0.87315742,0.98493873
170,0.00022442679,0.44437407,0.44437407,,0.40292072,0.041453354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7748935,0.86908381,0.88065323,0.86025268,0.98471878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,0.00022360061,0.45215373,0.45215373,,0.41267637,0.039477368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78842541,0.87878528,0.87951362,0.88047588,0.98522126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0.00022277148,0.47548633,0.47548633,,0.43041896,0.045067374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7769537,0.8681354,0.88465483,0.85484163,0.98464152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0.00022193944,0.45575512,0.45575512,,0.41527585,0.040479272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7812625,0.8718213,0.88115095,0.86581069,0.98504112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0.00022110453,0.41369088,0.41369088,,0.3760057,0.03768518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77186692,0.86560788,0.87878542,0.85510134,0.98606939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0.00022026676,0.41945682,0.41945682,,0.38120098,0.038255841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80245055,0.88517867,0.88437248,0.88840666,0.98673306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,0.00021942619,0.40778772,0.40778772,,0.37073668,0.037051046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80295883,0.88816252,0.88873069,0.88906679,0.9863743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0.00021858285,0.44705655,0.44705655,,0.40432492,0.042731631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79388256,0.87789975,0.88692562,0.87221361,0.98480666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,0.00021773676,0.39904217,0.39904217,,0.36012558,0.03891659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79726393,0.88269074,0.87700805,0.89101143,0.98637511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,0.00021688796,0.43224879,0.43224879,,0.39497066,0.037278125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79485007,0.88126073,0.89601977,0.86962106,0.98583137,0.5729231,0.5729231,,0.53467759,0.038245508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80526092,0.88252625,0.86782924,0.90571643,0.98557525
180,0.00021603649,0.42759413,0.42759413,,0.38522201,0.042372123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81011697,0.89177847,0.89089956,0.89541053,0.98457795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0.00021518237,0.46637357,0.46637357,,0.4237383,0.042635276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80478121,0.88765468,0.89997822,0.87872403,0.98456968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,0.00021432566,0.4488662,0.4488662,,0.40840442,0.040461782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78978094,0.87829295,0.88199357,0.87599106,0.98540861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,0.00021346637,0.47983379,0.47983379,,0.43347659,0.0463572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78646757,0.87584219,0.880012,0.87403819,0.98327839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,0.00021260454,0.4354655,0.4354655,,0.39339552,0.042069975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76570881,0.8623456,0.87222215,0.85700877,0.98463244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0.00021174022,0.41501675,0.41501675,,0.37539337,0.039623384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78108507,0.86972515,0.87916338,0.86251109,0.985513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,0.00021087343,0.43993441,0.43993441,,0.39477292,0.045161485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75274839,0.84517454,0.8526495,0.84186527,0.98384899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,0.0002100042,0.42971936,0.42971936,,0.39226319,0.037456161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79991267,0.88498598,0.87890353,0.89274351,0.98644775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,0.00020913258,0.44849616,0.44849616,,0.40410745,0.044388711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76534755,0.86108737,0.86787798,0.85699298,0.98337966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0.0002082586,0.40912566,0.40912566,,0.37091106,0.038214599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78133451,0.87171729,0.88002485,0.86615723,0.98638229,0.58317918,0.58317918,,0.54505641,0.038122763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80416455,0.88216495,0.88187312,0.89047943,0.98549711
190,0.00020738229,0.43713708,0.43713708,,0.39708584,0.040051234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77946675,0.86914064,0.87412487,0.86620083,0.98521546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,0.00020650369,0.41799169,0.41799169,,0.37764635,0.040345349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77440976,0.86724816,0.85901178,0.8786479,0.9857125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,0.00020562283,0.40421265,0.40421265,,0.36705182,0.037160831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80732164,0.88140696,0.86776098,0.89921772,0.98672213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,0.00020473975,0.39329576,0.39329576,,0.35797259,0.035323177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78399711,0.87297019,0.88573041,0.86246469,0.98688891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0.00020385449,0.44931803,0.44931803,,0.40784078,0.04147725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79721463,0.88319736,0.88457276,0.88401649,0.98538841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0.00020296708,0.45880573,0.45880573,,0.4141457,0.044660028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79250233,0.87884172,0.89010772,0.87170284,0.98444801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,0.00020207755,0.43793284,0.43793284,,0.39136379,0.046569044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76524244,0.85902453,0.84763497,0.87744246,0.98402045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0.00020118595,0.45815897,0.45815897,,0.41406797,0.044091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78104416,0.86737069,0.86686135,0.87564955,0.98410319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0.00020029231,0.41537091,0.41537091,,0.37756223,0.037808669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81621633,0.89594276,0.89837735,0.89614988,0.98661578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,0.00019939666,0.44194974,0.44194974,,0.39633554,0.045614205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79666331,0.88323353,0.88212528,0.88655571,0.98456678,0.55870426,0.55870426,,0.51832818,0.040376079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80318041,0.88172606,0.87090981,0.90098279,0.9853134
200,0.00019849904,0.48832474,0.48832474,,0.44311693,0.045207818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7672533,0.86274492,0.87012603,0.85749843,0.98385636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,0.00019759949,0.45869752,0.45869752,,0.41754227,0.041155248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77528799,0.86415074,0.87542904,0.85576051,0.98352222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,0.00019669804,0.41253852,0.41253852,,0.37580558,0.036732946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80966596,0.88701984,0.88367196,0.89258914,0.98785771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,0.00019579473,0.42872331,0.42872331,,0.39173326,0.036990045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78829137,0.87615783,0.87649272,0.87786437,0.98642668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,0.0001948896,0.45648494,0.45648494,,0.41543819,0.041046749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79061436,0.8791915,0.87995937,0.88012964,0.98470884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.00019398267,0.46442045,0.46442045,,0.41886313,0.045557319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79376697,0.88206585,0.88279336,0.88327991,0.98383088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0.000193074,0.46365178,0.46365178,,0.42229446,0.04135732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7894457,0.87692822,0.88070784,0.87555367,0.9846644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,0.00019216361,0.48027363,0.48027363,,0.43953765,0.040735979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.805628,0.88798599,0.89248293,0.88466971,0.98481015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0.00019125154,0.45111261,0.45111261,,0.40619457,0.044918042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77073293,0.8657446,0.87824515,0.85520064,0.98387973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0.00019033784,0.41899718,0.41899718,,0.37872053,0.040276647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81002868,0.89028764,0.88326475,0.89848527,0.9858568,0.60723012,0.60723012,,0.5686746,0.038555526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80868688,0.88463274,0.87176057,0.90695618,0.98573007
210,0.00018942252,0.43432534,0.43432534,,0.39437937,0.039945975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80009442,0.88308355,0.88550702,0.8824098,0.98477919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0.00018850564,0.47517321,0.47517321,,0.42667311,0.048500097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77297037,0.86769084,0.87624344,0.86133588,0.9829747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,0.00018758723,0.4530872,0.4530872,,0.41245377,0.040633427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76712439,0.86174639,0.87118941,0.85375647,0.98446117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,0.00018666732,0.43449573,0.43449573,,0.39282472,0.041671007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79419328,0.88124748,0.87676529,0.88693098,0.98477511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0.00018574596,0.4355939,0.4355939,,0.39444102,0.041152877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.774184,0.86788682,0.87923165,0.86115622,0.98474291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0.00018482318,0.46614909,0.46614909,,0.42707685,0.039072235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80473934,0.88971036,0.89034645,0.89133806,0.98545125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0.00018389901,0.44258941,0.44258941,,0.40164408,0.040945331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7874045,0.87680452,0.86988337,0.88526028,0.98451454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,0.0001829735,0.40308148,0.40308148,,0.36303845,0.04004303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7776787,0.86762525,0.86919708,0.86946321,0.98560087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,0.00018204669,0.41401101,0.41401101,,0.37489834,0.039112671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78967058,0.87833898,0.88151049,0.87712502,0.98592211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0.0001811186,0.44605252,0.44605252,,0.40539013,0.040662382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78811218,0.87521131,0.87257604,0.87936566,0.98495711,0.56923354,0.56923354,,0.53162808,0.03760547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80685928,0.88401811,0.87910731,0.89547662,0.9859575
220,0.00018018927,0.40716187,0.40716187,,0.37069523,0.036466645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81333061,0.8947887,0.89012175,0.90101375,0.98677972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,0.00017925876,0.44170205,0.44170205,,0.40354317,0.038158877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78742592,0.87537586,0.89703234,0.85779889,0.986124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0.00017832708,0.41736434,0.41736434,,0.38151754,0.035846803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81852753,0.89782615,0.90102792,0.89560303,0.98674223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,0.00017739428,0.4561795,0.4561795,,0.41171636,0.044463141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8029837,0.88766571,0.88718257,0.88975476,0.9843133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,0.0001764604,0.45457595,0.45457595,,0.4153391,0.039236848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79877081,0.88092175,0.88520862,0.8816866,0.98535131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,0.00017552548,0.47471532,0.47471532,,0.43273939,0.041975938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81880241,0.89715203,0.90035117,0.89525632,0.98423804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,0.00017458954,0.38670024,0.38670024,,0.34783691,0.038863322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78553054,0.87326155,0.8827042,0.86647697,0.98640436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,0.00017365264,0.4638339,0.4638339,,0.42238473,0.041449174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81285581,0.89288292,0.88307374,0.90481773,0.98480308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,0.0001727148,0.42200834,0.42200834,,0.38359582,0.038412519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81060589,0.89140937,0.89339527,0.89126732,0.9854851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,0.00017177607,0.4003094,0.4003094,,0.36256583,0.037743562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81041031,0.89192375,0.88777155,0.89737885,0.98661394,0.55864263,0.55864263,,0.52068947,0.037953156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80769834,0.88462616,0.87951292,0.89661801,0.98597751
230,0.00017083648,0.42207266,0.42207266,,0.38255225,0.039520413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78737429,0.87684446,0.87253452,0.88333353,0.98574363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,0.00016989607,0.43574054,0.43574054,,0.39796562,0.037774923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79540977,0.88294776,0.88890989,0.87907352,0.98597861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,0.00016895488,0.43673732,0.43673732,,0.39613732,0.04060001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78633774,0.87614673,0.87319589,0.88184871,0.9853221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,0.00016801295,0.44896837,0.44896837,,0.41002935,0.038939013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80560129,0.89062731,0.88904439,0.89386346,0.98597763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,0.00016707031,0.42335083,0.42335083,,0.38633241,0.037018415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80414732,0.88794711,0.88650724,0.89169473,0.98607132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,0.00016612701,0.46100056,0.46100056,,0.41972813,0.041272435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79216536,0.87992306,0.89384178,0.87270839,0.98490876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,0.00016518307,0.42327825,0.42327825,,0.38511901,0.038159237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83091324,0.90491397,0.89893214,0.91261343,0.98623127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,0.00016423854,0.43616109,0.43616109,,0.39713284,0.039028258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8199629,0.89674185,0.89629542,0.89835948,0.98590679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,0.00016329346,0.4124264,0.4124264,,0.37571315,0.03671325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8087081,0.89035185,0.88690289,0.89583445,0.98672984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,0.00016234787,0.39331037,0.39331037,,0.35602768,0.037282692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77134209,0.86518737,0.87804157,0.85721015,0.98613567,0.57515458,0.57515458,,0.53772926,0.037425312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8118746,0.88694873,0.87096169,0.91146053,0.98612612
240,0.0001614018,0.44601848,0.44601848,,0.40583339,0.040185091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79761482,0.8843203,0.88736061,0.88379097,0.98566604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,0.00016045528,0.41910822,0.41910822,,0.38314632,0.035961907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80590787,0.88817853,0.89122229,0.88617286,0.98686226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,0.00015950837,0.42080043,0.42080043,,0.38539193,0.035408505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78925653,0.87716181,0.87596052,0.87983171,0.9865893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,0.0001585611,0.4231341,0.4231341,,0.38218643,0.04094767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7867813,0.87338418,0.86535352,0.88562378,0.98454844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,0.0001576135,0.43658574,0.43658574,,0.39792337,0.038662367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78329174,0.87345493,0.89349665,0.85614698,0.98535488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,0.00015666561,0.41508056,0.41508056,,0.3806394,0.034441151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79634644,0.88252991,0.87931104,0.88720051,0.98705109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,0.00015571747,0.37814638,0.37814638,,0.34165753,0.036488854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82935615,0.90382896,0.9023241,0.90748132,0.98693067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,0.00015476913,0.42478358,0.42478358,,0.38654457,0.038239006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79202969,0.87942166,0.88773319,0.87466758,0.98573327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,0.00015382061,0.45301468,0.45301468,,0.41160472,0.041409964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80525387,0.88977244,0.89226827,0.89000917,0.98455915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,0.00015287196,0.40412023,0.40412023,,0.36750049,0.036619735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.776748,0.86996073,0.87162249,0.87025417,0.98673942,0.57478995,0.57478995,,0.53752868,0.037261269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8094221,0.88563493,0.87828691,0.90077834,0.98598898
250,0.00015192322,0.45160976,0.45160976,,0.40997304,0.04163672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80452936,0.88756867,0.89110774,0.88579404,0.98494914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,0.00015097441,0.41222315,0.41222315,,0.37462454,0.037598611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79993193,0.88411724,0.89229866,0.87859545,0.9863146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,0.00015002559,0.45691658,0.45691658,,0.4154971,0.041419468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80026969,0.88617432,0.88616503,0.88760083,0.98477398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,0.00014907678,0.44658724,0.44658724,,0.39863222,0.047955013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76773518,0.86026262,0.85974135,0.86368864,0.98142877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,0.00014812804,0.38721029,0.38721029,,0.3504982,0.036712087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78492948,0.87593336,0.87113158,0.88260533,0.98655735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,0.00014717939,0.43000144,0.43000144,,0.39025803,0.039743409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81229417,0.89069617,0.89279935,0.89153258,0.98554703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,0.00014623087,0.40151245,0.40151245,,0.36661281,0.034899649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79142609,0.8770546,0.88124631,0.87958179,0.98673847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,0.00014528253,0.4211727,0.4211727,,0.38239945,0.038773244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82212849,0.89863405,0.89118686,0.90773212,0.98617836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,0.00014433439,0.43564016,0.43564016,,0.39673423,0.038905929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83226105,0.90616392,0.91056603,0.90304365,0.9861294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,0.0001433865,0.46469825,0.46469825,,0.42267857,0.042019683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79879009,0.88393758,0.88264092,0.88717152,0.98462501,0.56056195,0.56056195,,0.52286291,0.037699047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81080623,0.88671394,0.87903874,0.90106697,0.98629897
260,0.0001424389,0.43401262,0.43401262,,0.39372068,0.040291942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79600566,0.87984769,0.88708758,0.87379192,0.98596868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,0.00014149163,0.46804835,0.46804835,,0.42547287,0.042575474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80342749,0.88676646,0.87865765,0.89698355,0.98427856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
