# model=B23TFCUCCMFGMLiteModel tfcu=ccm_fgm_lite lora_rank=32 input_size=512 num_clips=2 num_frames=4
# loss=1*dice + 0.5*bce + 0.2*tversky + 0.15*boundary aux=0.05*ccm_mask32 + 0.1*fgm_mask32 + 0.2*mask128 + 0.1*boundary128
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0001 params_total=318311063 params_trainable=15005591
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_aux_boundary128_loss,train_aux_ccm_mask32_loss,train_aux_fgm_mask32_loss,train_aux_mask128_loss,train_bce_loss,train_boundary_loss,train_dice_loss,train_tversky_loss,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_iou,val_f1,val_precision,val_recall,val_accuracy
210,9.1152312e-06,0.21088707,0.15181702,0.059070042,0.040196596,0.16816759,0.17875473,0.14383265,0.036863941,0.042692591,0.10683603,0.10072567,0.8282409,0.90107196,0.88690539,0.91761547,0.989903,,,,,,
211,9.1067099e-06,0.23671983,0.17060344,0.066116386,0.048503263,0.18646058,0.19661126,0.16140952,0.043162584,0.050599461,0.1191994,0.11116416,0.82527873,0.89115622,0.87143069,0.91417943,0.98787622,,,,,,
212,9.0981522e-06,0.2033452,0.14474929,0.058595908,0.050663661,0.16363247,0.17404784,0.13971567,0.044354334,0.052242105,0.096817914,0.089589463,0.83672871,0.90847059,0.89137939,0.92754777,0.98731179,,,,,,
213,9.0895583e-06,0.24573723,0.1779585,0.067778734,0.044675376,0.19469151,0.20138616,0.16719002,0.041867554,0.046086897,0.12634957,0.11881058,0.80687573,0.88444845,0.86639693,0.9061548,0.98829814,,,,,,
214,9.0809283e-06,0.22585105,0.16140353,0.064447519,0.053932174,0.17788934,0.1900444,0.15577697,0.049119841,0.054859356,0.10819505,0.10209828,0.82220494,0.89746773,0.88350024,0.91404491,0.98635455,,,,,,
215,9.0722622e-06,0.23680404,0.17006477,0.066739266,0.053954227,0.18447393,0.19616007,0.16252069,0.047368663,0.054986423,0.11626616,0.10933158,0.8221451,0.89578379,0.88000052,0.91493035,0.98634409,,,,,,
216,9.0635601e-06,0.22042634,0.15784107,0.062585274,0.048898913,0.17738085,0.18598321,0.15114009,0.044137852,0.050046562,0.10812127,0.1007194,0.83360786,0.90096679,0.88355286,0.92122435,0.98745122,,,,,,
217,9.0548221e-06,0.23991866,0.17286878,0.067049883,0.050339697,0.18877715,0.19748189,0.16414433,0.044706974,0.05226916,0.12005342,0.11310746,0.82019474,0.89157284,0.87611129,0.90947095,0.98740098,,,,,,
218,9.0460484e-06,0.24044693,0.17374813,0.066698795,0.046860462,0.19056459,0.19677143,0.16403688,0.043239089,0.048120834,0.12209344,0.11408511,0.82265086,0.88969221,0.87107703,0.91125745,0.98801112,,,,,,
219,9.0372389e-06,0.21511257,0.15427997,0.060832595,0.046580929,0.17154926,0.18116668,0.14740185,0.041926315,0.047778777,0.10617878,0.099856101,0.83348899,0.90197204,0.88777842,0.9186489,0.9883256,0.23521793,0.82533125,0.89342106,0.8923586,0.90172614,0.98692523
220,9.0283938e-06,0.21391954,0.15248963,0.061429914,0.052222218,0.17263414,0.17991906,0.14792039,0.048016983,0.051230059,0.10176941,0.095136097,0.83244253,0.90459869,0.88932111,0.92263678,0.98623202,,,,,,
221,9.0195132e-06,0.21602625,0.15542678,0.060599476,0.045527417,0.17182547,0.17921104,0.14767178,0.040389852,0.048074025,0.1076178,0.10201475,0.83797402,0.9021491,0.88897741,0.91821676,0.98858552,,,,,,
222,9.0105972e-06,0.21808977,0.15650062,0.061589153,0.047869573,0.1734127,0.18415964,0.14857798,0.042543205,0.050149187,0.10744263,0.10132005,0.82556233,0.89902641,0.88527162,0.91536882,0.98834883,,,,,,
223,9.0016458e-06,0.21887472,0.1565182,0.062356515,0.051604571,0.1751004,0.18416235,0.15012401,0.045273989,0.052537455,0.10593832,0.10031136,0.83676484,0.90537598,0.89260863,0.92048802,0.98703721,,,,,,
224,8.9926591e-06,0.22872982,0.16486171,0.063868113,0.04550098,0.18235103,0.19010792,0.15594835,0.041584848,0.046149115,0.11551945,0.10813731,0.82799935,0.89528153,0.87823019,0.9150744,0.98811538,,,,,,
225,8.9836372e-06,0.25398997,0.18315874,0.070831232,0.051153885,0.19890809,0.20914154,0.17428142,0.048147678,0.050305244,0.12761488,0.11962117,0.80913917,0.88353317,0.86511856,0.90579397,0.98655658,,,,,,
226,8.9745803e-06,0.23851887,0.17181685,0.066702028,0.046990632,0.1901188,0.20033395,0.16231814,0.041999233,0.048806043,0.12084921,0.11323554,0.81693456,0.88942157,0.87099589,0.91051706,0.98841239,,,,,,
227,8.9654884e-06,0.23277575,0.1674931,0.065282651,0.049492893,0.18293693,0.1931393,0.15936292,0.044844768,0.049842997,0.1160184,0.10787934,0.82198921,0.89328999,0.87477177,0.91495974,0.987448,,,,,,
228,8.9563616e-06,0.19708208,0.14013095,0.056951133,0.048498291,0.16066309,0.16983762,0.13542193,0.043169182,0.048961486,0.093594057,0.088040401,0.84333793,0.9118966,0.89884088,0.92723925,0.98760594,,,,,,
229,8.9472e-06,0.25518679,0.18437911,0.070807674,0.04680597,0.19974962,0.21390391,0.17374602,0.043483297,0.046590059,0.13105014,0.12299407,0.80519229,0.88143359,0.8632319,0.9035683,0.98803367,0.23677311,0.82361574,0.89285131,0.89913412,0.89587761,0.98700947
230,8.9380037e-06,0.25281975,0.18184554,0.070974204,0.04902193,0.20195495,0.21345348,0.17314457,0.046322168,0.049270298,0.12762889,0.11832511,0.80437511,0.88395413,0.86195359,0.90981862,0.98694735,,,,,,
231,8.9287727e-06,0.21673797,0.15493278,0.061805197,0.048397867,0.17474173,0.18508638,0.14859843,0.043805327,0.04805671,0.1060331,0.098942527,0.83635675,0.9028761,0.88588412,0.9225985,0.98749385,,,,,,
232,8.9195072e-06,0.22987234,0.16503739,0.064834945,0.047667739,0.18375507,0.1951312,0.15683648,0.043180981,0.049998572,0.11437542,0.10785849,0.81578981,0.89295511,0.8774643,0.91065536,0.98784821,,,,,,
233,8.9102073e-06,nan,nan,nan,nan,0.1785991,nan,nan,nan,nan,nan,nan,0.38155412,0.42617442,0.44144005,0.41991862,0.94500331,,,,,,
234,8.9008731e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.040898093,0.043416954,0.04722244,0.041118851,0.92903438,,,,,,
235,8.8915046e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0038387716,0,0,0,0.92908988,,,,,,
236,8.8821019e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.007681229,0,0,0,0.91623123,,,,,,
237,8.8726652e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003874092,0,0,0,0.91245759,,,,,,
238,8.8631946e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0037523452,0,0,0,0.92460432,,,,,,
239,8.85369e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003892944,0,0,0,0.92668143,nan,0,0,0,0,0.91092992
240,8.8441517e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0037541061,0,0,0,0.92251632,,,,,,
241,8.8345797e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0076849183,0,0,0,0.9296233,,,,,,
242,8.8249742e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.91819701,,,,,,
243,8.8153351e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0038095238,0,0,0,0.91695222,,,,,,
244,8.8056627e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0076481836,0,0,0,0.93393079,,,,,,
245,8.795957e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0039331367,0,0,0,0.92747074,,,,,,
246,8.7862181e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0075614367,0,0,0,0.91140694,,,,,,
247,8.7764461e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0077034184,0,0,0,0.92559,,,,,,
248,8.7666411e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0076997113,0,0,0,0.9102668,,,,,,
249,8.7568032e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0074731434,0,0,0,0.9064053,nan,0,0,0,0,0.91092992
250,8.7469325e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0037435657,0,0,0,0.92666636,,,,,,
251,8.7370291e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0038816109,0,0,0,0.92045884,,,,,,
220,9.0283938e-06,0.21380299,0.15225997,0.061543029,0.052565195,0.1706598,0.18085921,0.14833799,0.049182959,0.051860482,0.10104308,0.094231677,0.83253557,0.90491879,0.88935407,0.92354354,0.9860611,,,,,,
221,9.0195132e-06,0.23320315,0.1682449,0.064958249,0.047841357,0.18274267,0.19073822,0.15981579,0.043438002,0.048255686,0.11713229,0.11077628,0.83071422,0.89317833,0.87817601,0.91143289,0.9877139,,,,,,
222,9.0105972e-06,0.2225904,0.1600611,0.062529307,0.048821121,0.17512386,0.18280157,0.15305422,0.044521793,0.050493791,0.10954013,0.10343003,0.82096507,0.89643907,0.88165453,0.91355945,0.98767979,,,,,,
223,9.0016458e-06,0.23646841,0.16964109,0.066827327,0.052197281,0.18754639,0.19824826,0.16202726,0.047119674,0.052991295,0.1160583,0.11037126,0.82148979,0.89237808,0.87880118,0.9085549,0.98656601,,,,,,
224,8.9926591e-06,0.24111446,0.17427811,0.066836346,0.046392216,0.18857834,0.1994272,0.16412743,0.042524802,0.046427901,0.12292511,0.11563207,0.82160409,0.88758377,0.87059786,0.90870202,0.98824989,,,,,,
225,8.9836372e-06,0.26107532,0.18843574,0.072639585,0.05197578,0.2057854,0.21389649,0.17881543,0.04879858,0.05095464,0.13171086,0.12341198,0.80272418,0.87914177,0.86036332,0.9018527,0.98653411,,,,,,
226,8.9745803e-06,0.25250202,0.18213769,0.070364323,0.049670326,0.1996701,0.20769892,0.17321947,0.046270446,0.050106436,0.12740739,0.12039556,0.80846311,0.88322912,0.86728485,0.9024888,0.98726495,,,,,,
227,8.9654884e-06,0.2223127,0.15977214,0.062540564,0.048495243,0.17550704,0.18388507,0.1526359,0.044065189,0.04929767,0.10965584,0.10344525,0.82869957,0.89813044,0.88374634,0.9148064,0.98787837,,,,,,
228,8.9563616e-06,0.21150013,0.15106081,0.06043932,0.050193991,0.16859231,0.17852547,0.14568879,0.046114862,0.050151296,0.10144781,0.095164378,0.83200355,0.90379357,0.888791,0.9208631,0.9869181,,,,,,
229,8.9472e-06,0.24990495,0.18028307,0.069621877,0.048624819,0.19733924,0.20567906,0.17162263,0.04572972,0.04760418,0.12630674,0.11985426,0.81489489,0.88518372,0.87046714,0.90298124,0.98725948,0.24378639,0.81194931,0.88738535,0.8777386,0.9071066,0.98684778
230,8.9380037e-06,0.25820993,0.18629519,0.071914747,0.04949755,0.20508382,0.21254077,0.17728362,0.048042556,0.049640659,0.13048156,0.12173123,0.80422084,0.88039076,0.85922368,0.90477146,0.98671948,,,,,,
231,8.9287727e-06,0.2211315,0.15841624,0.062715259,0.050272339,0.17555694,0.18439209,0.15235484,0.045333211,0.048290857,0.10802361,0.102412,0.82854416,0.90079816,0.88745778,0.91651646,0.98719871,,,,,,
