epoch,lr,train_loss,train_main_loss,train_aux_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,train_temporal_encoder_enabled,train_ttf_enabled,train_ttf_patch_count,train_ttf_temporal_len,val_loss,val_main_loss,val_aux_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_temporal_encoder_enabled,val_ttf_enabled,val_ttf_patch_count,val_ttf_temporal_len
526,5.1860959e-06,0.18500586,0.18500586,,,,,,,,,,,,,,,,,,,0.021276855,0.0001095393,0.18500586,,0.044650805,,0.12848773,0.059336633,,,0.82684131,0.9037667,0.89503912,0.91391994,0.9848405,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,5.1718523e-06,0.19492114,0.19492114,,,,,,,,,,,,,,,,,,,0.021241252,0.00010907738,0.19492114,,0.038805886,,0.14592046,0.050974017,,,0.81794494,0.89586828,0.88387204,0.91027552,0.98788915,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,5.157612e-06,0.18463912,0.18463912,,,,,,,,,,,,,,,,,,,0.021233114,0.000112322,0.18463912,,0.04153418,,0.13164972,0.057276122,,,0.82083305,0.8982039,0.89078081,0.90667367,0.98646844,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,5.1433752e-06,0.1864502,0.1864502,,,,,,,,,,,,,,,,,,,0.021188354,9.9805705e-05,0.1864502,,0.04023874,,0.13558179,0.053148337,,,0.81080537,0.89269338,0.88525219,0.90097435,0.98715712,1,1,1024,4,0.25934524,0.25934524,,,,,,,,,,,,,,,,,,,0.021201203,8.3184104e-05,0.25934524,,0.067507143,,0.17465624,0.085909262,,,0.75636723,0.84965611,0.86691284,0.85827258,0.98073485,1,1,1024,4
530,5.129142e-06,0.18476571,0.18476571,,,,,,,,,,,,,,,,,,,0.0212382,0.00010422461,0.18476571,,0.04338791,,0.13005932,0.056592408,,,0.82276533,0.89869305,0.88213401,0.91718894,0.98600197,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,5.1149125e-06,0.18730308,0.18730308,,,,,,,,,,,,,,,,,,,0.021269735,0.00011389541,0.18730308,,0.036038707,,0.14173477,0.047648021,,,0.82096723,0.89916826,0.8875392,0.91204601,0.98852029,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,5.1006868e-06,0.20462199,0.20462199,,,,,,,,,,,,,,,,,,,0.021296183,0.00010258907,0.20462199,,0.040737033,,0.15323498,0.053249864,,,0.81166182,0.89258418,0.88140719,0.90552408,0.98735716,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,5.0864652e-06,0.16282071,0.16282071,,,,,,,,,,,,,,,,,,,0.021325684,0.00010560356,0.16282071,,0.037627548,,0.11487403,0.051595684,,,0.84311765,0.91310773,0.90519037,0.92186618,0.98798938,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,5.0722478e-06,0.19201694,0.19201694,,,,,,,,,,,,,,,,,,,0.02131958,0.00010918266,0.19201694,,0.042971167,,0.13789665,0.05574561,,,0.81583174,0.89570752,0.88143225,0.91170211,0.98595053,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,5.0580347e-06,0.1766159,0.1766159,,,,,,,,,,,,,,,,,,,0.021351115,0.00011053925,0.1766159,,0.035294251,,0.13227677,0.045224362,,,0.82923506,0.90298852,0.89232397,0.91459284,0.98898857,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,5.043826e-06,0.19446225,0.19446225,,,,,,,,,,,,,,,,,,,0.021326701,0.00011088855,0.19446225,,0.047775334,,0.13380286,0.064420304,,,0.81676669,0.89646475,0.883918,0.9116744,0.98496534,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,5.0296219e-06,0.20917109,0.20917109,,,,,,,,,,,,,,,,,,,0.021318563,9.6590613e-05,0.20917109,,0.042013124,,0.15629151,0.054332286,,,0.79519408,0.88081058,0.86135257,0.90347675,0.98664922,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,5.0154226e-06,0.17241565,0.17241565,,,,,,,,,,,,,,,,,,,0.021295166,9.6222451e-05,0.17241565,,0.040015059,,0.12144631,0.054771408,,,0.83971176,0.91070278,0.90053025,0.92186561,0.98655388,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,5.0012281e-06,0.1671129,0.1671129,,,,,,,,,,,,,,,,,,,0.021306356,9.7156977e-05,0.1671129,,0.04124367,,0.11484652,0.055113537,,,0.83976994,0.91072489,0.90415567,0.91826423,0.98675293,1,1,1024,4,0.28191245,0.28191245,,,,,,,,,,,,,,,,,,,0.021319654,8.2653836e-05,0.28191245,,0.080263683,,0.18450531,0.085717256,,,0.73880899,0.836377,0.87731596,0.82932603,0.97856691,1,1,1024,4
540,4.9870387e-06,0.17846258,0.17846258,,,,,,,,,,,,,,,,,,,0.021329753,0.00010257142,0.17846258,,0.038190815,,0.130023,0.051243792,,,0.82866383,0.90381074,0.8950161,0.91367387,0.98743227,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,4.9728544e-06,0.18976018,0.18976018,,,,,,,,,,,,,,,,,,,0.021333822,9.8347486e-05,0.18976018,,0.041726818,,0.13699002,0.05521671,,,0.81463556,0.89266521,0.88157625,0.90522675,0.98659631,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,4.9586754e-06,0.19066659,0.19066659,,,,,,,,,,,,,,,,,,,0.021387736,0.00010402538,0.19066659,,0.040084279,,0.14000708,0.052876147,,,0.8069407,0.89005361,0.87563394,0.90606928,0.9872502,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,4.9445019e-06,0.16922308,0.16922308,,,,,,,,,,,,,,,,,,,0.021466064,0.00010395079,0.16922308,,0.040640575,,0.11787303,0.053547404,,,0.83841142,0.90849934,0.89803056,0.91974503,0.98697044,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,4.930334e-06,0.18711966,0.18711966,,,,,,,,,,,,,,,,,,,0.021511841,0.00010953697,0.18711966,,0.039915992,,0.13654021,0.05331728,,,0.81636734,0.8952529,0.88171807,0.91068096,0.98765384,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,4.9161718e-06,0.19245778,0.19245778,,,,,,,,,,,,,,,,,,,0.021512858,0.00010634812,0.19245778,,0.04418518,,0.13680447,0.057340654,,,0.81224402,0.89346618,0.88246854,0.90549974,0.98561627,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,4.9020155e-06,0.15697906,0.15697906,,,,,,,,,,,,,,,,,,,0.021520996,0.0001072954,0.15697906,,0.035406492,,0.1118673,0.048526297,,,0.84448911,0.91417692,0.90654636,0.9231976,0.98838667,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,4.8878652e-06,0.17972245,0.17972245,,,,,,,,,,,,,,,,,,,0.021572876,0.00010486165,0.17972245,,0.03878748,,0.13099895,0.049680125,,,0.82701322,0.90222495,0.88956475,0.91622871,0.98770949,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,4.873721e-06,0.18750691,0.18750691,,,,,,,,,,,,,,,,,,,0.021564738,0.00011241355,0.18750691,,0.036410861,,0.14141521,0.048404186,,,0.8129432,0.89376724,0.87777565,0.91108464,0.98853153,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,4.8595832e-06,0.1891328,0.1891328,,,,,,,,,,,,,,,,,,,0.021541341,0.00010361806,0.1891328,,0.040785656,,0.13776458,0.052912829,,,0.81841137,0.89779746,0.88327603,0.91427449,0.98700192,1,1,1024,4,0.26781695,0.26781695,,,,,,,,,,,,,,,,,,,0.021554859,8.8149743e-05,0.26781695,,0.072910428,,0.17828283,0.083118474,,,0.74911015,0.84469149,0.87748854,0.83752776,0.97932894,1,1,1024,4
550,4.8454519e-06,0.19854182,0.19854182,,,,,,,,,,,,,,,,,,,0.021599325,0.00011801344,0.19854182,,0.042535077,,0.14505355,0.054765939,,,0.80247859,0.88710625,0.87658292,0.89890037,0.98663112,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,4.8313271e-06,0.17476921,0.17476921,,,,,,,,,,,,,,,,,,,0.021621704,0.00010838102,0.17476921,,0.034759699,,0.13077501,0.046172518,,,0.83086304,0.90449328,0.89479102,0.91566941,0.98920484,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,4.817209e-06,0.16577662,0.16577662,,,,,,,,,,,,,,,,,,,0.021621704,0.00010684204,0.16577662,,0.03733889,,0.1182342,0.051017624,,,0.83470119,0.90707699,0.8980933,0.91706877,0.98782946,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,4.8030979e-06,0.20824582,0.20824582,,,,,,,,,,,,,,,,,,,0.021628825,0.00011062371,0.20824582,,0.037093188,,0.16119184,0.049803993,,,0.7992402,0.88157291,0.87166155,0.89462218,0.98813722,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,4.7889937e-06,0.18875203,0.18875203,,,,,,,,,,,,,,,,,,,0.021662394,0.00011757944,0.18875203,,0.039288616,,0.1394585,0.050024552,,,0.81614576,0.89641533,0.88574436,0.90848029,0.98733118,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,4.7748967e-06,0.21156551,0.21156551,,,,,,,,,,,,,,,,,,,0.021633911,0.00011575392,0.21156551,,0.039360987,,0.16203989,0.05082315,,,0.80669305,0.89003511,0.87957217,0.90182432,0.98749429,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,4.760807e-06,0.1932741,0.1932741,,,,,,,,,,,,,,,,,,,0.021594238,0.00010272445,0.1932741,,0.03893814,,0.14415736,0.050893043,,,0.81832762,0.89768825,0.88393,0.91375585,0.98748844,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,4.7467248e-06,0.17772659,0.17772659,,,,,,,,,,,,,,,,,,,0.02161967,0.0001129582,0.17772659,,0.038157394,,0.12921491,0.051771418,,,0.83497549,0.90709587,0.89431655,0.92166756,0.98781366,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,4.7326501e-06,0.20309105,0.20309105,,,,,,,,,,,,,,,,,,,0.021679687,0.00010665203,0.20309105,,0.039991506,,0.15277783,0.051608542,,,0.80102351,0.88682274,0.8757201,0.89933178,0.98721211,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,4.7185832e-06,0.19469471,0.19469471,,,,,,,,,,,,,,,,,,,0.021748861,0.00010928145,0.19469471,,0.041576767,,0.14236852,0.053747121,,,0.81513297,0.89519501,0.88387191,0.90786096,0.9866703,1,1,1024,4,0.26228532,0.26228532,,,,,,,,,,,,,,,,,,,0.021794032,9.2482035e-05,0.26228532,,0.072899882,,0.1725079,0.08438769,,,0.75353658,0.84759889,0.86262791,0.8587546,0.98052805,1,1,1024,4
560,4.7045241e-06,0.1795101,0.1795101,,,,,,,,,,,,,,,,,,,0.021810913,0.00011670486,0.1795101,,0.039665871,,0.12923302,0.053056006,,,0.82316708,0.8999224,0.89000759,0.91077165,0.98673773,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,4.6904731e-06,0.17905621,0.17905621,,,,,,,,,,,,,,,,,,,0.021837362,0.00011349632,0.17905621,,0.037673987,,0.13080911,0.052865567,,,0.83597195,0.90693418,0.89644338,0.91842237,0.98772235,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,4.6764302e-06,0.20129196,0.20129196,,,,,,,,,,,,,,,,,,,0.021842448,0.00011875761,0.20129196,,0.038329108,,0.15244512,0.052588652,,,0.83179861,0.90520871,0.89654858,0.91503417,0.9872748,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,4.6623956e-06,0.22511495,0.22511495,,,,,,,,,,,,,,,,,,,0.021865845,0.00011282826,0.22511495,,0.043292437,,0.17072251,0.055499986,,,0.79938812,0.88509832,0.87684961,0.89514362,0.98634576,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,4.6483694e-06,0.17564254,0.17564254,,,,,,,,,,,,,,,,,,,0.021835327,0.00010745505,0.17564254,,0.034253037,,0.1321353,0.046271015,,,0.83924206,0.90805374,0.89190899,0.92810883,0.98906624,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,4.6343518e-06,0.16999369,0.16999369,,,,,,,,,,,,,,,,,,,0.021828206,0.00011050891,0.16999369,,0.035598751,,0.12429267,0.050511363,,,0.83382157,0.90701672,0.89898513,0.91564467,0.98849347,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,4.6203429e-06,0.17172512,0.17172512,,,,,,,,,,,,,,,,,,,0.021851603,0.00011845126,0.17172512,,0.037525794,,0.12417915,0.050100851,,,0.83382981,0.90748966,0.89443045,0.92239301,0.98798146,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,4.6063429e-06,0.17133693,0.17133693,,,,,,,,,,,,,,,,,,,0.021876017,0.00010885706,0.17133693,,0.037025318,,0.12454892,0.048813492,,,0.82717303,0.90268422,0.89656148,0.9096239,0.9880229,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,4.5923519e-06,0.15625179,0.15625179,,,,,,,,,,,,,,,,,,,0.021870931,0.00011130905,0.15625179,,0.034378916,,0.11253859,0.046671455,,,0.84427896,0.91301892,0.90121352,0.92612712,0.98869596,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,4.57837e-06,0.18717396,0.18717396,,,,,,,,,,,,,,,,,,,0.021873983,0.00011474246,0.18717396,,0.04103444,,0.1353989,0.053703098,,,0.81450262,0.89482446,0.88441215,0.90689555,0.98657672,1,1,1024,4,0.25203025,0.25203025,,,,,,,,,,,,,,,,,,,0.021895729,9.1492747e-05,0.25203025,,0.069086682,,0.16651942,0.082120725,,,0.76293799,0.85408863,0.86443113,0.86672594,0.98141304,1,1,1024,4
570,4.5643974e-06,0.20008817,0.20008817,,,,,,,,,,,,,,,,,,,0.021946208,0.00010922692,0.20008817,,0.035240712,,0.15572763,0.04559913,,,0.81332513,0.89205943,0.87640045,0.91365417,0.98912716,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,4.5504342e-06,0.1691867,0.1691867,,,,,,,,,,,,,,,,,,,0.022067261,0.00012128029,0.1691867,,0.039143407,,0.11925334,0.053949768,,,0.83057244,0.90514265,0.89280883,0.91852542,0.98740304,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,4.5364806e-06,0.19145043,0.19145043,,,,,,,,,,,,,,,,,,,0.022166951,0.00012250975,0.19145043,,0.042040163,,0.13832858,0.055408459,,,0.80857258,0.89090998,0.88105322,0.90237684,0.98646834,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,4.5225367e-06,0.17759003,0.17759003,,,,,,,,,,,,,,,,,,,0.022211711,0.00012034859,0.17759003,,0.040571249,,0.126422,0.052983899,,,0.82197982,0.89917163,0.88918282,0.91027596,0.98693539,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,4.5086026e-06,0.18720139,0.18720139,,,,,,,,,,,,,,,,,,,0.022247314,0.00012274155,0.18720139,,0.041740574,,0.13426201,0.055994047,,,0.81934389,0.89771847,0.88841791,0.9084214,0.98639512,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,4.4946785e-06,0.18788371,0.18788371,,,,,,,,,,,,,,,,,,,0.022219849,0.00012648382,0.18788371,,0.039437306,,0.13814904,0.051486801,,,0.81755018,0.89670283,0.88206386,0.91264693,0.98757006,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,4.4807645e-06,0.17259105,0.17259105,,,,,,,,,,,,,,,,,,,0.022229004,0.00012511887,0.17259105,,0.043450575,,0.1178928,0.05623841,,,0.83641624,0.90887883,0.9052223,0.91345938,0.98593521,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,4.4668608e-06,0.18048328,0.18048328,,,,,,,,,,,,,,,,,,,0.022299194,0.00012037105,0.18048328,,0.040166587,,0.12986385,0.052264211,,,0.81836128,0.89767998,0.88477376,0.91191186,0.98714012,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,4.4529675e-06,0.18887829,0.18887829,,,,,,,,,,,,,,,,,,,0.022388713,0.00013080705,0.18887829,,0.037196109,,0.14188115,0.049005167,,,0.81881456,0.8979927,0.88780314,0.9094715,0.98808862,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,4.4390848e-06,0.16927115,0.16927115,,,,,,,,,,,,,,,,,,,0.022509766,0.00013850018,0.16927115,,0.037462559,,0.12144815,0.051802215,,,0.83300923,0.90587107,0.89734363,0.91523588,0.98763237,1,1,1024,4,0.25878034,0.25878034,,,,,,,,,,,,,,,,,,,0.022529554,0.00010709945,0.25878034,,0.075285833,,0.16638608,0.085542168,,,0.75955753,0.8513525,0.85617733,0.87266441,0.98096865,1,1,1024,4
580,4.4252127e-06,0.18508103,0.18508103,,,,,,,,,,,,,,,,,,,0.022539266,0.00013584528,0.18508103,,0.041494952,,0.13272057,0.054327538,,,0.82492772,0.90156943,0.89420751,0.90976534,0.98622974,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,4.4113515e-06,0.178853,0.178853,,,,,,,,,,,,,,,,,,,0.022526042,0.0001329645,0.178853,,0.038640436,,0.13021863,0.049969672,,,0.83079112,0.90557894,0.89440533,0.91831813,0.98780478,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,4.3975012e-06,0.184857,0.184857,,,,,,,,,,,,,,,,,,,0.022479248,0.00012893273,0.184857,,0.039718112,,0.13455081,0.052940397,,,0.82513413,0.90193923,0.88743971,0.91788788,0.98699411,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,4.383662e-06,0.1688797,0.1688797,,,,,,,,,,,,,,,,,,,0.022481283,0.00013775263,0.1688797,,0.034826865,,0.12481013,0.046213531,,,0.83041257,0.90536904,0.89551629,0.9161271,0.98877434,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,4.3698341e-06,0.16692954,0.16692954,,,,,,,,,,,,,,,,,,,0.022530111,0.00013312522,0.16692954,,0.037308104,,0.11958406,0.050186907,,,0.83197284,0.90603261,0.8915827,0.92177752,0.98789124,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,4.3560175e-06,0.16192116,0.16192116,,,,,,,,,,,,,,,,,,,0.022531128,0.0001388436,0.16192116,,0.034206396,,0.11832734,0.046937092,,,0.84046207,0.91146183,0.89922821,0.92495945,0.98898568,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,4.3422125e-06,0.19026088,0.19026088,,,,,,,,,,,,,,,,,,,0.022483317,0.00013021174,0.19026088,,0.03988502,,0.13984191,0.052669741,,,0.81301749,0.89438905,0.88444442,0.90624844,0.98736264,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,4.3284191e-06,0.17476465,0.17476465,,,,,,,,,,,,,,,,,,,0.022491455,0.00013446834,0.17476465,,0.035860318,,0.12910265,0.049008404,,,0.83264162,0.9046125,0.89571948,0.91491687,0.98846266,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,4.3146375e-06,0.18650947,0.18650947,,,,,,,,,,,,,,,,,,,0.022494507,0.00012881178,0.18650947,,0.044042879,,0.13134832,0.055591325,,,0.81947683,0.89801754,0.88941865,0.90868899,0.98549491,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,4.3008678e-06,0.16257603,0.16257603,,,,,,,,,,,,,,,,,,,0.022517904,0.00012868188,0.16257603,,0.037243859,,0.11479737,0.052673987,,,0.83524926,0.90794449,0.90195567,0.91443105,0.98772028,1,1,1024,4,0.26676613,0.26676613,,,,,,,,,,,,,,,,,,,0.02251655,0.00010254287,0.26676613,,0.074221472,,0.17477107,0.088867959,,,0.74948156,0.84473758,0.87151331,0.845144,0.97951305,1,1,1024,4
590,4.2871103e-06,0.18266025,0.18266025,,,,,,,,,,,,,,,,,,,0.022519938,0.00012786561,0.18266025,,0.037025861,,0.13600094,0.048167232,,,0.82470075,0.89967442,0.88531257,0.91809613,0.98820267,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,4.2733649e-06,0.18632814,0.18632814,,,,,,,,,,,,,,,,,,,0.022519938,0.000124981,0.18632814,,0.039388705,,0.13692761,0.050059075,,,0.81705469,0.8967521,0.88789981,0.90680417,0.98749463,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,4.2596319e-06,0.1698953,0.1698953,,,,,,,,,,,,,,,,,,,0.022546387,0.00012535311,0.1698953,,0.034013225,,0.12665914,0.046114674,,,0.83683155,0.90892651,0.90025476,0.91871473,0.98885656,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,4.2459114e-06,0.17940026,0.17940026,,,,,,,,,,,,,,,,,,,0.022599284,0.0001330874,0.17940026,,0.039259609,,0.12955743,0.052916123,,,0.82713349,0.90201897,0.89031182,0.91503947,0.98704108,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,4.2322035e-06,0.17892969,0.17892969,,,,,,,,,,,,,,,,,,,0.02266744,0.00013078207,0.17892969,,0.037651295,,0.131595,0.048417017,,,0.81672635,0.89576864,0.88356676,0.90889044,0.98811958,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,4.2185084e-06,0.17635138,0.17635138,,,,,,,,,,,,,,,,,,,0.022659302,0.000133287,0.17635138,,0.039809977,,0.12564843,0.054464876,,,0.81893404,0.89738114,0.88883102,0.9073176,0.98719323,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,4.2048262e-06,0.18214217,0.18214217,,,,,,,,,,,,,,,,,,,0.022564697,0.00012880207,0.18214217,,0.039834479,,0.13212295,0.050923727,,,0.81747741,0.89697296,0.8905548,0.90454058,0.98708969,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,4.191157e-06,0.16858518,0.16858518,,,,,,,,,,,,,,,,,,,0.0225413,0.00012184739,0.16858518,,0.039643781,,0.11856226,0.051895692,,,0.83254092,0.90675169,0.89870185,0.91564655,0.98700916,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,4.177501e-06,0.19655214,0.19655214,,,,,,,,,,,,,,,,,,,0.022583008,0.0001260278,0.19655214,,0.037375169,,0.14946268,0.048571473,,,0.81334083,0.89424515,0.88398459,0.90612743,0.98797894,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,4.1638583e-06,0.17965648,0.17965648,,,,,,,,,,,,,,,,,,,0.02266744,0.00013309231,0.17965648,,0.036200977,,0.133681,0.048872533,,,0.83297267,0.90608458,0.89501815,0.91847589,0.98817506,1,1,1024,4,0.26589238,0.26589238,,,,,,,,,,,,,,,,,,,0.022740837,0.00010273585,0.26589238,,0.078216331,,0.17035209,0.086619806,,,0.75261198,0.84648549,0.86634206,0.85454518,0.98014708,1,1,1024,4
600,4.1502291e-06,0.16975692,0.16975692,,,,,,,,,,,,,,,,,,,0.022773234,0.0001344047,0.16975692,,0.040968925,,0.1175385,0.056247473,,,0.8367275,0.90859011,0.89980834,0.91813432,0.98642504,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,4.1366135e-06,0.18438436,0.18438436,,,,,,,,,,,,,,,,,,,0.022758993,0.00011576103,0.18438436,,0.040944085,,0.13241102,0.055146313,,,0.82388251,0.90098417,0.89695435,0.90599856,0.98658994,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,4.1230116e-06,0.16539691,0.16539691,,,,,,,,,,,,,,,,,,,0.022730509,0.00011441092,0.16539691,,0.037347686,,0.11830203,0.048736016,,,0.83659326,0.90928528,0.89625736,0.92323178,0.98789976,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,4.1094235e-06,0.18940951,0.18940951,,,,,,,,,,,,,,,,,,,0.022777303,0.00012253152,0.18940951,,0.037701318,,0.14191217,0.048980064,,,0.81608742,0.89612614,0.8849481,0.90909838,0.98785965,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
