epoch,lr,train_loss,train_main_loss,train_aux_loss,train_aux_boundary128_loss,train_bce_loss,train_dice_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_query_bce,train_loss_query_dice,train_loss_query_no_object,train_loss_query_weight_scale,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,train_local_attention_entropy,train_local_attention_max,train_local_candidate_count,train_local_delta_ratio,train_local_neighborhood_disabled,train_local_per_layer,train_local_spatial_radius,train_local_temporal_radius,train_relay_absorb_attention_max,train_relay_attention_entropy,train_relay_delta_ratio,train_relay_inject_attention_max,train_relay_token_norm,train_temporal_output_std,train_temporal_relay_disabled,val_loss,val_main_loss,val_aux_loss,val_aux_boundary128_loss,val_bce_loss,val_dice_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_query_bce,val_loss_query_dice,val_loss_query_no_object,val_loss_query_weight_scale,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_local_attention_entropy,val_local_attention_max,val_local_candidate_count,val_local_delta_ratio,val_local_neighborhood_disabled,val_local_per_layer,val_local_spatial_radius,val_local_temporal_radius,val_relay_absorb_attention_max,val_relay_attention_entropy,val_relay_delta_ratio,val_relay_inject_attention_max,val_relay_token_norm,val_temporal_output_std,val_temporal_relay_disabled
828,1.2854836e-05,0.24575431,0.19208739,0.053666911,0.053666911,0.043412343,0.14867505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79981933,0.88621559,0.88382843,0.89078672,0.98692902,2.8479073,0.66913586,27,0.36675976,0,1,1,1,0.16562278,1.9129396,0.58080575,1,47.023638,0.96425211,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,1.2840059e-05,0.21263111,0.16540938,0.047221725,0.047221725,0.036486192,0.12892319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82902188,0.90313308,0.89825927,0.9088703,0.98851466,2.8372117,0.66083558,27,0.37621268,0,1,1,1,0.17738182,1.9005529,0.59041645,1,47.396969,0.96420005,0,0.36574838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73609252,0.83734448,0.84874055,0.83862103,0.97801721,2.8490902,0.68116585,27,0.35452186,0,1,1,1,0.21006706,1.9150271,0.57964062,1,91.446415,0.96444131,0
830,1.2825276e-05,0.25647594,0.19971828,0.056757665,0.056757665,0.046668586,0.15304969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79729605,0.88299516,0.86123567,0.90910445,0.98567032,2.8461698,0.65911315,27,0.36312231,0,1,1,1,0.20377299,1.9183699,0.60297303,1,46.302864,0.96412029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,1.2810487e-05,0.21723603,0.16780379,0.049432241,0.049432241,0.040982343,0.12682145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83188977,0.90575104,0.90145675,0.91106661,0.98781393,2.8419354,0.66123077,27,0.37505799,0,1,1,1,0.16106097,1.9199736,0.59461737,1,46.948858,0.96423853,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,1.2795691e-05,0.21236579,0.16179861,0.050567181,0.050567181,0.039097914,0.1227007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83877901,0.90959037,0.90694503,0.91457611,0.9882877,2.8317369,0.68568771,27,0.37246612,0,1,1,1,0.19706685,1.9248078,0.59510307,1,47.180569,0.96426268,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,1.2780889e-05,0.23923904,0.19496569,0.044273347,0.044273347,0.034097923,0.16086776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88141529,0.86776315,0.85652961,0.88043973,0.98903544,2.8401083,0.65497338,27,0.36955073,0,1,1,1,0.14992684,1.9436261,0.6155992,0.99980885,46.351207,0.96422531,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,1.2766081e-05,0.21258842,0.16780019,0.044788224,0.044788224,0.032014294,0.1357859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83756176,0.89603975,0.88058741,0.91849639,0.98985281,2.8318417,0.68440066,27,0.37794214,0,1,1,1,0.20815922,1.9589642,0.62923691,1,45.258276,0.96458437,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,1.2751266e-05,0.1970715,0.14900859,0.048062911,0.048062911,0.037218851,0.11178974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85653727,0.9203534,0.91577419,0.92693842,0.98854919,2.8406953,0.67501505,27,0.36621182,0,1,1,1,0.14763998,1.9504914,0.60175586,1,45.726969,0.96460453,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,1.2736446e-05,0.21332771,0.16922123,0.044106476,0.044106476,0.034043143,0.13517809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82297283,0.89993782,0.88906197,0.91314044,0.98982117,2.8416784,0.66151017,27,0.36800332,0,1,1,1,0.20664574,1.930645,0.59599458,1,46.203223,0.96362489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,1.2721619e-05,0.23400654,0.19562504,0.038381509,0.038381509,0.029098099,0.16652694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87299497,0.86190772,0.8548831,0.87029792,0.99112956,2.8423737,0.64051631,27,0.37586245,0,1,1,1,0.18955087,1.953961,0.62213126,0.99893344,45.487033,0.96413493,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,1.2706786e-05,0.20345865,0.16290905,0.040549591,0.040549591,0.030401102,0.13250795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83404003,0.90391043,0.89507559,0.91997341,0.99059214,2.8512679,0.68422412,27,0.37920135,0,1,1,1,0.19290595,1.9312863,0.60773014,1,45.964793,0.96370879,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,1.2691947e-05,0.17843284,0.13667634,0.041756494,0.041756494,0.032839656,0.10383669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86491511,0.9244926,0.90036107,0.95197063,0.98994217,2.8383279,0.69654652,27,0.38691908,0,1,1,1,0.16321831,1.9298249,0.60059629,1,46.501849,0.96409962,0,0.36907289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73662718,0.83735026,0.84132582,0.8478498,0.97793022,2.848698,0.6984823,27,0.35627404,0,1,1,1,0.19223048,1.9466479,0.59114955,1,87.891018,0.9640364,0
840,1.2677102e-05,0.21816216,0.17266574,0.045496417,0.045496417,0.035368793,0.13729695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81865504,0.89584343,0.89136498,0.90165808,0.9889295,2.8446999,0.67792402,27,0.37740942,0,1,1,1,0.17251699,1.9228677,0.60516797,1,45.644159,0.96356386,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,1.2662251e-05,0.18882391,0.14391437,0.044909543,0.044909543,0.032001324,0.11191305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86360976,0.92597567,0.91379853,0.93921474,0.98954966,2.8380498,0.72445517,27,0.37210666,0,1,1,1,0.22772493,1.9313399,0.60371485,1,46.073648,0.9640632,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,1.2647394e-05,0.19460748,0.14877673,0.045830756,0.045830756,0.03422124,0.11455549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84921882,0.91720095,0.91205961,0.92360899,0.9893545,2.8442362,0.66348795,27,0.3795116,0,1,1,1,0.21735031,1.9255386,0.60996728,1,46.466126,0.96343009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,1.2632531e-05,0.21771248,0.17314884,0.044563642,0.044563642,0.035077312,0.13807153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81674131,0.89738051,0.88283004,0.91321805,0.98877203,2.8453491,0.66129291,27,0.38233235,0,1,1,1,0.17977695,1.9004186,0.61081814,1,47.749095,0.96328717,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,1.2617663e-05,0.24606423,0.20081044,0.045253792,0.045253792,0.035805428,0.16500501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86480962,0.85921133,0.84622965,0.87396918,0.98899115,2.8375017,0.68926421,27,0.36142203,0,1,1,1,0.16260285,1.9584884,0.62243979,0.99938986,45.22693,0.96393721,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,1.2602788e-05,0.21047001,0.15755036,0.052919656,0.052919656,0.039857962,0.1176924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83733927,0.91000958,0.90476964,0.91623508,0.98698415,2.8329886,0.65805346,27,0.37467098,0,1,1,1,0.18901025,1.9432221,0.60452538,1,46.022526,0.96387722,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,1.2587907e-05,0.16957323,0.13208376,0.037489472,0.037489472,0.027492479,0.10459128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86332947,0.92552238,0.9200364,0.93171522,0.99178808,2.84881,0.66574366,27,0.37121337,0,1,1,1,0.2582557,1.9200075,0.62573979,1,45.680662,0.96311785,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,1.2573021e-05,0.20184702,0.14939243,0.052454595,0.052454595,0.041077258,0.10831517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85699205,0.92151404,0.90671268,0.93874095,0.98567041,2.8464189,0.65388408,27,0.37193405,0,1,1,1,0.17031213,1.9305423,0.59896528,1,45.692583,0.96391207,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,1.2558129e-05,0.2065626,0.15210151,0.054461092,0.054461092,0.038363711,0.11373779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85147891,0.91763235,0.91796127,0.91790265,0.9876386,2.8278765,0.70717484,27,0.3785134,0,1,1,1,0.15346714,1.9267083,0.59027391,1,46.158744,0.96410277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,1.2543232e-05,0.24106044,0.19151944,0.049541004,0.049541004,0.039597908,0.15192153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79339015,0.88236901,0.86825853,0.89806569,0.98735291,2.8480279,0.65006154,27,0.36665826,0,1,1,1,0.19686784,1.9166784,0.61301574,1,46.311175,0.96311128,0,0.3697395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73344194,0.83501165,0.84876126,0.83426868,0.977829,2.8495032,0.69575708,27,0.35564358,0,1,1,1,0.18890306,1.9133494,0.58478716,1,90.590899,0.96360609,0
850,1.2528328e-05,0.21324858,0.16561097,0.047637612,0.047637612,0.038494306,0.12711667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82892197,0.90532161,0.89719096,0.91555719,0.98818273,2.8355277,0.63775288,27,0.37666551,0,1,1,1,0.18928552,1.9010428,0.59821843,1,47.407122,0.96369101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,1.2513419e-05,0.20218072,0.15439916,0.047781563,0.047781563,0.034436776,0.11996239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84079268,0.91026666,0.90801192,0.91384381,0.98932292,2.8443592,0.64293336,27,0.37001286,0,1,1,1,0.17478861,1.9013911,0.6140285,1,46.025128,0.96354165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,1.2498505e-05,0.25801343,0.21214573,0.045867696,0.045867696,0.035851225,0.17629451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85799224,0.85411502,0.84201673,0.86766651,0.98917292,2.8446127,0.67074417,27,0.37601975,0,1,1,1,0.19081243,1.9161046,0.60487409,0.99957617,46.39738,0.96350287,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,1.2483585e-05,0.24293155,0.19520891,0.047722639,0.047722639,0.040834248,0.15437466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79246058,0.87897772,0.86521292,0.8948875,0.98718888,2.8473347,0.68878117,27,0.37294883,0,1,1,1,0.18921379,1.8914377,0.57382263,1,46.832059,0.9632354,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,1.2468659e-05,0.2076005,0.15920199,0.048398505,0.048398505,0.038981365,0.12022063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84010491,0.91136128,0.90741202,0.91709963,0.98796229,2.8381155,0.66821181,27,0.38329043,0,1,1,1,0.18291111,1.9210967,0.59316774,1,46.367232,0.96368879,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,1.2453728e-05,0.2221177,0.16648292,0.055634781,0.055634781,0.041007971,0.12547494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82987641,0.90377045,0.90253322,0.90585212,0.98712978,2.8390005,0.70029459,27,0.36863752,0,1,1,1,0.16967239,1.9228428,0.5820154,1,46.520612,0.96365118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,1.2438791e-05,0.19080614,0.14091481,0.049891324,0.049891324,0.036036235,0.10487858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86033347,0.92366718,0.92215788,0.9255784,0.98821152,2.8343344,0.67180161,27,0.38036127,0,1,1,1,0.20785708,1.9443969,0.59319132,1,45.410633,0.96381569,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,1.2423849e-05,0.19947892,0.15638824,0.043090686,0.043090686,0.035055845,0.12133239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84013824,0.9106552,0.89737356,0.92530507,0.98972758,2.8528515,0.66938319,27,0.37130009,0,1,1,1,0.19079479,1.9045643,0.62997076,1,45.803247,0.962997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,1.2408902e-05,0.22350938,0.17621508,0.047294297,0.047294297,0.039952395,0.13626269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81715155,0.89630301,0.8790634,0.91759051,0.98768996,2.837462,0.6530933,27,0.37498967,0,1,1,1,0.22862348,1.9245696,0.57784375,1,47.215524,0.96330498,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,1.2393949e-05,0.21115246,0.16378817,0.04736429,0.04736429,0.035062706,0.12872546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8509119,0.9182802,0.91336938,0.92520681,0.98874786,2.8348107,0.67544094,27,0.37436127,0,1,1,1,0.20228968,1.9284885,0.58195798,1,47.268783,0.96370069,0,0.3643938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73784952,0.8387009,0.84390799,0.84542597,0.97816934,2.8494416,0.69038584,27,0.35539163,0,1,1,1,0.20396643,1.9161179,0.5895455,1,91.189412,0.96357365,0
860,1.2378991e-05,0.16288947,0.12117564,0.041713832,0.041713832,0.030526312,0.090649323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.881706,0.93574882,0.9175722,0.95573502,0.99041387,2.8370183,0.68108673,27,0.38238626,0,1,1,1,0.14869175,1.9426391,0.62048894,1,46.752322,0.96380664,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,1.2364028e-05,0.18564154,0.14386313,0.041778407,0.041778407,0.033045577,0.11081756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85329162,0.91959513,0.9112751,0.92914621,0.99007756,2.845413,0.64007745,27,0.37467483,0,1,1,1,0.21504283,1.9301509,0.64716114,1,47.090699,0.9629524,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,1.2349059e-05,0.18747282,0.1475088,0.039964015,0.039964015,0.031118596,0.1163902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84422712,0.91441841,0.90389527,0.92619189,0.99014257,2.8456539,0.64829469,27,0.37504184,0,1,1,1,0.2358503,1.9197137,0.62329802,1,47.184554,0.96306336,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,1.2334086e-05,0.22616879,0.17816832,0.048000462,0.048000462,0.039149642,0.13901868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80901625,0.89312869,0.87639575,0.91241164,0.98852265,2.8404475,0.69107143,27,0.36750285,0,1,1,1,0.23537301,1.9458124,0.62463028,1,45.639653,0.96285193,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,1.2319107e-05,0.19820952,0.16055967,0.037649843,0.037649843,0.030827308,0.12973237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82401699,0.90172016,0.89654308,0.90817532,0.99083873,2.8468475,0.68432723,27,0.37395452,0,1,1,1,0.24260687,1.9532458,0.62557566,1,45.692623,0.96261305,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,1.2304123e-05,0.1725294,0.12998185,0.042547551,0.042547551,0.030604218,0.099377632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86760242,0.92782299,0.92499023,0.93119162,0.99019612,2.8290515,0.62764516,27,0.37939774,0,1,1,1,0.20884288,1.929845,0.61492876,1,47.422088,0.96328591,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,1.2289134e-05,0.18234021,0.14070339,0.041636821,0.041636821,0.032223001,0.10848039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86074638,0.92217733,0.90268283,0.94324835,0.98985357,2.8404521,0.65768626,27,0.37343593,0,1,1,1,0.22211263,1.9347379,0.63040682,0.99999995,46.514662,0.96360388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,1.227414e-05,0.20925912,0.16288895,0.046370166,0.046370166,0.034965132,0.12792382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83240896,0.90508731,0.88835595,0.92492589,0.98892425,2.8385104,0.68201979,27,0.36912612,0,1,1,1,0.21261219,1.933952,0.60828681,1,45.386363,0.96331416,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,1.2259141e-05,0.2037084,0.15011259,0.053595815,0.053595815,0.037575046,0.11253754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85022347,0.91668058,0.9077498,0.92730725,0.98782043,2.8278671,0.64524637,27,0.36618827,0,1,1,1,0.20554891,1.9573814,0.61048901,1,44.483788,0.96361176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,1.2244137e-05,0.20464299,0.15371228,0.050930708,0.050930708,0.036768142,0.11694414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84469578,0.9125589,0.90985885,0.91641126,0.98810938,2.8246196,0.68257842,27,0.37322095,0,1,1,1,0.17690841,1.9239262,0.6110654,1,46.63556,0.9633438,0,0.36910542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73542206,0.83721653,0.8478175,0.84070636,0.97786847,2.8475565,0.68743578,27,0.35549957,0,1,1,1,0.20563138,1.9279273,0.58681808,1,89.121852,0.96311915,0
870,1.2229128e-05,0.23535648,0.19560417,0.039752309,0.039752309,0.029423959,0.16618022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86616182,0.86020697,0.85836413,0.86312743,0.99142685,2.8534831,0.64373524,27,0.36643741,0,1,1,1,0.19746288,1.9327095,0.6100427,0.99928846,45.439134,0.96275624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,1.2214114e-05,0.21523309,0.16860866,0.046624419,0.046624419,0.03558964,0.13301902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82313388,0.89678331,0.88551248,0.90958237,0.98845988,2.8492453,0.66458334,27,0.37130802,0,1,1,1,0.21399427,1.9173856,0.61254461,1,46.115095,0.96255996,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,1.2199095e-05,0.20564032,0.15836337,0.047276947,0.047276947,0.037490823,0.12087255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83581316,0.90808459,0.90288435,0.91465581,0.9884172,2.8396393,0.67454285,27,0.37561509,0,1,1,1,0.21566354,1.9255527,0.6056159,1,46.518307,0.96297124,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,1.2184072e-05,0.20095982,0.15718575,0.043774068,0.043774068,0.03379783,0.12338792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83504757,0.90550169,0.89234833,0.9204141,0.98975791,2.8405195,0.66018976,27,0.36997212,0,1,1,1,0.21924846,1.9215368,0.60959969,1,47.304454,0.96277048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,1.2169043e-05,0.22393045,0.18891452,0.035015934,0.035015934,0.025491933,0.16342258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87502774,0.86505064,0.86131968,0.86993893,0.99232316,2.8451497,0.64768357,27,0.36394925,0,1,1,1,0.21611493,1.935974,0.65031772,0.99994469,46.618269,0.96262133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,1.215401e-05,0.19744334,0.14636722,0.051076123,0.051076123,0.038183417,0.1081838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85383863,0.92015602,0.90965421,0.93166509,0.98771927,2.836237,0.65686285,27,0.37806943,0,1,1,1,0.18440015,1.9122092,0.58981013,1,47.227797,0.96329322,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,1.2138972e-05,0.22798305,0.17206819,0.055914854,0.055914854,0.04484802,0.12722017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82311204,0.90089418,0.89229949,0.91084114,0.98605353,2.8341217,0.69622405,27,0.36272948,0,1,1,1,0.22394067,1.9443718,0.58756606,1,45.40724,0.96306034,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,1.212393e-05,0.20077026,0.1515707,0.049199569,0.049199569,0.037646939,0.11392376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84063758,0.91247156,0.90265917,0.92367483,0.98792969,2.8250305,0.68555085,27,0.37480049,0,1,1,1,0.23500586,1.9381826,0.60743002,1,46.500546,0.96315622,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,1.2108883e-05,0.18770354,0.14449682,0.043206722,0.043206722,0.030661292,0.11383553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84676052,0.91375472,0.89674491,0.93230801,0.99044092,2.8351871,0.64020724,27,0.37333317,0,1,1,1,0.21473819,1.9198682,0.60951013,1,46.689545,0.96261313,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,1.2093831e-05,0.19261647,0.14729161,0.045324864,0.045324864,0.035530059,0.11176155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84934697,0.9171292,0.91061776,0.9245375,0.98920293,2.8436518,0.68674213,27,0.36420251,0,1,1,1,0.25390674,1.920179,0.63674269,1,45.865798,0.96230868,0,0.36578423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73973563,0.84107421,0.843003,0.8497391,0.97813337,2.8488657,0.70025333,27,0.35596118,0,1,1,1,0.23940884,1.9238528,0.59600388,1,88.467144,0.96274787,0
880,1.2078775e-05,0.25470389,0.20508779,0.049616099,0.049616099,0.040512725,0.16457507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79532413,0.88011548,0.85927014,0.90463218,0.98766149,2.8422187,0.72817674,27,0.36384833,0,1,1,1,0.24637169,1.9230413,0.61905499,1,45.639809,0.96232269,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,1.2063714e-05,0.20528822,0.15929092,0.045997301,0.045997301,0.036269931,0.12302098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83792115,0.90642336,0.88593948,0.93225535,0.98895733,2.8398871,0.69181911,27,0.36458238,0,1,1,1,0.20129525,1.9280724,0.5929449,1,46.161731,0.96303925,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
