epoch,lr,train_loss,train_main_loss,train_aux_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_query_bce,train_loss_query_dice,train_loss_query_no_object,train_loss_query_weight_scale,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_main_loss,val_aux_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_query_bce,val_loss_query_dice,val_loss_query_no_object,val_loss_query_weight_scale,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy
259,0.0001433865,3.1685722,3.1685722,,,,,,,,,,,,,,,,,,,,,,,,,,0.56018251,,,,,,,0.81364273,0.89442606,0.90618472,0.88505305,0.98526755,3.0109388,3.0109388,,,,,,,,,,,,,,,,,,,,,,,,,,0.5452087,,,,,,,0.81790863,0.89127429,0.88211097,0.90591055,0.98719594
260,0.0001424389,3.1190785,3.1190785,,,,,,,,,,,,,,,,,,,,,,,,,,0.55449665,,,,,,,0.81761821,0.89731823,0.90560819,0.89000571,0.9877372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,0.00014149163,3.1262452,3.1262452,,,,,,,,,,,,,,,,,,,,,,,,,,0.55794079,,,,,,,0.82217324,0.90029504,0.9095693,0.89212512,0.9853072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,0.00014054472,3.195928,3.195928,,,,,,,,,,,,,,,,,,,,,,,,,,0.56613732,,,,,,,0.80373768,0.88854017,0.89718528,0.88098119,0.98635591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,0.0001395982,3.1401821,3.1401821,,,,,,,,,,,,,,,,,,,,,,,,,,0.55751653,,,,,,,0.81762485,0.89484572,0.89843276,0.89242911,0.98718076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,0.00013865213,3.2409461,3.2409461,,,,,,,,,,,,,,,,,,,,,,,,,,0.5689087,,,,,,,0.78086255,0.87231655,0.8802473,0.86701124,0.985439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,0.00013770654,3.1924217,3.1924217,,,,,,,,,,,,,,,,,,,,,,,,,,0.56442299,,,,,,,0.80088195,0.8862666,0.89356648,0.88001953,0.98545704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,0.00013676146,3.1952807,3.1952807,,,,,,,,,,,,,,,,,,,,,,,,,,0.56314903,,,,,,,0.80567915,0.88820113,0.89779736,0.87977353,0.98835364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,0.00013581693,3.164513,3.164513,,,,,,,,,,,,,,,,,,,,,,,,,,0.56271321,,,,,,,0.81607791,0.89578662,0.89729051,0.89572016,0.98713559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,0.00013487299,3.1928952,3.1928952,,,,,,,,,,,,,,,,,,,,,,,,,,0.56456895,,,,,,,0.79641064,0.88129184,0.89545574,0.86968358,0.98583034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,0.00013392969,3.0296217,3.0296217,,,,,,,,,,,,,,,,,,,,,,,,,,0.54347146,,,,,,,0.83507342,0.90829977,0.91082788,0.90659128,0.9879295,2.9894467,2.9894467,,,,,,,,,,,,,,,,,,,,,,,,,,0.54005403,,,,,,,0.81518965,0.8897926,0.88673883,0.89784797,0.98702216
270,0.00013298705,3.1846115,3.1846115,,,,,,,,,,,,,,,,,,,,,,,,,,0.56349666,,,,,,,0.80251622,0.88573701,0.89872683,0.87578684,0.98668489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,0.00013204512,3.1444778,3.1444778,,,,,,,,,,,,,,,,,,,,,,,,,,0.55444389,,,,,,,0.80331057,0.8873107,0.89785824,0.8786334,0.98604034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,0.00013110393,3.1605188,3.1605188,,,,,,,,,,,,,,,,,,,,,,,,,,0.56435407,,,,,,,0.81880065,0.89788928,0.90337843,0.89382244,0.98643087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,0.00013016352,3.2353429,3.2353429,,,,,,,,,,,,,,,,,,,,,,,,,,0.57129415,,,,,,,0.79642961,0.88166966,0.89223621,0.87316389,0.98422479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,0.00012922393,3.2641576,3.2641576,,,,,,,,,,,,,,,,,,,,,,,,,,0.57154682,,,,,,,0.78365864,0.87592284,0.88271945,0.87107291,0.98402145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,0.0001282852,3.2472428,3.2472428,,,,,,,,,,,,,,,,,,,,,,,,,,0.56942369,,,,,,,0.78722524,0.87676014,0.88874457,0.86655745,0.98602618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,0.00012734736,3.1932788,3.1932788,,,,,,,,,,,,,,,,,,,,,,,,,,0.56338613,,,,,,,0.80931247,0.89141003,0.89117603,0.89301125,0.98619397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,0.00012641046,3.112325,3.112325,,,,,,,,,,,,,,,,,,,,,,,,,,0.55465506,,,,,,,0.81874989,0.89831868,0.91391993,0.88449224,0.9874954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,0.00012547452,3.147647,3.147647,,,,,,,,,,,,,,,,,,,,,,,,,,0.55950941,,,,,,,0.81092637,0.89309048,0.89176032,0.89550635,0.98710031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,0.0001245396,3.1074325,3.1074325,,,,,,,,,,,,,,,,,,,,,,,,,,0.55381728,,,,,,,0.81983095,0.89835477,0.91196655,0.88645268,0.98667584,3.0044193,3.0044193,,,,,,,,,,,,,,,,,,,,,,,,,,0.54129098,,,,,,,0.81783281,0.89111438,0.87770779,0.91130529,0.98708239
280,0.00012360572,3.1114822,3.1114822,,,,,,,,,,,,,,,,,,,,,,,,,,0.55104927,,,,,,,0.8133724,0.89460425,0.89237266,0.89778714,0.98848778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,0.00012267292,3.2432833,3.2432833,,,,,,,,,,,,,,,,,,,,,,,,,,0.57359743,,,,,,,0.79260141,0.88011557,0.88907757,0.87272186,0.98430934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,0.00012174124,3.1960877,3.1960877,,,,,,,,,,,,,,,,,,,,,,,,,,0.56718401,,,,,,,0.80815352,0.889959,0.89761283,0.88342225,0.98599075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,0.00012081073,3.1186388,3.1186388,,,,,,,,,,,,,,,,,,,,,,,,,,0.55398579,,,,,,,0.81732013,0.89537095,0.89524911,0.89799358,0.98610065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,0.0001198814,3.0863039,3.0863039,,,,,,,,,,,,,,,,,,,,,,,,,,0.54984751,,,,,,,0.81374016,0.89529093,0.90652108,0.88591259,0.98720751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,0.00011895331,3.1769992,3.1769992,,,,,,,,,,,,,,,,,,,,,,,,,,0.56205998,,,,,,,0.80787773,0.89015165,0.89156761,0.89180616,0.98431807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,0.0001180265,3.1947444,3.1947444,,,,,,,,,,,,,,,,,,,,,,,,,,0.5624441,,,,,,,0.7934019,0.88088324,0.8898685,0.87346167,0.98414269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,0.00011710099,3.2286077,3.2286077,,,,,,,,,,,,,,,,,,,,,,,,,,0.56828125,,,,,,,0.79920226,0.88533879,0.88872155,0.88272598,0.9857409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,0.00011617682,3.1311484,3.1311484,,,,,,,,,,,,,,,,,,,,,,,,,,0.55867722,,,,,,,0.82466872,0.89963198,0.90053614,0.89985307,0.98667117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,0.00011525404,3.1551216,3.1551216,,,,,,,,,,,,,,,,,,,,,,,,,,0.559268,,,,,,,0.80058002,0.88597345,0.90407669,0.87050383,0.98829266,3.0751941,3.0751941,,,,,,,,,,,,,,,,,,,,,,,,,,0.55718163,,,,,,,0.81850581,0.89127589,0.87005683,0.92062929,0.98698524
290,0.00011433268,3.2092039,3.2092039,,,,,,,,,,,,,,,,,,,,,,,,,,0.56700233,,,,,,,0.79346776,0.8819812,0.8839857,0.88144064,0.98643518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,0.00011341277,3.1263971,3.1263971,,,,,,,,,,,,,,,,,,,,,,,,,,0.55449157,,,,,,,0.81191047,0.8934726,0.90188859,0.88593202,0.98663832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,0.00011249436,3.1134505,3.1134505,,,,,,,,,,,,,,,,,,,,,,,,,,0.55371669,,,,,,,0.8175298,0.89755786,0.89586797,0.90039142,0.98830833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,0.00011157748,3.0194982,3.0194982,,,,,,,,,,,,,,,,,,,,,,,,,,0.54248038,,,,,,,0.84212903,0.91269823,0.92785262,0.89869587,0.98809094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,0.00011066216,3.1532614,3.1532614,,,,,,,,,,,,,,,,,,,,,,,,,,0.5588037,,,,,,,0.81065471,0.89242233,0.89879567,0.88738705,0.98684434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,0.00010974846,3.2397067,3.2397067,,,,,,,,,,,,,,,,,,,,,,,,,,0.57426626,,,,,,,0.79956212,0.88292461,0.894277,0.87319298,0.98629022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,0.00010883639,3.1943496,3.1943496,,,,,,,,,,,,,,,,,,,,,,,,,,0.56601819,,,,,,,0.80748844,0.89132286,0.88049961,0.90408975,0.98439078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,0.000107926,3.1334614,3.1334614,,,,,,,,,,,,,,,,,,,,,,,,,,0.55826904,,,,,,,0.80534872,0.88901605,0.90756269,0.87373513,0.98787305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,0.00010701733,3.2128488,3.2128488,,,,,,,,,,,,,,,,,,,,,,,,,,0.56706797,,,,,,,0.78943426,0.87877511,0.89588555,0.86397651,0.98586891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,0.0001061104,3.2034218,3.2034218,,,,,,,,,,,,,,,,,,,,,,,,,,0.56551374,,,,,,,0.79717454,0.88397737,0.90084314,0.86908404,0.98662073,3.0105001,3.0105001,,,,,,,,,,,,,,,,,,,,,,,,,,0.54388751,,,,,,,0.81791957,0.89105921,0.8759411,0.9133581,0.9870857
300,0.00010520527,3.2040911,3.2040911,,,,,,,,,,,,,,,,,,,,,,,,,,0.56391799,,,,,,,0.80440863,0.88602771,0.87551368,0.89953764,0.98652113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,0.00010430196,3.1958486,3.1958486,,,,,,,,,,,,,,,,,,,,,,,,,,0.56089679,,,,,,,0.79270042,0.88032063,0.88180644,0.88172242,0.98655062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,0.00010340051,3.1278499,3.1278499,,,,,,,,,,,,,,,,,,,,,,,,,,0.5540857,,,,,,,0.80806767,0.89100864,0.89423661,0.88873342,0.98691277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,0.00010250096,3.1120376,3.1120376,,,,,,,,,,,,,,,,,,,,,,,,,,0.55601786,,,,,,,0.81797454,0.89821508,0.9131031,0.88493752,0.9862114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,0.00010160334,3.1445453,3.1445453,,,,,,,,,,,,,,,,,,,,,,,,,,0.55743364,,,,,,,0.81525457,0.89428374,0.89502498,0.89498925,0.98744367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,0.00010070769,3.1678519,3.1678519,,,,,,,,,,,,,,,,,,,,,,,,,,0.56141011,,,,,,,0.8122477,0.89412788,0.90022514,0.88947066,0.98647726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,9.9814047e-05,3.1628927,3.1628927,,,,,,,,,,,,,,,,,,,,,,,,,,0.55949054,,,,,,,0.80321928,0.88859914,0.89439313,0.88536487,0.98573938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,9.8922445e-05,3.1701854,3.1701854,,,,,,,,,,,,,,,,,,,,,,,,,,0.56219865,,,,,,,0.80008698,0.88528899,0.90153387,0.87125146,0.98657713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,9.8032921e-05,3.2334674,3.2334674,,,,,,,,,,,,,,,,,,,,,,,,,,0.57027461,,,,,,,0.7924329,0.88159221,0.891541,0.87336603,0.98671238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,9.714551e-05,3.1127497,3.1127497,,,,,,,,,,,,,,,,,,,,,,,,,,0.55475596,,,,,,,0.81981862,0.89932946,0.90736168,0.89215223,0.9869807,3.0223847,3.0223847,,,,,,,,,,,,,,,,,,,,,,,,,,0.54591098,,,,,,,0.81755401,0.89071311,0.87473576,0.91371655,0.98707244
310,9.6260248e-05,3.1385205,3.1385205,,,,,,,,,,,,,,,,,,,,,,,,,,0.55865872,,,,,,,0.82277438,0.90046613,0.90419309,0.8973421,0.98789497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,9.5377171e-05,3.1368354,3.1368354,,,,,,,,,,,,,,,,,,,,,,,,,,0.5544774,,,,,,,0.81140828,0.8930646,0.89870545,0.88879767,0.98745392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,9.4496314e-05,3.1486668,3.1486668,,,,,,,,,,,,,,,,,,,,,,,,,,0.55603083,,,,,,,0.80250094,0.88662564,0.88587989,0.88865102,0.98679993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,9.3617713e-05,3.1581391,3.1581391,,,,,,,,,,,,,,,,,,,,,,,,,,0.55594536,,,,,,,0.79151419,0.88098886,0.88522312,0.87886826,0.98643414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,9.2741404e-05,3.1166004,3.1166004,,,,,,,,,,,,,,,,,,,,,,,,,,0.55800162,,,,,,,0.81978481,0.89808234,0.89926999,0.89790247,0.98684181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,9.1867421e-05,3.1045952,3.1045952,,,,,,,,,,,,,,,,,,,,,,,,,,0.5540709,,,,,,,0.82261781,0.90062831,0.90561692,0.89689514,0.98705635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,9.0995799e-05,3.1267831,3.1267831,,,,,,,,,,,,,,,,,,,,,,,,,,0.55842286,,,,,,,0.8288212,0.90450787,0.90561802,0.9046758,0.98646092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,9.0126574e-05,3.1370994,3.1370994,,,,,,,,,,,,,,,,,,,,,,,,,,0.55575837,,,,,,,0.80313671,0.88637479,0.89488607,0.87863839,0.98808002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,8.9259782e-05,3.1723797,3.1723797,,,,,,,,,,,,,,,,,,,,,,,,,,0.56003118,,,,,,,0.80506534,0.88905792,0.90355078,0.87601754,0.98631043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,8.8395456e-05,3.0990073,3.0990073,,,,,,,,,,,,,,,,,,,,,,,,,,0.55193348,,,,,,,0.81837309,0.89680942,0.90391391,0.89118339,0.98729913,3.0346432,3.0346432,,,,,,,,,,,,,,,,,,,,,,,,,,0.55020483,,,,,,,0.81591146,0.88999642,0.8844701,0.90131648,0.98708567
320,8.7533631e-05,3.0579245,3.0579245,,,,,,,,,,,,,,,,,,,,,,,,,,0.54705459,,,,,,,0.819879,0.8994293,0.91488429,0.88548773,0.98666582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,8.6674343e-05,3.1902586,3.1902586,,,,,,,,,,,,,,,,,,,,,,,,,,0.56453699,,,,,,,0.80885421,0.89192411,0.89392009,0.891225,0.98540982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,8.5817625e-05,3.1200648,3.1200648,,,,,,,,,,,,,,,,,,,,,,,,,,0.55797894,,,,,,,0.82210036,0.89964076,0.91166981,0.88994992,0.98648387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,8.4963514e-05,3.1956144,3.1956144,,,,,,,,,,,,,,,,,,,,,,,,,,0.57038035,,,,,,,0.8116453,0.89387287,0.89568058,0.89285553,0.9857039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,8.4112041e-05,3.209053,3.209053,,,,,,,,,,,,,,,,,,,,,,,,,,0.56072013,,,,,,,0.78742102,0.87718267,0.8812488,0.87422843,0.98694269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,8.3263243e-05,3.1704325,3.1704325,,,,,,,,,,,,,,,,,,,,,,,,,,0.56222881,,,,,,,0.8086538,0.89221389,0.90206101,0.8838703,0.98778827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,8.2417154e-05,3.0981974,3.0981974,,,,,,,,,,,,,,,,,,,,,,,,,,0.55291064,,,,,,,0.82725291,0.90265686,0.90880356,0.89786685,0.98755906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,8.1573806e-05,3.1628299,3.1628299,,,,,,,,,,,,,,,,,,,,,,,,,,0.55857259,,,,,,,0.80019814,0.88485343,0.88618691,0.88466707,0.98711441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,8.0733235e-05,3.1409974,3.1409974,,,,,,,,,,,,,,,,,,,,,,,,,,0.5591647,,,,,,,0.81086818,0.89355321,0.8983974,0.89010128,0.9859223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,7.9895474e-05,3.1612588,3.1612588,,,,,,,,,,,,,,,,,,,,,,,,,,0.56287124,,,,,,,0.81454121,0.89536287,0.89832251,0.89345761,0.98509984,3.0154766,3.0154766,,,,,,,,,,,,,,,,,,,,,,,,,,0.54464471,,,,,,,0.81808862,0.89116755,0.87814119,0.91088557,0.98715709
330,7.9060557e-05,3.1205091,3.1205091,,,,,,,,,,,,,,,,,,,,,,,,,,0.55718743,,,,,,,0.82430366,0.90180957,0.9073791,0.89725629,0.98698134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,7.8228518e-05,3.2337913,3.2337913,,,,,,,,,,,,,,,,,,,,,,,,,,0.57006215,,,,,,,0.78703365,0.8760342,0.87924539,0.87396277,0.98589238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,7.739939e-05,3.222387,3.222387,,,,,,,,,,,,,,,,,,,,,,,,,,0.56388942,,,,,,,0.79316054,0.88189277,0.88350091,0.88258132,0.98516097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,7.6573206e-05,3.0773591,3.0773591,,,,,,,,,,,,,,,,,,,,,,,,,,0.5506262,,,,,,,0.82899378,0.90515069,0.90970093,0.90139911,0.9871063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,7.575e-05,3.1209351,3.1209351,,,,,,,,,,,,,,,,,,,,,,,,,,0.55569445,,,,,,,0.81848696,0.89714692,0.90700275,0.88857723,0.98619498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,7.4929805e-05,3.1788009,3.1788009,,,,,,,,,,,,,,,,,,,,,,,,,,0.56089501,,,,,,,0.7977204,0.88510117,0.89396501,0.87760859,0.98640516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,7.4112654e-05,3.1956512,3.1956512,,,,,,,,,,,,,,,,,,,,,,,,,,0.56578696,,,,,,,0.8107094,0.89366856,0.89165747,0.89686365,0.9853598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,7.3298579e-05,3.2426994,3.2426994,,,,,,,,,,,,,,,,,,,,,,,,,,0.57526259,,,,,,,0.79783008,0.88438004,0.88603129,0.88375854,0.98526995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,7.2487615e-05,3.1636375,3.1636375,,,,,,,,,,,,,,,,,,,,,,,,,,0.55583075,,,,,,,0.79736427,0.88258738,0.8926943,0.87384681,0.98691982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,7.1679793e-05,3.1497359,3.1497359,,,,,,,,,,,,,,,,,,,,,,,,,,0.55862846,,,,,,,0.80202705,0.88728452,0.89574835,0.88043416,0.98506432,3.0409586,3.0409586,,,,,,,,,,,,,,,,,,,,,,,,,,0.55131254,,,,,,,0.81808019,0.89117483,0.88096524,0.90758302,0.9871611
340,7.0875145e-05,3.1280908,3.1280908,,,,,,,,,,,,,,,,,,,,,,,,,,0.55247542,,,,,,,0.80432246,0.88680067,0.89818886,0.87647505,0.98777668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,7.0073705e-05,3.158132,3.158132,,,,,,,,,,,,,,,,,,,,,,,,,,0.55853098,,,,,,,0.80273941,0.88862601,0.89649063,0.88253435,0.98629704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,6.9275504e-05,3.1756603,3.1756603,,,,,,,,,,,,,,,,,,,,,,,,,,0.56077605,,,,,,,0.8025238,0.88705893,0.89253928,0.8831084,0.98592688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,6.8480576e-05,3.1596969,3.1596969,,,,,,,,,,,,,,,,,,,,,,,,,,0.56013863,,,,,,,0.81245292,0.89485579,0.89552775,0.89612526,0.98484142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,6.768895e-05,3.2117841,3.2117841,,,,,,,,,,,,,,,,,,,,,,,,,,0.56708711,,,,,,,0.79619133,0.87778121,0.8797669,0.87730131,0.98599919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,6.6900661e-05,3.176969,3.176969,,,,,,,,,,,,,,,,,,,,,,,,,,0.56105395,,,,,,,0.80433627,0.88871968,0.8960182,0.8836692,0.98529271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,6.6115739e-05,3.1991361,3.1991361,,,,,,,,,,,,,,,,,,,,,,,,,,0.56269906,,,,,,,0.79693271,0.88157517,0.8861824,0.8786382,0.98697011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,6.5334216e-05,3.1379319,3.1379319,,,,,,,,,,,,,,,,,,,,,,,,,,0.55754463,,,,,,,0.81199009,0.89265807,0.90041616,0.88584001,0.98702333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,6.4556123e-05,3.118187,3.118187,,,,,,,,,,,,,,,,,,,,,,,,,,0.5560777,,,,,,,0.82302701,0.89845052,0.90091262,0.89687214,0.98766345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,6.3781492e-05,3.1275381,3.1275381,,,,,,,,,,,,,,,,,,,,,,,,,,0.55122451,,,,,,,0.79522244,0.8812366,0.89085306,0.87402513,0.98667897,3.0261723,3.0261723,,,,,,,,,,,,,,,,,,,,,,,,,,0.54734513,,,,,,,0.81677058,0.89037267,0.88204992,0.90480894,0.98710069
350,6.3010354e-05,3.1418657,3.1418657,,,,,,,,,,,,,,,,,,,,,,,,,,0.55540636,,,,,,,0.78826214,0.87925003,0.89725864,0.8634884,0.98698406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,6.224274e-05,3.1718879,3.1718879,,,,,,,,,,,,,,,,,,,,,,,,,,0.56153609,,,,,,,0.80637654,0.89073672,0.8899214,0.89311354,0.98609287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,6.1478681e-05,3.1670131,3.1670131,,,,,,,,,,,,,,,,,,,,,,,,,,0.55841107,,,,,,,0.8075946,0.89145868,0.8995047,0.8848793,0.98729911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,6.0718208e-05,3.1326809,3.1326809,,,,,,,,,,,,,,,,,,,,,,,,,,0.55612406,,,,,,,0.81387161,0.89426399,0.89788803,0.89200645,0.98574904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,5.9961352e-05,3.154236,3.154236,,,,,,,,,,,,,,,,,,,,,,,,,,0.56128306,,,,,,,0.80984997,0.89296213,0.89968609,0.8876334,0.98668686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,5.9208142e-05,3.2163663,3.2163663,,,,,,,,,,,,,,,,,,,,,,,,,,0.56622829,,,,,,,0.79900042,0.88442981,0.89261646,0.87730131,0.98521115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,5.8458609e-05,3.1157632,3.1157632,,,,,,,,,,,,,,,,,,,,,,,,,,0.55358274,,,,,,,0.81187304,0.88865468,0.89308626,0.88535628,0.98670476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,5.7712784e-05,3.1529049,3.1529049,,,,,,,,,,,,,,,,,,,,,,,,,,0.56319455,,,,,,,0.82006462,0.89931946,0.90156738,0.89772312,0.98566859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,5.6970697e-05,3.1650093,3.1650093,,,,,,,,,,,,,,,,,,,,,,,,,,0.55780135,,,,,,,0.80486816,0.88807853,0.89348727,0.88417025,0.98603664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
