epoch,lr,train_loss,train_main_loss,train_aux_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,train_videomt_enabled,train_videomt_query_alpha,val_loss,val_main_loss,val_aux_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_videomt_enabled,val_videomt_query_alpha
144,9.593344e-06,0.94399301,0.94399301,,,,,,,,,,,,,,,,,,,,,0.94399301,,0.28791952,,0.65607349,0,,,0.7054706,0.82205812,0.75077554,0.91549313,0.97243837,1,-0.0044508345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,9.5873913e-06,0.9308318,0.9308318,,,,,,,,,,,,,,,,,,,,,0.9308318,,0.28917519,,0.64165661,0,,,0.6613586,0.77964312,0.71808794,0.86866305,0.96857421,1,-0.0044343813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,9.5813974e-06,0.92758139,0.92758139,,,,,,,,,,,,,,,,,,,,,0.92758139,,0.28177703,,0.64580436,0,,,0.6886884,0.80763977,0.73320381,0.90721499,0.97378626,1,-0.004349974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,9.5753624e-06,0.94664545,0.94664545,,,,,,,,,,,,,,,,,,,,,0.94664545,,0.29460009,,0.65204535,0,,,0.68210477,0.79999654,0.72492771,0.90833391,0.96785018,1,-0.0043570708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,9.5692864e-06,0.90828916,0.90828916,,,,,,,,,,,,,,,,,,,,,0.90828916,,0.28165634,,0.62663282,0,,,0.70746794,0.8248723,0.74295839,0.93531572,0.97183517,1,-0.0043079162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,9.5631694e-06,0.9195396,0.9195396,,,,,,,,,,,,,,,,,,,,,0.9195396,,0.28279189,,0.63674771,0,,,0.69084473,0.80858707,0.72613651,0.92705592,0.97081836,1,-0.0043692622,0.96829802,0.96829802,,,,,,,,,,,,,,,,,,,,,0.96829802,,0.28611489,,0.68218313,0,,,0.66200627,0.77556352,0.6952299,0.93183608,0.97653572,1,-0.0043867193
150,9.5570115e-06,0.93706539,0.93706539,,,,,,,,,,,,,,,,,,,,,0.93706539,,0.28742577,,0.64963963,0,,,0.6416187,0.76445471,0.67853065,0.89508808,0.9682066,1,-0.0044076165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,9.5508128e-06,0.93870918,0.93870918,,,,,,,,,,,,,,,,,,,,,0.93870918,,0.2874117,,0.65129749,0,,,0.67063846,0.79604191,0.72619604,0.90462515,0.96447401,1,-0.0044408668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,9.5445732e-06,0.92211353,0.92211353,,,,,,,,,,,,,,,,,,,,,0.92211353,,0.27908629,,0.64302723,0,,,0.70343306,0.82263064,0.74043574,0.93158852,0.97078431,1,-0.0044611445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,9.5382929e-06,0.93643942,0.93643942,,,,,,,,,,,,,,,,,,,,,0.93643942,,0.2749575,,0.66148192,0,,,0.71430893,0.82488482,0.74566041,0.93943621,0.97636617,1,-0.0045689738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,9.531972e-06,0.96185191,0.96185191,,,,,,,,,,,,,,,,,,,,,0.96185191,,0.29221951,,0.66963241,0,,,0.65241703,0.78258931,0.69866447,0.90115409,0.96766952,1,-0.0045273309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,9.5256104e-06,0.90262506,0.90262506,,,,,,,,,,,,,,,,,,,,,0.90262506,,0.27381077,,0.62881428,0,,,0.71681311,0.83190472,0.75847747,0.9248505,0.97051001,1,-0.0045692252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,9.5192084e-06,0.91239285,0.91239285,,,,,,,,,,,,,,,,,,,,,0.91239285,,0.26600171,,0.64639114,0,,,0.74616901,0.85206597,0.76576035,0.96498825,0.97733205,1,-0.0046562417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,9.5127658e-06,0.94340054,0.94340054,,,,,,,,,,,,,,,,,,,,,0.94340054,,0.27562906,,0.66777148,0,,,0.70085293,0.81874646,0.7433879,0.91953683,0.97569892,1,-0.004762531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,9.5062828e-06,0.94475605,0.94475605,,,,,,,,,,,,,,,,,,,,,0.94475605,,0.27712897,,0.66762707,0,,,0.6803767,0.80479687,0.71371737,0.93256642,0.97366689,1,-0.0048814186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,9.4997595e-06,0.85343246,0.85343246,,,,,,,,,,,,,,,,,,,,,0.85343246,,0.26408022,,0.58935223,0,,,0.74032323,0.84913838,0.78592335,0.92767853,0.96985375,1,-0.0048544932,0.92438621,0.92438621,,,,,,,,,,,,,,,,,,,,,0.92438621,,0.25577582,,0.6686104,0,,,0.67448058,0.78475456,0.71207519,0.92669784,0.97778756,1,-0.0047611245
160,9.4931959e-06,0.86824553,0.86824553,,,,,,,,,,,,,,,,,,,,,0.86824553,,0.26436981,,0.60387572,0,,,0.71231843,0.82548838,0.74782242,0.93094863,0.97147201,1,-0.0047505754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,9.4865921e-06,0.87839979,0.87839979,,,,,,,,,,,,,,,,,,,,,0.87839979,,0.26136764,,0.61703213,0,,,0.71031836,0.82229958,0.74674576,0.92258464,0.97300285,1,-0.0047233684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,9.4799482e-06,0.93708442,0.93708442,,,,,,,,,,,,,,,,,,,,,0.93708442,,0.27496423,,0.6621202,0,,,0.67938469,0.80558716,0.7269217,0.90880821,0.97276417,1,-0.004638091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,9.4732642e-06,0.86824229,0.86824229,,,,,,,,,,,,,,,,,,,,,0.86824229,,0.25311398,,0.61512831,0,,,0.75490465,0.85543154,0.79612327,0.92828828,0.97682657,1,-0.0047062416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,9.4665401e-06,0.90083781,0.90083781,,,,,,,,,,,,,,,,,,,,,0.90083781,,0.27343075,,0.62740707,0,,,0.66676767,0.78679246,0.70781308,0.89172678,0.96592096,1,-0.004783802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,9.4597762e-06,0.90116481,0.90116481,,,,,,,,,,,,,,,,,,,,,0.90116481,,0.25671714,,0.64444766,0,,,0.71339096,0.82628873,0.76562245,0.90153634,0.97553841,1,-0.0048683076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,9.4529723e-06,0.9312494,0.9312494,,,,,,,,,,,,,,,,,,,,,0.9312494,,0.27373483,,0.65751459,0,,,0.64804007,0.77807818,0.68254655,0.9184483,0.96955417,1,-0.0047580873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,9.4461287e-06,0.93664687,0.93664687,,,,,,,,,,,,,,,,,,,,,0.93664687,,0.26374927,,0.6728976,0,,,0.70085078,0.81999211,0.74561396,0.91924707,0.97591867,1,-0.0047107119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,9.4392453e-06,0.88449085,0.88449085,,,,,,,,,,,,,,,,,,,,,0.88449085,,0.26472736,,0.61976348,0,,,0.69683138,0.81712495,0.75651828,0.89078508,0.9690156,1,-0.0045628968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,9.4323222e-06,0.86572693,0.86572693,,,,,,,,,,,,,,,,,,,,,0.86572693,,0.25195771,,0.61376923,0,,,0.73269885,0.84217234,0.7623143,0.9457151,0.97611125,1,-0.0044877392,0.92253047,0.92253047,,,,,,,,,,,,,,,,,,,,,0.92253047,,0.25492328,,0.66760718,0,,,0.67741163,0.78609029,0.71964531,0.91985658,0.97804659,1,-0.0045318305
170,9.4253595e-06,0.93151762,0.93151762,,,,,,,,,,,,,,,,,,,,,0.93151762,,0.260678,,0.67083963,0,,,0.69958094,0.81787103,0.74686509,0.91098081,0.97702977,1,-0.004602917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,9.4183573e-06,0.90160907,0.90160907,,,,,,,,,,,,,,,,,,,,,0.90160907,,0.2634967,,0.63811236,0,,,0.69741646,0.81032003,0.76274103,0.87311901,0.97030373,1,-0.0046687375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,9.4113157e-06,0.91409353,0.91409353,,,,,,,,,,,,,,,,,,,,,0.91409353,,0.26639027,,0.64770326,0,,,0.67671631,0.80133022,0.71386863,0.92267977,0.97124221,1,-0.0047026337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,9.4042347e-06,0.88681207,0.88681207,,,,,,,,,,,,,,,,,,,,,0.88681207,,0.25161428,,0.63519778,0,,,0.73325658,0.83949933,0.76582467,0.93892854,0.97533677,1,-0.0046462234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,9.3971143e-06,0.9475111,0.9475111,,,,,,,,,,,,,,,,,,,,,0.9475111,,0.26552189,,0.68198921,0,,,0.66832381,0.79251895,0.71374644,0.89749502,0.97432413,1,-0.0044829505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,9.3899547e-06,0.86129832,0.86129832,,,,,,,,,,,,,,,,,,,,,0.86129832,,0.24405399,,0.61724434,0,,,0.72888484,0.83592142,0.76980774,0.92355158,0.97664258,1,-0.0044164325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,9.382756e-06,0.92712814,0.92712814,,,,,,,,,,,,,,,,,,,,,0.92712814,,0.26469062,,0.66243753,0,,,0.68172688,0.80628995,0.71943561,0.92541488,0.97298924,1,-0.0043870382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,9.3755181e-06,0.88524653,0.88524653,,,,,,,,,,,,,,,,,,,,,0.88524653,,0.25424972,,0.63099681,0,,,0.7078093,0.82547104,0.75347588,0.91718268,0.97294219,1,-0.0043713928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,9.3682412e-06,0.90429386,0.90429386,,,,,,,,,,,,,,,,,,,,,0.90429386,,0.2568193,,0.64747456,0,,,0.70269145,0.8225817,0.75040036,0.91977901,0.97088003,1,-0.0043376545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,9.3609254e-06,0.88004132,0.88004132,,,,,,,,,,,,,,,,,,,,,0.88004132,,0.24692407,,0.63311725,0,,,0.71554503,0.83034426,0.75728585,0.92241269,0.97435799,1,-0.0044419105,0.90417001,0.90417001,,,,,,,,,,,,,,,,,,,,,0.90417001,,0.23683028,,0.66733973,0,,,0.7065103,0.81095355,0.76571602,0.89641481,0.9812322,1,-0.0044919439
180,9.3535706e-06,0.83290792,0.83290792,,,,,,,,,,,,,,,,,,,,,0.83290792,,0.24637039,,0.58653754,0,,,0.7122279,0.82780011,0.76256762,0.91540693,0.97015483,1,-0.0044534589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.3461771e-06,0.87121738,0.87121738,,,,,,,,,,,,,,,,,,,,,0.87121738,,0.2487671,,0.62245027,0,,,0.69441194,0.81269143,0.74421194,0.89981947,0.97198788,1,-0.004447947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.3387448e-06,0.85652649,0.85652649,,,,,,,,,,,,,,,,,,,,,0.85652649,,0.24269613,,0.61383037,0,,,0.72984036,0.84008066,0.76629659,0.93264249,0.97412138,1,-0.0044433972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.3312739e-06,0.83260075,0.83260075,,,,,,,,,,,,,,,,,,,,,0.83260075,,0.24955769,,0.58304307,0,,,0.69713711,0.8175788,0.74455277,0.9144789,0.96566582,1,-0.004435526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.3237644e-06,0.89471945,0.89471945,,,,,,,,,,,,,,,,,,,,,0.89471945,,0.24940596,,0.6453135,0,,,0.67519018,0.79923786,0.7260565,0.9020806,0.97106415,1,-0.0045479587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.3162164e-06,0.82764558,0.82764558,,,,,,,,,,,,,,,,,,,,,0.82764558,,0.23680065,,0.59084493,0,,,0.74902958,0.85500204,0.79726681,0.930235,0.97334836,1,-0.0045513447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.30863e-06,0.88112615,0.88112615,,,,,,,,,,,,,,,,,,,,,0.88112615,,0.24365726,,0.6374689,0,,,0.7042615,0.81977845,0.74103116,0.93094248,0.97507528,1,-0.0045550197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.3010052e-06,0.86185423,0.86185423,,,,,,,,,,,,,,,,,,,,,0.86185423,,0.24429107,,0.61756316,0,,,0.71345382,0.82522015,0.7630844,0.91071012,0.97352346,1,-0.0046321209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.2933422e-06,0.87310631,0.87310631,,,,,,,,,,,,,,,,,,,,,0.87310631,,0.23364219,,0.63946411,0,,,0.73395301,0.84149758,0.76046226,0.95568071,0.97924436,1,-0.0046923529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.2856409e-06,0.86565735,0.86565735,,,,,,,,,,,,,,,,,,,,,0.86565735,,0.23596526,,0.62969209,0,,,0.71686159,0.83081708,0.75892125,0.92401292,0.97693917,1,-0.0045450329,0.88420701,0.88420701,,,,,,,,,,,,,,,,,,,,,0.88420701,,0.2296264,,0.65458062,0,,,0.69779717,0.80497936,0.74195057,0.91812477,0.98077395,1,-0.0044743787
190,9.2779015e-06,0.885683,0.885683,,,,,,,,,,,,,,,,,,,,,0.885683,,0.24375197,,0.64193102,0,,,0.69548499,0.81552305,0.74628758,0.91121241,0.97207549,1,-0.0044494113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.2701241e-06,0.87911502,0.87911502,,,,,,,,,,,,,,,,,,,,,0.87911502,,0.23784593,,0.64126909,0,,,0.7153396,0.82957634,0.75531571,0.92554786,0.97705549,1,-0.0046084746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.2623087e-06,0.77032696,0.77032696,,,,,,,,,,,,,,,,,,,,,0.77032696,,0.22491386,,0.5454131,0,,,0.76387486,0.85958189,0.79350303,0.94717261,0.97414026,1,-0.0045737649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.2544554e-06,0.88236118,0.88236118,,,,,,,,,,,,,,,,,,,,,0.88236118,,0.24592157,,0.63643961,0,,,0.65339541,0.77718375,0.70248974,0.88232297,0.96915522,1,-0.0045317493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.2465643e-06,0.84257924,0.84257924,,,,,,,,,,,,,,,,,,,,,0.84257924,,0.23168899,,0.61089024,0,,,0.72959352,0.83931835,0.77055544,0.92581807,0.97700809,1,-0.004628225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.2386355e-06,0.81882548,0.81882548,,,,,,,,,,,,,,,,,,,,,0.81882548,,0.23413457,,0.58469091,0,,,0.7365543,0.84498536,0.77935934,0.92509611,0.97161805,1,-0.0046829583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.2306691e-06,0.88720677,0.88720677,,,,,,,,,,,,,,,,,,,,,0.88720677,,0.2375092,,0.64969757,0,,,0.69781201,0.81719307,0.73274587,0.93464504,0.97730385,1,-0.00475042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.2226651e-06,0.83291711,0.83291711,,,,,,,,,,,,,,,,,,,,,0.83291711,,0.22405251,,0.6088646,0,,,0.73186265,0.83919166,0.77825448,0.91956566,0.97627366,1,-0.0047457635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.2146235e-06,0.86420974,0.86420974,,,,,,,,,,,,,,,,,,,,,0.86420974,,0.22709993,,0.6371098,0,,,0.72354474,0.83687137,0.76194645,0.93440263,0.97940578,1,-0.0046570279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.2065446e-06,0.82445756,0.82445756,,,,,,,,,,,,,,,,,,,,,0.82445756,,0.22569733,,0.59876023,0,,,0.73305275,0.83983726,0.7673997,0.9368713,0.97604624,1,-0.0045498221,0.85883699,0.85883699,,,,,,,,,,,,,,,,,,,,,0.85883699,,0.22255784,,0.63627915,0,,,0.6826741,0.79169077,0.71941807,0.9283821,0.97896451,1,-0.0044335932
200,9.1984284e-06,0.83443566,0.83443566,,,,,,,,,,,,,,,,,,,,,0.83443566,,0.22654885,,0.60788682,0,,,0.70682322,0.82224329,0.74767549,0.92512074,0.97402474,1,-0.0043706053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,9.1902749e-06,0.86856903,0.86856903,,,,,,,,,,,,,,,,,,,,,0.86856903,,0.23099081,,0.63757822,0,,,0.69908698,0.81873004,0.75113994,0.90410783,0.97370453,1,-0.0043256172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,9.1820842e-06,0.78943061,0.78943061,,,,,,,,,,,,,,,,,,,,,0.78943061,,0.21346758,,0.57596304,0,,,0.77591527,0.87095217,0.81153715,0.9428822,0.97976596,1,-0.0044478392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,9.1738565e-06,0.82573963,0.82573963,,,,,,,,,,,,,,,,,,,,,0.82573963,,0.21937214,,0.60636749,0,,,0.75427829,0.85774328,0.79611552,0.93286242,0.97805239,1,-0.0046558235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,9.1655918e-06,0.8070225,0.8070225,,,,,,,,,,,,,,,,,,,,,0.8070225,,0.2187338,,0.58828871,0,,,0.75871834,0.86105463,0.80641501,0.92620433,0.97810097,1,-0.0047738344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,9.1572901e-06,0.84015811,0.84015811,,,,,,,,,,,,,,,,,,,,,0.84015811,,0.22865087,,0.61150724,0,,,0.6903025,0.81082489,0.73078998,0.92492298,0.97266782,1,-0.0047376134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,9.1489517e-06,0.80985895,0.80985895,,,,,,,,,,,,,,,,,,,,,0.80985895,,0.23149982,,0.57835913,0,,,0.73385799,0.83497119,0.7714277,0.92166408,0.97100598,1,-0.0047435345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,9.1405765e-06,0.77424823,0.77424823,,,,,,,,,,,,,,,,,,,,,0.77424823,,0.20673726,,0.56751097,0,,,0.77539558,0.87005951,0.8130674,0.94146663,0.97819446,1,-0.0047417213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,9.1321646e-06,0.82359352,0.82359352,,,,,,,,,,,,,,,,,,,,,0.82359352,,0.2225941,,0.60099942,0,,,0.71204223,0.82706069,0.74791712,0.93619226,0.97585284,1,-0.0047266591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,9.1237162e-06,0.80726033,0.80726033,,,,,,,,,,,,,,,,,,,,,0.80726033,,0.21566929,,0.59159103,0,,,0.74209081,0.84788849,0.76916437,0.95178668,0.97677348,1,-0.0047850266,0.83230552,0.83230552,,,,,,,,,,,,,,,,,,,,,0.83230552,,0.20518709,,0.62711844,0,,,0.70089753,0.80730095,0.75314299,0.90993503,0.9815885,1,-0.004755015
210,9.1152312e-06,0.78787639,0.78787639,,,,,,,,,,,,,,,,,,,,,0.78787639,,0.2083951,,0.57948129,0,,,0.75825454,0.8576339,0.80218581,0.92490501,0.97850087,1,-0.0046459123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,9.1067099e-06,0.83223275,0.83223275,,,,,,,,,,,,,,,,,,,,,0.83223275,,0.22232239,,0.60991036,0,,,0.71784217,0.83402299,0.77163413,0.91499152,0.97326981,1,-0.0045478395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,9.0981522e-06,0.83108658,0.83108658,,,,,,,,,,,,,,,,,,,,,0.83108658,,0.22544887,,0.60563771,0,,,0.68498168,0.79943612,0.71914902,0.91278835,0.97249629,1,-0.0047210687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,9.0895583e-06,0.78888824,0.78888824,,,,,,,,,,,,,,,,,,,,,0.78888824,,0.21172504,,0.5771632,0,,,0.74504369,0.85173511,0.78920713,0.92804655,0.9770923,1,-0.0049364324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,9.0809283e-06,0.81961989,0.81961989,,,,,,,,,,,,,,,,,,,,,0.81961989,,0.21035887,,0.60926101,0,,,0.71638471,0.82117135,0.76401125,0.89648958,0.97750559,1,-0.0049536375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,9.0722622e-06,0.80114152,0.80114152,,,,,,,,,,,,,,,,,,,,,0.80114152,,0.2068087,,0.59433283,0,,,0.74219762,0.84892071,0.78440469,0.9321393,0.97815755,1,-0.005011531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,9.0635601e-06,0.80656485,0.80656485,,,,,,,,,,,,,,,,,,,,,0.80656485,,0.21212143,,0.59444342,0,,,0.73884943,0.8433507,0.7639218,0.95443959,0.97793757,1,-0.0049105676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,9.0548221e-06,0.84702346,0.84702346,,,,,,,,,,,,,,,,,,,,,0.84702346,,0.20894407,,0.63807939,0,,,0.72692449,0.83608383,0.78561188,0.89531848,0.98173796,1,-0.0049429242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,9.0460484e-06,0.78174924,0.78174924,,,,,,,,,,,,,,,,,,,,,0.78174924,,0.21144831,,0.57030092,0,,,0.73099326,0.83954253,0.77488486,0.92153645,0.97510694,1,-0.004847376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,9.0372389e-06,0.80812497,0.80812497,,,,,,,,,,,,,,,,,,,,,0.80812497,,0.21425112,,0.59387385,0,,,0.72066839,0.83280631,0.77346619,0.90838571,0.97447255,1,-0.0047187815,0.82317728,0.82317728,,,,,,,,,,,,,,,,,,,,,0.82317728,,0.20666107,,0.61651622,0,,,0.67940117,0.78837658,0.71432277,0.93164932,0.97854759,1,-0.0045734206
220,9.0283938e-06,0.80321329,0.80321329,,,,,,,,,,,,,,,,,,,,,0.80321329,,0.20300918,,0.60020411,0,,,0.73575609,0.8440081,0.77518956,0.93200491,0.97971849,1,-0.0045027258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,9.0195132e-06,0.8038439,0.8038439,,,,,,,,,,,,,,,,,,,,,0.8038439,,0.21407233,,0.58977157,0,,,0.70671933,0.82270726,0.74034072,0.93918511,0.97522647,1,-0.0044956625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,9.0105972e-06,0.80542305,0.80542305,,,,,,,,,,,,,,,,,,,,,0.80542305,,0.20163969,,0.60378335,0,,,0.74434738,0.85147987,0.7868535,0.9327526,0.98026285,1,-0.0047259379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,9.0016458e-06,0.77828134,0.77828134,,,,,,,,,,,,,,,,,,,,,0.77828134,,0.20305178,,0.57522956,0,,,0.74079903,0.84659003,0.78665402,0.92417681,0.97686694,1,-0.0048552265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,8.9926591e-06,0.75047191,0.75047191,,,,,,,,,,,,,,,,,,,,,0.75047191,,0.19623029,,0.55424161,0,,,0.76094122,0.86071777,0.79708236,0.94032255,0.97795671,1,-0.0048711626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,8.9836372e-06,0.75864982,0.75864982,,,,,,,,,,,,,,,,,,,,,0.75864982,,0.20603013,,0.55261969,0,,,0.74018819,0.84693113,0.78679851,0.92368181,0.97423385,1,-0.0047605345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,8.9745803e-06,0.77607397,0.77607397,,,,,,,,,,,,,,,,,,,,,0.77607397,,0.20396735,,0.57210662,0,,,0.73978506,0.84686375,0.77817226,0.93493797,0.97583707,1,-0.0047033712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,8.9654884e-06,0.77982607,0.77982607,,,,,,,,,,,,,,,,,,,,,0.77982607,,0.20365819,,0.57616789,0,,,0.71517824,0.82914335,0.76639856,0.91154402,0.97512703,1,-0.0046917872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,8.9563616e-06,0.74801678,0.74801678,,,,,,,,,,,,,,,,,,,,,0.74801678,,0.19660524,,0.55141155,0,,,0.7510189,0.85067445,0.78325169,0.94085216,0.9759134,1,-0.0047526902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,8.9472e-06,0.78116805,0.78116805,,,,,,,,,,,,,,,,,,,,,0.78116805,,0.1958353,,0.58533276,0,,,0.74599326,0.85196099,0.78812727,0.93188838,0.97880831,1,-0.0047383483,0.80715376,0.80715376,,,,,,,,,,,,,,,,,,,,,0.80715376,,0.19393743,,0.61321634,0,,,0.70401428,0.80996995,0.74546974,0.92194139,0.98118038,1,-0.004752852
230,8.9380037e-06,0.80252485,0.80252485,,,,,,,,,,,,,,,,,,,,,0.80252485,,0.2101875,,0.59233735,0,,,0.70480661,0.8208928,0.77354897,0.88790381,0.97209415,1,-0.0047239644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,8.9287727e-06,0.78105664,0.78105664,,,,,,,,,,,,,,,,,,,,,0.78105664,,0.19915396,,0.58190268,0,,,0.73305817,0.84363142,0.78180428,0.91912926,0.9771663,1,-0.0046657188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
