# model=B23VideoMTWindowModel tfcu=videomt_window_final_fast lora_rank=32 input_size= num_clips=1 num_frames=5
# loss=videomt_query_mask + 1*query_mask aux=
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0001 params_total=309258322 params_trainable=6104146
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_query_bce,train_loss_query_dice,train_loss_query_no_object,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,train_videomt_enabled,train_videomt_final,val_loss,val_main_loss,val_aux_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_query_bce,val_loss_query_dice,val_loss_query_no_object,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_videomt_enabled,val_videomt_final
183,2.1919165e-05,0.30513615,0.30513615,,,,,,,,,,,,,,,,,,,,,0.30513615,,0.053205552,,0.14391329,0.10959266,0.036849489,0.15889291,0.046664828,,,0.7802213,0.87084827,0.85150751,0.89560621,0.98697198,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2.1749029e-05,0.31053976,0.31053976,,,,,,,,,,,,,,,,,,,,,0.31053976,,0.053407711,,0.14723282,0.1103876,0.034706398,0.16489031,0.045815062,,,0.77572899,0.86610098,0.83821076,0.9012871,0.98673224,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2.1578744e-05,0.29452718,0.29452718,,,,,,,,,,,,,,,,,,,,,0.29452718,,0.054327049,,0.13210806,0.1116728,0.034514101,0.161182,0.046603717,,,0.79416515,0.88181624,0.86459785,0.90167877,0.98694282,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2.1408311e-05,0.29783653,0.29783653,,,,,,,,,,,,,,,,,,,,,0.29783653,,0.056158002,,0.1330483,0.11198759,0.037534697,0.15879321,0.048668894,,,0.79448895,0.8810556,0.85946098,0.90647684,0.98661546,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2.1237727e-05,0.26904796,0.26904796,,,,,,,,,,,,,,,,,,,,,0.26904796,,0.044312614,,0.12517288,0.10341058,0.032036345,0.14880584,0.039708472,,,0.80554592,0.88858627,0.86414953,0.9159284,0.989008,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2.106699e-05,0.3165378,0.3165378,,,,,,,,,,,,,,,,,,,,,0.3165378,,0.054830257,,0.14097628,0.11115296,0.035202534,0.18530586,0.049194225,,,0.78279758,0.8742317,0.8525698,0.89970385,0.98642264,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,2.0896099e-05,0.30868208,0.30868208,,,,,,,,,,,,,,,,,,,,,0.30868208,,0.056023995,,0.13673692,0.11518735,0.036033308,0.17484136,0.047244537,,,0.79191632,0.87938532,0.86153939,0.90074404,0.98631934,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2.0725053e-05,0.30067217,0.30067217,,,,,,,,,,,,,,,,,,,,,0.30067217,,0.05594044,,0.13358507,0.11308481,0.035764494,0.16504836,0.050859958,,,0.79416942,0.88119108,0.86120138,0.90490956,0.98621892,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2.055385e-05,0.32067598,0.32067598,,,,,,,,,,,,,,,,,,,,,0.32067598,,0.057626835,,0.14446705,0.1155683,0.037010946,0.1791154,0.047405044,,,0.78304813,0.8719464,0.84796633,0.89933271,0.98565257,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2.0382489e-05,0.29879106,0.29879106,,,,,,,,,,,,,,,,,,,,,0.29879106,,0.053507003,,0.13755805,0.1072351,0.035049896,0.1604069,0.046358537,,,0.79133183,0.87903084,0.86057065,0.90026649,0.98747145,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2.0210967e-05,0.29579435,0.29579435,,,,,,,,,,,,,,,,,,,,,0.29579435,,0.051853827,,0.13784084,0.10740966,0.03571149,0.15572011,0.050134058,,,0.78689191,0.87590701,0.8525501,0.90267269,0.98756535,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2.0039283e-05,0.24993777,0.24993777,,,,,,,,,,,,,,,,,,,,,0.24993777,,0.042641876,,0.11322834,0.10370651,0.029957851,0.13901338,0.043966091,,,0.82203016,0.90012118,0.8775102,0.92530803,0.98905075,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1.9867435e-05,0.27979976,0.27979976,,,,,,,,,,,,,,,,,,,,,0.27979976,,0.051281896,,0.12419938,0.11426061,0.03385684,0.15264842,0.053528284,,,0.80857345,0.8905675,0.86881762,0.91463649,0.98709436,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1.9695423e-05,0.30378893,0.30378893,,,,,,,,,,,,,,,,,,,,,0.30378893,,0.054097783,,0.13611192,0.11345424,0.03588883,0.16871311,0.056055462,,,0.79179564,0.87961305,0.85779271,0.9037074,0.98640119,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1.9523243e-05,0.27812077,0.27812077,,,,,,,,,,,,,,,,,,,,,0.27812077,,0.051455466,,0.12901089,0.11213645,0.032544752,0.14076305,0.05393691,,,0.80185143,0.8863929,0.87220252,0.90545637,0.98802238,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1.9350894e-05,0.32671731,0.32671731,,,,,,,,,,,,,,,,,,,,,0.32671731,,0.056964054,,0.1495643,0.10781409,0.038328122,0.18110433,0.050820323,,,0.77214312,0.86640549,0.84580045,0.88958285,0.98608568,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1.9178375e-05,0.28313694,0.28313694,,,,,,,,,,,,,,,,,,,,,0.28313694,,0.049794567,,0.12677987,0.10904113,0.031892169,0.16095586,0.046864306,,,0.80370973,0.88656214,0.86816874,0.90865126,0.98770603,1,1,1.0380584,1.0380584,,,,,,,,,,,,,,,,,,,,,1.0380584,,0.38593893,,0.34387825,0.16587907,0.2296251,0.3509631,0.096531583,,,0.53130999,0.6657437,0.70463851,0.68527081,0.96846856,1,1
200,1.9005683e-05,0.29950795,0.29950795,,,,,,,,,,,,,,,,,,,,,0.29950795,,0.054684025,,0.1350803,0.10882095,0.035281455,0.16046725,0.064282212,,,0.79266557,0.87988579,0.85745435,0.90620227,0.98613133,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1.8832816e-05,0.290818,0.290818,,,,,,,,,,,,,,,,,,,,,0.290818,,0.052161307,,0.13350013,0.10650151,0.034054187,0.15583992,0.048844352,,,0.7937396,0.88147828,0.86260753,0.90274143,0.98747127,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,1.8659773e-05,0.28219525,0.28219525,,,,,,,,,,,,,,,,,,,,,0.28219525,,0.052759978,,0.1255238,0.1093626,0.03450787,0.15132436,0.055272246,,,0.80639788,0.8895497,0.8714407,0.91042292,0.98701261,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1.8486552e-05,0.26960578,0.26960578,,,,,,,,,,,,,,,,,,,,,0.26960578,,0.050340922,,0.11849354,0.11104192,0.029638292,0.14971953,0.055403138,,,0.81543826,0.89530033,0.88000399,0.91285545,0.98811125,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1.831315e-05,0.27187349,0.27187349,,,,,,,,,,,,,,,,,,,,,0.27187349,,0.047810069,,0.12455979,0.10597724,0.031263493,0.14839688,0.043745814,,,0.80683954,0.88941042,0.86922422,0.91219078,0.98818158,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1.8139565e-05,0.30860523,0.30860523,,,,,,,,,,,,,,,,,,,,,0.30860523,,0.052783666,,0.1394029,0.10702618,0.034027755,0.17875467,0.046761416,,,0.78624604,0.87620113,0.8534679,0.90274979,0.98710091,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,1.7965796e-05,0.21506498,0.21506498,,,,,,,,,,,,,,,,,,,,,0.21506498,,0.035862858,,0.10350417,0.093817279,0.025832994,0.1070976,0.045417862,,,0.83533931,0.90794479,0.88659982,0.93156168,0.99120892,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1.7791839e-05,0.28023783,0.28023783,,,,,,,,,,,,,,,,,,,,,0.28023783,,0.05172461,,0.1256806,0.10691823,0.037641796,0.14713108,0.051002821,,,0.80674834,0.88905895,0.8690722,0.91122352,0.98715061,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1.7617694e-05,0.3161802,0.3161802,,,,,,,,,,,,,,,,,,,,,0.3161802,,0.055746628,,0.14167585,0.10725565,0.033320139,0.18224977,0.056099952,,,0.78134451,0.87249622,0.84448317,0.90620352,0.9863698,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1.7443357e-05,0.31167576,0.31167576,,,,,,,,,,,,,,,,,,,,,0.31167576,,0.050226819,,0.15000314,0.10173809,0.032123852,0.17084051,0.048767155,,,0.77405289,0.8675795,0.84811878,0.89025128,0.98792711,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1.7268826e-05,0.27651341,0.27651341,,,,,,,,,,,,,,,,,,,,,0.27651341,,0.046881426,,0.12429218,0.10140081,0.030037878,0.16004867,0.052264891,,,0.8074009,0.89040412,0.87297824,0.91021711,0.98837415,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,1.7094099e-05,0.26481147,0.26481147,,,,,,,,,,,,,,,,,,,,,0.26481147,,0.044915376,,0.12492178,0.10226661,0.029296243,0.13988236,0.052716885,,,0.80499475,0.88799826,0.86803905,0.91022958,0.98932608,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1.6919173e-05,0.27678262,0.27678262,,,,,,,,,,,,,,,,,,,,,0.27678262,,0.049666129,,0.12808163,0.10184857,0.033232375,0.14477371,0.049393918,,,0.80253253,0.88590921,0.86653095,0.90801006,0.98839131,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1.6744046e-05,0.31329781,0.31329781,,,,,,,,,,,,,,,,,,,,,0.31329781,,0.052584299,,0.14263606,0.10539513,0.032163358,0.18368384,0.048841054,,,0.78153991,0.8727698,0.85274673,0.89723927,0.98738672,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1.6568715e-05,0.28476379,0.28476379,,,,,,,,,,,,,,,,,,,,,0.28476379,,0.050132717,,0.1357984,0.1060731,0.032148102,0.14512354,0.048931924,,,0.79183298,0.87859576,0.85983359,0.90499269,0.98798803,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,1.6393178e-05,0.2831068,0.2831068,,,,,,,,,,,,,,,,,,,,,0.2831068,,0.049310398,,0.12855596,0.10529018,0.029877807,0.16012925,0.049724093,,,0.80142767,0.88592801,0.86917859,0.90448057,0.98843606,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1.6217432e-05,0.30517787,0.30517787,,,,,,,,,,,,,,,,,,,,,0.30517787,,0.056422589,,0.13305848,0.10991821,0.035877924,0.1732117,0.056560773,,,0.79448977,0.88159452,0.8623245,0.90320303,0.98606655,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,1.6041474e-05,0.31715327,0.31715327,,,,,,,,,,,,,,,,,,,,,0.31715327,,0.055370384,,0.14095318,0.11129124,0.033489215,0.18559512,0.057229756,,,0.7864795,0.87546146,0.85579445,0.89871047,0.98620544,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1.5865301e-05,0.29214437,0.29214437,,,,,,,,,,,,,,,,,,,,,0.29214437,,0.051981126,,0.13208156,0.10796435,0.034694431,0.16002252,0.053249942,,,0.79693366,0.8830296,0.86094156,0.90845958,0.98713936,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1.5688911e-05,0.3110556,0.3110556,,,,,,,,,,,,,,,,,,,,,0.3110556,,0.053637909,,0.1396547,0.10385422,0.03368158,0.18056963,0.054446685,,,0.78489945,0.87485184,0.85406384,0.89839636,0.98709277,1,1,0.99330224,0.99330224,,,,,,,,,,,,,,,,,,,,,0.99330224,,0.33699303,,0.35355291,0.16974917,0.21747781,0.35670497,0.071774579,,,0.52670047,0.66068281,0.68843341,0.69745082,0.96749153,1,1
220,1.55123e-05,0.27521618,0.27521618,,,,,,,,,,,,,,,,,,,,,0.27521618,,0.047900606,,0.12259284,0.10329747,0.032170779,0.15590435,0.055202972,,,0.81034449,0.89133485,0.87294262,0.91188663,0.98838956,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1.5335465e-05,0.30116051,0.30116051,,,,,,,,,,,,,,,,,,,,,0.30116051,,0.053400969,,0.13254472,0.10726267,0.034985169,0.17282771,0.059452471,,,0.79686895,0.88272561,0.86286593,0.90522282,0.98655716,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1.5158403e-05,0.27958975,0.27958975,,,,,,,,,,,,,,,,,,,,,0.27958975,,0.050223908,,0.13064131,0.10144508,0.03261485,0.14454469,0.050725083,,,0.79710532,0.88309838,0.86773966,0.90030249,0.98830561,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,1.4981112e-05,0.29081178,0.29081178,,,,,,,,,,,,,,,,,,,,,0.29081178,,0.051672096,,0.12910209,0.10683736,0.034320011,0.16433242,0.053695067,,,0.80265454,0.88485007,0.86465571,0.90773905,0.98763557,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1.4803586e-05,0.27960591,0.27960591,,,,,,,,,,,,,,,,,,,,,0.27960591,,0.04851887,,0.12612565,0.10367397,0.031548184,0.15862362,0.046917912,,,0.80494495,0.88836741,0.86835626,0.91183812,0.98806652,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,1.4625824e-05,0.3132554,0.3132554,,,,,,,,,,,,,,,,,,,,,0.3132554,,0.053169747,,0.14804271,0.10182206,0.034409214,0.17004246,0.04725991,,,0.77530339,0.86866945,0.84814319,0.89300538,0.98730305,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,1.4447822e-05,0.28226153,0.28226153,,,,,,,,,,,,,,,,,,,,,0.28226153,,0.048600143,,0.12944181,0.10297234,0.031447442,0.15825141,0.042215333,,,0.79728643,0.8837764,0.86013554,0.91033979,0.98817475,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,1.4269575e-05,0.26771988,0.26771988,,,,,,,,,,,,,,,,,,,,,0.26771988,,0.050156348,,0.1216006,0.1028722,0.033521319,0.13821547,0.049509293,,,0.81107201,0.89145706,0.87015805,0.91505478,0.98801224,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,1.4091081e-05,0.25552017,0.25552017,,,,,,,,,,,,,,,,,,,,,0.25552017,,0.047372838,,0.11437326,0.10433272,0.033113274,0.13394011,0.050307455,,,0.81945312,0.89844753,0.88182145,0.91700043,0.98840102,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,1.3912335e-05,0.32699301,0.32699301,,,,,,,,,,,,,,,,,,,,,0.32699301,,0.058497732,,0.1442409,0.10764529,0.038355444,0.18851773,0.054355238,,,0.7818651,0.87311916,0.85108824,0.89853014,0.98586059,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1.3733334e-05,0.31680284,0.31680284,,,,,,,,,,,,,,,,,,,,,0.31680284,,0.055434877,,0.14463983,0.10283117,0.034254608,0.17785921,0.055296664,,,0.77969373,0.87023554,0.84980685,0.89367462,0.98671213,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,1.3554073e-05,0.26481488,0.26481488,,,,,,,,,,,,,,,,,,,,,0.26481488,,0.046135816,,0.11828563,0.10142794,0.029049239,0.14875898,0.064179304,,,0.81647716,0.89575628,0.87628204,0.91747376,0.98872891,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1.3374548e-05,0.31660928,0.31660928,,,,,,,,,,,,,,,,,,,,,0.31660928,,0.052357909,,0.14919423,0.099253781,0.033558535,0.17559597,0.05517194,,,0.7727474,0.86625347,0.84554364,0.89220547,0.98737872,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1.3194756e-05,0.30731477,0.30731477,,,,,,,,,,,,,,,,,,,,,0.30731477,,0.05943876,,0.13273059,0.11516357,0.036095902,0.1693554,0.066615887,,,0.79812271,0.88268938,0.86416847,0.90380629,0.98492896,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,1.301469e-05,0.27590598,0.27590598,,,,,,,,,,,,,,,,,,,,,0.27590598,,0.050691807,,0.12185228,0.10678303,0.031532848,0.15130184,0.066054005,,,0.80974606,0.89183043,0.87486135,0.91112615,0.98764309,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,1.2834347e-05,0.25639651,0.25639651,,,,,,,,,,,,,,,,,,,,,0.25639651,,0.043854193,,0.11971666,0.094631915,0.030236646,0.13566663,0.051424288,,,0.81208235,0.89294035,0.87158425,0.91713972,0.98959489,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,1.2653722e-05,0.26299467,0.26299467,,,,,,,,,,,,,,,,,,,,,0.26299467,,0.049119053,,0.11936097,0.10331757,0.03292097,0.13267374,0.065514155,,,0.81663136,0.8953985,0.8744289,0.9190262,0.98808434,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,1.2472811e-05,0.25915365,0.25915365,,,,,,,,,,,,,,,,,,,,,0.25915365,,0.046415365,,0.11033335,0.10250062,0.030505873,0.15280565,0.056241427,,,0.82625571,0.90221833,0.88480146,0.92210879,0.98869204,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1.2291607e-05,0.29580748,0.29580748,,,,,,,,,,,,,,,,,,,,,0.29580748,,0.053626946,,0.13378196,0.10658975,0.033205825,0.15937144,0.067804449,,,0.79562637,0.88181681,0.85644369,0.91076232,0.98665912,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,1.2110106e-05,0.28399307,0.28399307,,,,,,,,,,,,,,,,,,,,,0.28399307,,0.050523279,,0.13092492,0.10240489,0.032064536,0.14996681,0.064089511,,,0.79757295,0.88447989,0.86926037,0.9025198,0.98778512,1,1,1.0485025,1.0485025,,,,,,,,,,,,,,,,,,,,,1.0485025,,0.37607935,,0.35601649,0.1653058,0.24080902,0.35978723,0.078432232,,,0.52043085,0.65543032,0.70133764,0.6785904,0.96736736,1,1
240,1.1928302e-05,0.27145106,0.27145106,,,,,,,,,,,,,,,,,,,,,0.27145106,,0.046853845,,0.12228612,0.10011878,0.028996897,0.15511506,0.052491742,,,0.81077668,0.89182053,0.87647214,0.90942112,0.98894217,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,1.1746189e-05,0.29735531,0.29735531,,,,,,,,,,,,,,,,,,,,,0.29735531,,0.052443939,,0.13201533,0.10469172,0.031951001,0.17090522,0.06233345,,,0.79636815,0.88307436,0.86476716,0.90402296,0.98759977,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1.1563763e-05,0.27921404,0.27921404,,,,,,,,,,,,,,,,,,,,,0.27921404,,0.052224901,,0.12378317,0.10630896,0.033612252,0.14867798,0.067454052,,,0.80660957,0.89022047,0.87199626,0.91071258,0.98729573,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,1.1381016e-05,0.27160152,0.27160152,,,,,,,,,,,,,,,,,,,,,0.27160152,,0.04998048,,0.11873068,0.098747134,0.039327177,0.14365442,0.064622044,,,0.81569306,0.8953349,0.87663782,0.91662034,0.98751086,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,1.1197942e-05,0.31164088,0.31164088,,,,,,,,,,,,,,,,,,,,,0.31164088,,0.054278533,,0.14288217,0.1052164,0.037175748,0.16803183,0.066155674,,,0.78289064,0.87453785,0.85667641,0.89480976,0.98656355,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,1.1014536e-05,0.26291154,0.26291154,,,,,,,,,,,,,,,,,,,,,0.26291154,,0.046377038,,0.12022532,0.095946352,0.0293305,0.14145522,0.061190059,,,0.81217552,0.89321448,0.87475792,0.91397208,0.98902724,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1.0830789e-05,0.26893392,0.26893392,,,,,,,,,,,,,,,,,,,,,0.26893392,,0.052013631,,0.1184725,0.11006354,0.03487112,0.13524742,0.07885336,,,0.81869257,0.89504447,0.87516211,0.91728175,0.98655485,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,1.0646695e-05,0.28019185,0.28019185,,,,,,,,,,,,,,,,,,,,,0.28019185,,0.047976486,,0.1286565,0.10150101,0.031923785,0.15225358,0.063951284,,,0.80351064,0.88841155,0.86602489,0.91329296,0.98807297,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,1.0462247e-05,0.28486987,0.28486987,,,,,,,,,,,,,,,,,,,,,0.28486987,,0.052827106,,0.12512449,0.10795785,0.032098312,0.15880365,0.060693933,,,0.80661676,0.8884413,0.86990465,0.9094549,0.98742257,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,1.0277437e-05,0.28326758,0.28326758,,,,,,,,,,,,,,,,,,,,,0.28326758,,0.049573979,,0.12652844,0.10414442,0.032036962,0.15674846,0.075652325,,,0.80589465,0.88854079,0.86346601,0.9164366,0.987492,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,1.0092256e-05,0.31044185,0.31044185,,,,,,,,,,,,,,,,,,,,,0.31044185,,0.056959823,,0.1447051,0.10761109,0.035662397,0.15940135,0.058645035,,,0.77916978,0.87228444,0.85258369,0.89454147,0.98643387,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,9.9066979e-06,0.26739421,0.26739421,,,,,,,,,,,,,,,,,,,,,0.26739421,,0.049286848,,0.11966076,0.10367535,0.032373081,0.14030664,0.069229797,,,0.81375314,0.8941563,0.87607358,0.9146506,0.9881067,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,9.7207523e-06,0.27172611,0.27172611,,,,,,,,,,,,,,,,,,,,,0.27172611,,0.047586281,,0.12372494,0.097531864,0.032288552,0.14639132,0.061983597,,,0.8050825,0.88911628,0.86524856,0.91588062,0.98838402,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,9.5344107e-06,0.2551186,0.2551186,,,,,,,,,,,,,,,,,,,,,0.2551186,,0.04675035,,0.11201266,0.10251582,0.032175938,0.13666006,0.068118027,,,0.8257534,0.90092022,0.88623031,0.91719333,0.98874021,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,9.3476635e-06,0.26731868,0.26731868,,,,,,,,,,,,,,,,,,,,,0.26731868,,0.044077064,,0.12466897,0.095487416,0.029404069,0.14593207,0.061302089,,,0.80930182,0.89071018,0.8729996,0.91065245,0.9889994,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,9.1605008e-06,0.27059738,0.27059738,,,,,,,,,,,,,,,,,,,,,0.27059738,,0.048965351,,0.11835412,0.1020916,0.036460117,0.14493759,0.074744635,,,0.81763045,0.89642087,0.8762705,0.9190248,0.98791156,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,8.9729122e-06,0.25548258,0.25548258,,,,,,,,,,,,,,,,,,,,,0.25548258,,0.043620768,,0.12153216,0.094208237,0.026896414,0.13470897,0.048165592,,,0.81128767,0.89288404,0.87300483,0.9147976,0.9898074,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,8.7848868e-06,0.272794,0.272794,,,,,,,,,,,,,,,,,,,,,0.272794,,0.0495209,,0.12421291,0.09891886,0.033500614,0.14170802,0.065099284,,,0.8074447,0.8906309,0.87068609,0.91292312,0.9882308,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,8.5964131e-06,0.26576423,0.26576423,,,,,,,,,,,,,,,,,,,,,0.26576423,,0.048617757,,0.12018913,0.10719579,0.032143375,0.13771356,0.066690898,,,0.81339571,0.89421219,0.87804801,0.91194135,0.98823524,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,8.4074791e-06,0.2928302,0.2928302,,,,,,,,,,,,,,,,,,,,,0.2928302,,0.052201103,,0.12744139,0.10393862,0.032547587,0.16879014,0.073219182,,,0.80115405,0.88621059,0.86545656,0.9096623,0.9872239,1,1,1.0737992,1.0737992,,,,,,,,,,,,,,,,,,,,,1.0737992,,0.38096725,,0.36738759,0.16696777,0.24980847,0.36469963,0.098418946,,,0.51067105,0.64578982,0.67613457,0.69378166,0.96517756,1,1
