# model=B23TFCUCCMFGMLiteModel tfcu=ccm_lite lora_rank=32 input_size=512 num_clips=4 num_frames=4
# loss=1*dice + 0.5*bce + 0.2*tversky + 0.15*boundary aux=0.05*ccm_mask32 + 0.2*mask128 + 0.1*boundary128
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0001 params_total=318243477 params_trainable=14444213
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_aux_boundary128_loss,train_aux_ccm_mask32_loss,train_aux_mask128_loss,train_bce_loss,train_boundary_loss,train_dice_loss,train_tversky_loss,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_iou,val_f1,val_precision,val_recall,val_accuracy
771,2.1273348e-06,0.25824512,0.2045901,0.053655024,0.056978236,0.22303342,0.18402764,0.053494139,0.050319853,0.1445499,0.12872578,0.78728004,0.87639926,0.85333232,0.90402308,0.98545828,,,,,,
772,2.1178981e-06,0.26044418,0.20609685,0.054347328,0.061041686,0.22101671,0.18596162,0.05052786,0.056444485,0.14496107,0.13702588,0.79620759,0.8702143,0.86171931,0.88099962,0.98560362,,,,,,
773,2.1084954e-06,0.2954534,0.23338784,0.062065567,0.067291079,0.25307644,0.21341318,0.062235293,0.055129314,0.16360739,0.15196701,0.76715447,0.86226738,0.84598308,0.88420711,0.9826849,,,,,,
774,2.0991269e-06,0.25175928,0.19966735,0.052091931,0.05794402,0.20979209,0.17903962,0.053152246,0.048310408,0.13997186,0.12936403,0.79521493,0.88000265,0.86878764,0.89364409,0.98539648,,,,,,
775,2.0897927e-06,0.27616651,0.21972172,0.056444787,0.060198473,0.22643642,0.19551559,0.057807965,0.050908469,0.15466828,0.14256594,0.77440512,0.86531221,0.85109213,0.8829536,0.98490861,,,,,,
776,2.0804928e-06,0.301684,0.24081732,0.06086668,0.058774321,0.25223147,0.21188837,0.057181644,0.046779003,0.17355613,0.15826759,0.76248962,0.85172324,0.83265669,0.8915528,0.98403575,,,,,,
777,2.0712273e-06,0.24418759,0.19339157,0.050796019,0.058769446,0.20222655,0.17403874,0.051214162,0.054379165,0.1357018,0.11962907,0.80524142,0.88485398,0.86157051,0.91712645,0.98542163,,,,,,
778,2.0619963e-06,0.29747812,0.23651666,0.060961464,0.058031966,0.24926778,0.21347439,0.054791317,0.046694577,0.17040007,0.15858372,0.76724924,0.8484915,0.83206115,0.86691888,0.98509477,,,,,,
779,2.0528e-06,0.25384089,0.20010782,0.053733069,0.059343734,0.21743104,0.18463571,0.05672523,0.051003038,0.13886428,0.12615239,0.79395325,0.87724776,0.858181,0.90170948,0.98388545,0.23627025,0.81625618,0.89449362,0.8768134,0.92336996,0.98688627
780,2.0436384e-06,0.25089455,0.19800129,0.052893264,0.061351899,0.21156941,0.18089801,0.056511224,0.054738577,0.13684698,0.12343955,0.79268825,0.88088213,0.85978067,0.90491472,0.98479786,,,,,,
781,2.0345116e-06,0.25643274,0.20192218,0.054510559,0.06741176,0.20876146,0.18665655,0.062373585,0.052033697,0.13752244,0.12703945,0.79670835,0.88256384,0.86814399,0.90099486,0.98251349,,,,,,
782,2.0254197e-06,0.28157713,0.22379508,0.057782041,0.061942784,0.23695796,0.19869932,0.056867551,0.050103392,0.15897509,0.14435355,0.77451736,0.86497653,0.84585793,0.88890487,0.98451853,,,,,,
783,2.0163628e-06,0.25208681,0.19964937,0.052437437,0.056195758,0.22018726,0.17904249,0.049671376,0.049551166,0.14245476,0.12463125,0.78969649,0.87625864,0.84682412,0.91513557,0.98606408,,,,,,
784,2.0073409e-06,0.34341174,0.27450503,0.068906706,0.070976285,0.26870903,0.24186813,0.0717084,0.05057881,0.19560441,0.17729803,0.74721798,0.84176024,0.81589871,0.88176134,0.97982219,,,,,,
785,1.9983542e-06,0.24632252,0.19398399,0.052338534,0.064309451,0.21088328,0.17681712,0.058763082,0.051332027,0.13287599,0.12013326,0.80488065,0.88752228,0.8718633,0.90701949,0.98285449,,,,,,
786,1.9894028e-06,0.22492127,0.17648131,0.048439964,0.059498332,0.20410516,0.16142436,0.052178074,0.051824846,0.12104394,0.10787299,0.81813091,0.8965138,0.87590738,0.91972437,0.98451045,,,,,,
787,1.9804868e-06,0.2694043,0.21380653,0.055597761,0.058362885,0.22029613,0.19373333,0.055003017,0.047029171,0.15220325,0.135237,0.79159926,0.86887982,0.83999253,0.90937513,0.98421262,,,,,,
788,1.9716062e-06,0.23731553,0.18755523,0.049760293,0.057491649,0.19698845,0.17080852,0.054409655,0.048637919,0.12938014,0.11837288,0.81689336,0.88808966,0.8744103,0.90400017,0.98575493,,,,,,
789,1.9627611e-06,0.27688988,0.21941016,0.057479716,0.063195152,0.22881413,0.19859747,0.060610455,0.05428484,0.15311371,0.13924249,0.77479639,0.86356744,0.84358198,0.88997715,0.98436057,0.24028126,0.81291542,0.89244564,0.87417548,0.92257525,0.9865761
790,1.9539516e-06,0.25776265,0.20386775,0.053894898,0.058184511,0.21524956,0.18656984,0.049851168,0.052913988,0.14378289,0.13611086,0.79547137,0.86964244,0.85830062,0.88282042,0.98601735,,,,,,
791,1.9451779e-06,0.24400724,0.19049013,0.053517115,0.070476719,0.21057437,0.17970362,0.065565134,0.059762464,0.12596629,0.11388451,0.81388679,0.89116965,0.87228383,0.91319256,0.98149395,,,,,,
792,1.9364399e-06,0.32615726,0.26034643,0.065810821,0.062120443,0.26616253,0.23145324,0.061577326,0.050523867,0.18796661,0.17006291,0.74311186,0.83392962,0.80602348,0.88522902,0.98275588,,,,,,
793,1.9277378e-06,0.22388957,0.17796525,0.045924325,0.050551834,0.18497044,0.15810309,0.044275108,0.043854659,0.12638487,0.11432311,0.81796789,0.89189028,0.87536593,0.91156184,0.98807265,,,,,,
794,1.9190717e-06,0.27384776,0.21689691,0.056950849,0.059950207,0.2347719,0.19608616,0.050323256,0.051151076,0.15523295,0.14414834,0.78340876,0.85989134,0.84276574,0.8806584,0.98578904,,,,,,
795,1.9104417e-06,0.26868068,0.21338881,0.055291874,0.057039905,0.2174975,0.19356504,0.056231543,0.051275986,0.15001734,0.1378215,0.78926294,0.86373575,0.84535773,0.88911693,0.98398253,,,,,,
796,1.9018478e-06,0.24546481,0.19332076,0.052144043,0.061890936,0.2102714,0.17720689,0.053625026,0.049873804,0.13421565,0.12405764,0.79951623,0.88518068,0.87200373,0.90020759,0.98544458,,,,,,
797,1.8932901e-06,0.21556976,0.16934032,0.046229439,0.062304021,0.17845074,0.1553825,0.054004185,0.054096811,0.1138183,0.102027,0.82326567,0.90054443,0.88097591,0.92304215,0.98545818,,,,,,
798,1.8847688e-06,0.27796993,0.21614717,0.061822758,0.074087778,0.23410992,0.21354241,0.083615578,0.056072199,0.14030198,0.12813288,0.7914425,0.8755624,0.85552835,0.90072645,0.97742186,,,,,,
799,1.8762838e-06,0.25247784,0.19913963,0.053338211,0.062092459,0.21483516,0.18193603,0.053250157,0.050425338,0.1394461,0.12752325,0.79336333,0.87821968,0.86004827,0.89995505,0.9853583,0.23733681,0.81376962,0.89289638,0.87146502,0.9265673,0.98680751
800,1.8678354e-06,0.35283706,0.28015219,0.072684862,0.067383924,0.28436301,0.25864159,0.065888846,0.053302181,0.20119213,0.19010156,0.72922796,0.81573497,0.80058317,0.83655859,0.98149074,,,,,,
801,1.8594235e-06,0.19785735,0.15592215,0.041935194,0.054388029,0.16741302,0.14062869,0.045531764,0.050808424,0.10687383,0.093305874,0.83899545,0.90953672,0.88742041,0.93456202,0.98716834,,,,,,
802,1.8510483e-06,0.28474576,0.22426178,0.060483982,0.068486008,0.23874897,0.20848965,0.063578686,0.057881845,0.15460198,0.14594092,0.77794664,0.85956824,0.84941959,0.8723863,0.98137633,,,,,,
803,1.8427099e-06,0.23045786,0.18105293,0.049404921,0.060055958,0.19922099,0.16719137,0.052398541,0.050441001,0.12450973,0.11388893,0.81313993,0.89134269,0.87497561,0.90964858,0.98517958,,,,,,
804,1.8344082e-06,0.21048511,0.16599455,0.044490558,0.053307619,0.1864806,0.14917883,0.043120834,0.048183368,0.11608554,0.10560547,0.82602966,0.89993136,0.88506476,0.91723931,0.98764111,,,,,,
805,1.8261435e-06,0.1963893,0.15503012,0.041359183,0.051089019,0.16943978,0.13889146,0.042701811,0.048492585,0.10721591,0.095947105,0.83591753,0.90854898,0.89207193,0.92737494,0.98855578,,,,,,
806,1.8179158e-06,0.27077173,0.21210687,0.058664855,0.06426114,0.2356001,0.20229367,0.073456591,0.052316655,0.14211458,0.1270825,0.79047669,0.87641277,0.85178497,0.90515661,0.98005403,,,,,,
807,1.8097251e-06,0.32790375,0.26195144,0.065952307,0.052635407,0.27503315,0.23468554,0.053710595,0.045590964,0.19257303,0.17842231,0.74123955,0.8253179,0.80319579,0.85459043,0.9851189,,,,,,
808,1.8015716e-06,0.31268086,0.25130934,0.061371519,0.052014804,0.24823013,0.21879265,0.044525679,0.042206578,0.18784729,0.17434112,0.75734262,0.83041534,0.80998441,0.85484682,0.98745693,,,,,,
809,1.7934554e-06,0.24424668,0.19241913,0.051827557,0.055952456,0.21785386,0.17669809,0.049273337,0.050229866,0.13546658,0.123907,0.79470731,0.88054836,0.86191965,0.90186582,0.98619334,0.24163294,0.81044612,0.89130525,0.87856786,0.91558355,0.98613144
810,1.7853765e-06,0.24778466,0.19688339,0.050901271,0.055833229,0.2011463,0.17630315,0.04970425,0.0505694,0.13939814,0.12523862,0.79441396,0.87873665,0.85644029,0.90449335,0.98647337,,,,,,
811,1.7773349e-06,0.27236909,0.21511446,0.057254623,0.061729039,0.23807795,0.1958891,0.059435071,0.051322072,0.15017153,0.13763545,0.7841017,0.86728804,0.84963281,0.88760441,0.98387295,,,,,,
812,1.7693309e-06,0.26095155,0.20688056,0.054070983,0.062795728,0.2098233,0.18650121,0.052100617,0.054625166,0.14550841,0.13564034,0.79891562,0.86963075,0.85490339,0.88735865,0.98472706,,,,,,
813,1.7613645e-06,0.25389272,0.20005142,0.053841297,0.06481402,0.21130885,0.18397226,0.058936857,0.051937202,0.13774772,0.12522345,0.79675823,0.88117921,0.86527822,0.90173085,0.98377542,,,,,,
814,1.7534357e-06,0.28477807,0.22497885,0.059799217,0.065367243,0.23537698,0.20746821,0.06316346,0.05386069,0.15679915,0.14259433,0.77096653,0.85870379,0.83513271,0.88835533,0.98252951,,,,,,
815,1.7455446e-06,0.2619672,0.20705953,0.054907668,0.059602674,0.21715118,0.1904492,0.056076373,0.05364068,0.144355,0.13310124,0.78282284,0.87207429,0.85567301,0.89092109,0.98428148,,,,,,
816,1.7376913e-06,0.29364981,0.23249163,0.061158187,0.061432684,0.24962782,0.21266763,0.079047003,0.046341149,0.15806648,0.13975235,0.78306227,0.86709675,0.83973005,0.90312281,0.98088729,,,,,,
817,1.7298759e-06,0.22747884,0.1774709,0.050007942,0.06639183,0.19646138,0.16772845,0.068956579,0.05367701,0.11366328,0.10638886,0.82984353,0.90276203,0.89483023,0.91124634,0.98147357,,,,,,
818,1.7220985e-06,0.25281978,0.19952871,0.053291071,0.062449151,0.21947239,0.18036268,0.056467559,0.055379468,0.13770741,0.12640299,0.79572534,0.8811734,0.86570381,0.89982768,0.98393459,,,,,,
819,1.7143591e-06,0.29838556,0.23602518,0.062360379,0.063901067,0.25727133,0.21553353,0.052946996,0.054187337,0.16960368,0.15909951,0.76213953,0.84758519,0.83178363,0.86580146,0.98500045,0.24379536,0.8095175,0.89066088,0.88203924,0.91060288,0.98590302
820,1.7066578e-06,0.31079733,0.24767554,0.063121786,0.059186289,0.25484672,0.22230409,0.057915838,0.052473124,0.17763144,0.16607604,0.75600007,0.84090347,0.82541262,0.85890818,0.98423115,,,,,,
821,1.6989948e-06,0.24237007,0.19006845,0.052301612,0.065824398,0.20220714,0.17804407,0.0570614,0.0553799,0.12967533,0.11777718,0.80474707,0.88717986,0.8694736,0.90923578,0.98373941,,,,,,
822,1.69137e-06,0.2385809,0.18537207,0.053208838,0.071103002,0.2145393,0.17685786,0.0602097,0.054858435,0.12364811,0.11695171,0.81009046,0.89188545,0.8836568,0.90211149,0.98309062,,,,,,
823,1.6837836e-06,0.23848069,0.1855611,0.0529196,0.068830307,0.20450149,0.17905747,0.063976502,0.053770181,0.12303801,0.11234654,0.81296836,0.89249147,0.87563598,0.91237924,0.98224802,,,,,,
824,1.6762356e-06,0.28474396,0.22479112,0.059952839,0.059356547,0.25194849,0.2070988,0.058134225,0.051338329,0.15871551,0.14653875,0.7704608,0.86198598,0.84731183,0.88540626,0.98403406,,,,,,
825,1.6687261e-06,0.29722492,0.23623753,0.060987395,0.060054438,0.24957145,0.2125169,0.057767185,0.051577864,0.16865101,0.1548312,0.79948274,0.84793532,0.82689675,0.8744584,0.98396772,,,,,,
826,1.6612552e-06,0.27963265,0.21990657,0.059726081,0.064926768,0.2457547,0.20472834,0.059654581,0.052799921,0.15377151,0.1419389,0.77688795,0.86385756,0.84677851,0.8863018,0.98268636,,,,,,
827,1.6538229e-06,0.2473617,0.195605,0.051756695,0.055434517,0.21538683,0.1772195,0.053425102,0.049421721,0.13679686,0.12341169,0.79658051,0.88110529,0.86028765,0.90460692,0.98510256,,,,,,
828,1.6464294e-06,0.24389732,0.19147638,0.052420934,0.065855088,0.21131531,0.17634829,0.057320102,0.056270401,0.1309882,0.11693786,0.80182729,0.88580444,0.86140688,0.91331678,0.98377269,,,,,,
829,1.6390746e-06,0.30785212,0.24556066,0.062291458,0.060935153,0.2497887,0.21854253,0.054769266,0.048089334,0.17817149,0.16395571,0.75534341,0.85184366,0.8293086,0.88198355,0.98614871,0.23590437,0.81439862,0.89342196,0.87803362,0.91999731,0.98665454
830,1.6317588e-06,0.35468631,0.28102359,0.073662717,0.072023069,0.29505812,0.25853752,0.072426752,0.05924028,0.19949238,0.18215895,0.72941537,0.81838113,0.79024598,0.86350007,0.97975108,,,,,,
831,1.6244819e-06,0.28450633,0.22480718,0.059699147,0.064541866,0.23026456,0.20865866,0.06530426,0.05193837,0.15588661,0.14238841,0.7770485,0.85999305,0.83899633,0.88552458,0.98206768,,,,,,
832,1.617244e-06,0.26136324,0.2054681,0.055895142,0.062195185,0.23182907,0.19042084,0.059168062,0.049484129,0.14198185,0.13239802,0.78776466,0.87602339,0.86591061,0.88971227,0.98353942,,,,,,
833,1.6100453e-06,0.27380838,0.21825645,0.055551931,0.055684639,0.22372522,0.19398602,0.049794514,0.041040286,0.15835209,0.14425529,0.79194891,0.87774116,0.85959146,0.90121591,0.98603328,,,,,,
834,1.6028857e-06,0.24940595,0.19864533,0.050760615,0.053852054,0.20723895,0.17506731,0.05220923,0.04711518,0.1406193,0.12427071,0.79959395,0.88131414,0.85771036,0.91349674,0.98699036,,,,,,
835,1.5957653e-06,0.26204025,0.20694418,0.055096071,0.060224735,0.22590298,0.18889224,0.055483016,0.048609174,0.14451427,0.13698514,0.79613069,0.86989429,0.85992833,0.88090045,0.98526827,,,,,,
836,1.5886843e-06,0.28956552,0.22886577,0.060699748,0.063823098,0.25027001,0.20901969,0.055435636,0.054875881,0.16262137,0.15147598,0.77111874,0.85300174,0.83548102,0.87335529,0.9846172,,,,,,
837,1.5816427e-06,0.2778667,0.22098706,0.056879637,0.062229551,0.2178431,0.19882264,0.057959963,0.046486169,0.15629587,0.14369144,0.79304238,0.87765792,0.85935767,0.90012494,0.98517462,,,,,,
838,1.5746405e-06,0.27278657,0.21538351,0.057403062,0.070334818,0.22391723,0.19586859,0.065125075,0.054714101,0.14710893,0.13752461,0.78794261,0.87544809,0.86701265,0.89273462,0.9827089,,,,,,
839,1.5676778e-06,0.32313395,0.25671109,0.066422851,0.065415869,0.26324055,0.23359618,0.062395295,0.051724199,0.18283519,0.17459815,0.75733745,0.83417411,0.82560112,0.84509156,0.98239244,0.24523517,0.81116232,0.89163882,0.88438549,0.91018559,0.98605061
840,1.5607547e-06,0.25752852,0.20388118,0.053647339,0.056677958,0.21715532,0.18560888,0.056113693,0.048055894,0.14273566,0.12940145,0.78473767,0.87424701,0.8544095,0.8970937,0.98469601,,,,,,
841,1.5538713e-06,0.30102016,0.23696625,0.064053916,0.068551978,0.26041185,0.22089062,0.067841296,0.055001714,0.16465,0.15072672,0.76016339,0.85380778,0.8325132,0.88127346,0.98010572,,,,,,
842,1.5470277e-06,0.27499105,0.21836976,0.056621291,0.060888897,0.22382657,0.19670536,0.055397958,0.053628412,0.15395356,0.14336479,0.78893858,0.87462809,0.85895334,0.89462215,0.98502483,,,,,,
843,1.5402238e-06,0.29040933,0.22977764,0.060631694,0.061522343,0.24559876,0.2109976,0.058306189,0.051880653,0.16346235,0.14690049,0.76584384,0.85399437,0.8271343,0.89180911,0.98431206,,,,,,
844,1.5334599e-06,0.26553089,0.21013191,0.055398978,0.059530964,0.22182308,0.19177364,0.059863334,0.048512464,0.14618425,0.13369562,0.7836155,0.87292153,0.85732314,0.89210311,0.98428542,,,,,,
845,1.5267358e-06,0.28320302,0.2255322,0.05767082,0.054988848,0.23695428,0.2016211,0.046919582,0.047026439,0.16428775,0.15365348,0.77046608,0.85312177,0.8392828,0.86959944,0.98755582,,,,,,
846,1.5200518e-06,0.27588742,0.22046105,0.055426365,0.051382015,0.2291611,0.19415054,0.048316476,0.04168528,0.16036075,0.14844639,0.77306981,0.85931992,0.84871517,0.89332828,0.9872975,,,,,,
847,1.5134079e-06,0.27794181,0.21832867,0.059613144,0.067856868,0.23665459,0.20497363,0.064726082,0.059687525,0.14997975,0.13516375,0.78341781,0.86768594,0.84218369,0.89777695,0.98022734,,,,,,
848,1.5068041e-06,0.31211014,0.24624788,0.065862261,0.070986751,0.2626716,0.22815003,0.064139324,0.059365939,0.17241707,0.16428125,0.75401017,0.84246403,0.83058309,0.85621539,0.98134403,,,,,,
849,1.5002405e-06,0.2283857,0.18035187,0.048033826,0.056990889,0.18816338,0.16463283,0.051020891,0.051875826,0.12446742,0.11296314,0.81130242,0.89115139,0.87453466,0.91148424,0.98583924,0.23523302,0.81327323,0.89260556,0.87002972,0.92767972,0.98679146
850,1.4937172e-06,0.30886586,0.24143424,0.067431612,0.07312964,0.25860371,0.23594231,0.070012051,0.058618201,0.16626533,0.15685078,0.76693377,0.84995635,0.83841534,0.86598261,0.97767067,,,,,,
851,1.4872342e-06,0.25446696,0.20188359,0.052583361,0.056269934,0.21987405,0.17981332,0.048544702,0.045741335,0.14403833,0.13355854,0.78878676,0.87464854,0.86403842,0.8893303,0.98720636,,,,,,
852,1.4807916e-06,0.27892757,0.22043904,0.058488532,0.062952315,0.24366352,0.20005062,0.056525859,0.051213414,0.15591037,0.14291864,0.77614193,0.86393262,0.8460115,0.88500119,0.98437249,,,,,,
853,1.4743896e-06,0.28526468,0.22668306,0.058581617,0.05740304,0.24186839,0.20373946,0.055316991,0.048098971,0.16289976,0.14454982,0.76850251,0.85615727,0.82708525,0.89890028,0.98503888,,,,,,
854,1.468028e-06,0.25192471,0.19886352,0.053061185,0.0618904,0.21969723,0.17943641,0.05200367,0.055228585,0.13887325,0.12852075,0.81166195,0.89297613,0.88065639,0.90853371,0.98537903,,,,,,
855,1.4617071e-06,0.27774078,0.21892402,0.058816761,0.064950272,0.24651039,0.19998106,0.060104917,0.051211827,0.1532263,0.13981745,0.77879681,0.8672263,0.84866783,0.88999963,0.983459,,,,,,
856,1.4554268e-06,0.2540979,0.20085685,0.053241048,0.058760244,0.21263939,0.18366526,0.054881324,0.054737421,0.13963711,0.12784229,0.79044302,0.87684691,0.86091401,0.89578754,0.98485492,,,,,,
857,1.4491872e-06,0.24520172,0.1936406,0.05156111,0.056896003,0.20790891,0.17738032,0.055660236,0.049589359,0.13422932,0.12071381,0.79863194,0.88099462,0.85831453,0.90873724,0.98458754,,,,,,
858,1.4429885e-06,0.28544879,0.22628909,0.059159705,0.062672887,0.23770814,0.20503504,0.058998863,0.055792343,0.15960179,0.14409509,0.77231062,0.86417517,0.84071128,0.89328075,0.98346809,,,,,,
859,1.4368306e-06,0.27822018,0.21919213,0.059028049,0.067851406,0.24608396,0.19969354,0.060092613,0.056883004,0.15286524,0.13874069,0.78132948,0.87062075,0.84840469,0.90299904,0.98275728,0.23375722,0.81252915,0.89181616,0.8663382,0.93021913,0.98691397
860,1.4307136e-06,0.27327181,0.21453244,0.058739374,0.066149581,0.24269951,0.1999472,0.063525886,0.054535305,0.14809507,0.13247067,0.78584434,0.86857933,0.84366809,0.90479578,0.98225988,,,,,,
861,1.4246376e-06,0.27056432,0.216117,0.054447324,0.04933006,0.22930681,0.19024488,0.046574225,0.043415581,0.15725653,0.14530505,0.78326176,0.86789231,0.85246307,0.8857674,0.9869312,,,,,,
862,1.4186026e-06,0.26140165,0.20536072,0.056040932,0.065135879,0.23237151,0.18954383,0.057449754,0.054886293,0.14202698,0.13187957,0.78621432,0.87554255,0.86128887,0.89165786,0.98413178,,,,,,
863,1.4126087e-06,0.27230797,0.21446254,0.057845431,0.064367179,0.24106416,0.19677752,0.057458133,0.050719856,0.15021305,0.13956219,0.78320747,0.86693969,0.85276832,0.88479765,0.98432163,,,,,,
864,1.406656e-06,0.21316583,0.16852555,0.044640284,0.051353258,0.19086058,0.14980964,0.041732676,0.043568767,0.11931227,0.1090581,0.82429127,0.90063405,0.89012054,0.91278678,0.98848565,,,,,,
865,1.4007445e-06,0.23695337,0.18596242,0.050990943,0.062088586,0.20584743,0.17244856,0.061411212,0.052713703,0.12471422,0.11317768,0.80855694,0.8912561,0.87202108,0.91243165,0.98414942,,,,,,
866,1.3948743e-06,0.26102345,0.20640384,0.054619608,0.060597576,0.22058173,0.18765381,0.055477907,0.052054001,0.14466995,0.13093422,0.78697768,0.87472135,0.85550925,0.8987589,0.98576177,,,,,,
867,1.3890454e-06,0.30670056,0.24400211,0.062698449,0.058010385,0.25167453,0.22156842,0.061415084,0.049848802,0.17408801,0.15864618,0.75992403,0.84746121,0.82647027,0.87280766,0.98278252,,,,,,
868,1.383258e-06,0.25944306,0.20307409,0.056368972,0.067486976,0.22817197,0.19105837,0.064696402,0.053012399,0.13759571,0.12589157,0.7957366,0.87831225,0.85991076,0.90019922,0.98195543,,,,,,
869,1.3775119e-06,0.24961889,0.19761446,0.052004432,0.059141212,0.20525046,0.17913894,0.060022737,0.050118688,0.13523235,0.1242647,0.8135477,0.88305307,0.86598094,0.92077883,0.98330564,0.23996386,0.81004789,0.89062998,0.87920818,0.91366608,0.98639174
870,1.3718074e-06,0.28650771,0.22661977,0.059887943,0.064188814,0.24519111,0.20604753,0.059561476,0.05111126,0.160071,0.14550669,0.7832127,0.86600797,0.84719173,0.8978852,0.9839427,,,,,,
871,1.3661445e-06,0.27933695,0.21950643,0.05983052,0.0688708,0.24642036,0.20311211,0.061900672,0.055073687,0.15268415,0.13805441,0.77610073,0.86683665,0.84519353,0.89778972,0.98253469,,,,,,
872,1.3605232e-06,0.27573734,0.21882092,0.05691642,0.060442063,0.23457689,0.19571684,0.055348798,0.050948335,0.15559542,0.13954425,0.78280181,0.86871614,0.84462138,0.90224438,0.98402421,,,,,,
873,1.3549436e-06,0.3097271,0.24617648,0.063550621,0.060568755,0.25794415,0.22298269,0.058787464,0.05206063,0.17641494,0.16279353,0.75263653,0.84012161,0.81709886,0.86697126,0.98396676,,,,,,
874,1.3494057e-06,0.25386247,0.19957341,0.054289065,0.064419765,0.21760105,0.18483518,0.05757092,0.053443248,0.13769182,0.12539821,0.7957045,0.88015872,0.86214013,0.90476904,0.98340727,,,,,,
875,1.3439096e-06,0.22167334,0.17558403,0.046089304,0.054209505,0.18232893,0.15775953,0.047748465,0.051841368,0.12167803,0.11127779,0.81620108,0.89365869,0.87893713,0.91018481,0.9870992,,,,,,
876,1.3384554e-06,0.27452183,0.2152843,0.059237523,0.070535588,0.24046678,0.20080312,0.065755759,0.056410479,0.14672526,0.13609796,0.78003989,0.8708752,0.85800039,0.88699858,0.98274873,,,,,,
877,1.333043e-06,0.29138489,0.2318529,0.059531991,0.058793686,0.23945899,0.20839836,0.055706313,0.051155573,0.16568528,0.15320563,0.77249798,0.85858474,0.83968468,0.89115498,0.98437831,,,,,,
878,1.3276727e-06,0.26284989,0.2094744,0.053375496,0.055544042,0.20924318,0.18679466,0.048125156,0.050507103,0.15012754,0.13854106,0.78909974,0.86564597,0.84714895,0.88614258,0.98702005,,,,,,
879,1.3223443e-06,0.24157941,0.19287163,0.048707786,0.055342556,0.19310151,0.16759227,0.047392891,0.048982891,0.13708034,0.12373706,0.80661279,0.88749495,0.87208394,0.90924551,0.9871665,0.2403778,0.81208138,0.89220191,0.88458952,0.91054715,0.98626328
880,1.317058e-06,0.28487936,0.22639248,0.05848688,0.058386477,0.23488298,0.20452041,0.054364922,0.048826774,0.16191656,0.1498472,0.7743825,0.85592721,0.83789487,0.87607983,0.9850921,,,,,,
881,1.3118139e-06,0.30617081,0.24181013,0.06436068,0.069282261,0.26304364,0.22140135,0.060756071,0.054810985,0.17174288,0.15733786,0.76530167,0.85788309,0.83157132,0.89421315,0.98364697,,,,,,
882,1.3066119e-06,0.31438652,0.24807785,0.066308669,0.0665638,0.26462042,0.23210633,0.064551809,0.055359321,0.17382459,0.16836729,0.76606932,0.84537316,0.83850698,0.85759458,0.9820783,,,,,,
883,1.3014521e-06,0.28329529,0.22622239,0.057072892,0.055868315,0.22493892,0.20119557,0.051376026,0.049462989,0.16324017,0.14937379,0.77465898,0.85445003,0.83326853,0.88006057,0.98582478,,,,,,
884,1.2963346e-06,0.23128912,0.18222954,0.049059587,0.060660582,0.19759685,0.16556843,0.052499004,0.054709844,0.12510652,0.11333518,0.81000767,0.89278241,0.87677422,0.91172492,0.98523757,,,,,,
885,1.2912595e-06,0.27845933,0.22022551,0.05823381,0.062885277,0.23156573,0.20183497,0.055921909,0.051475329,0.15557683,0.14483216,0.8110222,0.85858712,0.84071316,0.87830417,0.98502413,,,,,,
886,1.2862267e-06,0.26726386,0.21127536,0.055988507,0.065822903,0.2160639,0.1930151,0.054377815,0.052365589,0.14848737,0.13872118,0.82643961,0.866841,0.85167202,0.88504108,0.98487129,,,,,,
887,1.2812364e-06,0.24777012,0.19643806,0.051332052,0.057822857,0.21032956,0.17516644,0.051634159,0.050405567,0.13760532,0.12727413,0.80004805,0.88095002,0.87029445,0.89376344,0.98651886,,,,,,
888,1.2762885e-06,0.2768109,0.2218059,0.055005001,0.049418333,0.22769697,0.1933916,0.042815119,0.044384431,0.1640622,0.1483924,0.7784685,0.8650565,0.84214088,0.89196569,0.98891859,,,,,,
889,1.2713832e-06,0.30015332,0.23620944,0.063943873,0.068696522,0.2632665,0.21955447,0.069959882,0.055323811,0.16302137,0.14954779,0.75591931,0.85459547,0.83521357,0.88090054,0.98100475,0.23550053,0.81419901,0.89325498,0.87481862,0.92336345,0.98673221
890,1.2665205e-06,0.22968001,0.18182929,0.047850725,0.054212476,0.19655496,0.16300865,0.047336867,0.047791518,0.12757723,0.11707447,0.80908735,0.89008987,0.87726223,0.90521059,0.98736995,,,,,,
891,1.2617004e-06,0.2334928,0.18483829,0.04865451,0.053702482,0.19771658,0.16699216,0.049478754,0.048903181,0.12921748,0.11772977,0.80473712,0.88748632,0.87125754,0.90596162,0.98723129,,,,,,
892,1.2569229e-06,0.26210105,0.20839397,0.053707079,0.051911106,0.22107883,0.18731013,0.050721826,0.043989697,0.14925216,0.13591221,0.78655939,0.87418164,0.85345206,0.90128316,0.98711042,,,,,,
893,1.2521882e-06,0.32260675,0.25486792,0.067738825,0.069728178,0.27508617,0.23505849,0.065398505,0.05731702,0.18015447,0.16708321,0.74021705,0.83846909,0.82134399,0.85904385,0.98232412,,,,,,
