# model=B23TFCUCCMFGMLiteModel tfcu=ccm_fgm_lite lora_rank=32 input_size=512 num_clips=2 num_frames=4
# loss=1*dice + 0.5*bce + 0.2*tversky + 0.15*boundary aux=0.05*ccm_mask32 + 0.1*fgm_mask32 + 0.2*mask128 + 0.1*boundary128
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0001 params_total=318244502 params_trainable=14939030
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_aux_boundary128_loss,train_aux_ccm_mask32_loss,train_aux_fgm_mask32_loss,train_aux_mask128_loss,train_bce_loss,train_boundary_loss,train_dice_loss,train_tversky_loss,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_iou,val_f1,val_precision,val_recall,val_accuracy
69,9.9186791e-06,1.1360549,0.93731914,0.19873574,0.24275201,0.28666398,0.35035167,0.62546084,0.31249111,0.064357763,0.65933788,0.56041019,0.67309069,0.7934507,0.69512473,0.94341735,0.97128862,1.1899328,0.67117473,0.79229745,0.7094709,0.92151285,0.97028254
70,9.9159544e-06,1.1027847,0.90230482,0.20047987,0.23963314,0.32954862,0.39276489,0.60381317,0.31248401,0.066957736,0.62967156,0.53173792,0.66299228,0.78319732,0.68823023,0.92707206,0.96495441,,,,,,
71,9.9131852e-06,1.1220805,0.92055189,0.20152857,0.23851406,0.32431893,0.38751455,0.6135488,0.31882342,0.070389828,0.64275288,0.53914402,0.65419546,0.77822996,0.68257055,0.91969053,0.96163983,,,,,,
72,9.9103715e-06,1.1292377,0.9279367,0.20130098,0.23380976,0.3277285,0.38893268,0.61320151,0.31294694,0.067660231,0.65104704,0.55133573,0.63508863,0.76317323,0.6619081,0.92457872,0.9661365,,,,,,
73,9.9075135e-06,1.1706127,0.95309599,0.21751672,0.23363318,0.37475454,0.45227579,0.65094045,0.32533641,0.06955596,0.6655773,0.57208551,0.6081345,0.73765387,0.63914001,0.91290422,0.96195459,,,,,,
74,9.904611e-06,1.131837,0.93662283,0.19521412,0.22316413,0.29420037,0.36040927,0.61073381,0.30184529,0.061042832,0.66306732,0.5673822,0.64173107,0.76586477,0.66450196,0.93513164,0.97007465,,,,,,
75,9.9016642e-06,1.1832966,0.96084047,0.22245609,0.23216921,0.4056553,0.46020947,0.66467727,0.33109054,0.06738032,0.66998401,0.5760207,0.5782452,0.71197626,0.61649107,0.88307009,0.95620219,,,,,,
76,9.8986731e-06,1.1777858,0.96636721,0.21141855,0.22079272,0.36127601,0.41630851,0.64822311,0.31215486,0.068588231,0.68176667,0.59117438,0.60575441,0.73073191,0.63867977,0.91010996,0.9642415,,,,,,
77,9.8956376e-06,1.1281854,0.93547674,0.19270868,0.21433198,0.29959702,0.37112279,0.59591672,0.30073773,0.06337819,0.66339032,0.56105418,0.6436484,0.77265831,0.66348332,0.94366212,0.96734858,,,,,,
78,9.892558e-06,1.1308829,0.93688386,0.19399903,0.21280412,0.30868535,0.38026497,0.59628924,0.29562675,0.062784331,0.66635921,0.56646814,0.64523602,0.77329815,0.67247114,0.93316454,0.9709911,,,,,,
79,9.889434e-06,1.1141918,0.91761027,0.19658156,0.21613588,0.34639527,0.39452786,0.5909771,0.29896413,0.070969516,0.6473929,0.55044935,0.64086854,0.76850109,0.6708415,0.92889089,0.96496283,1.0923632,0.67367331,0.79459619,0.70235576,0.93684829,0.97037749
80,9.8862659e-06,1.0209167,0.84359049,0.17732625,0.21563725,0.29882088,0.3628228,0.52269599,0.28083768,0.071677149,0.59346349,0.49478288,0.69445097,0.8128692,0.72274626,0.94964542,0.96621734,,,,,,
81,9.8830536e-06,1.1337597,0.93755146,0.19620824,0.20366533,0.33616804,0.39310026,0.59861637,0.29619302,0.063653419,0.66607536,0.56915784,0.62959703,0.75859582,0.65942115,0.91954686,0.9690997,,,,,,
82,9.8797972e-06,1.0847349,0.90379038,0.18094451,0.19789417,0.29098119,0.36771237,0.54917396,0.28263745,0.062277388,0.6445054,0.54312334,0.66439149,0.78238409,0.68424196,0.93114386,0.97120701,,,,,,
83,9.8764967e-06,1.0737806,0.89064941,0.18313121,0.20597291,0.30258264,0.38030263,0.5468726,0.28207831,0.068451944,0.63249,0.53426229,0.65249938,0.77477626,0.67558785,0.9431039,0.9703122,,,,,,
84,9.8731521e-06,1.0651096,0.88700368,0.17810587,0.20571093,0.29202948,0.34825115,0.54054095,0.27423799,0.068218188,0.6324658,0.53593073,0.67079276,0.79070993,0.69666825,0.93057601,0.97115962,,,,,,
85,9.8697634e-06,1.0513543,0.87832579,0.17302855,0.19399121,0.286584,0.34862318,0.52218955,0.27561588,0.06632708,0.62587894,0.52344925,0.67057097,0.7902077,0.69370392,0.9490473,0.97114646,,,,,,
86,9.8663308e-06,1.1063892,0.91415358,0.19223561,0.19815851,0.3492854,0.40043288,0.57456099,0.28590938,0.067762424,0.64970673,0.55663897,0.63970313,0.76196012,0.67630178,0.89395657,0.96778971,,,,,,
87,9.8628542e-06,1.0658958,0.88783743,0.17805842,0.18871185,0.30157983,0.37771166,0.53168536,0.26935382,0.063881167,0.6358912,0.53843569,0.6582124,0.77901727,0.68252812,0.93286463,0.97132246,,,,,,
88,9.8593336e-06,1.0885108,0.90270171,0.18580908,0.19182002,0.33219561,0.39899774,0.5505876,0.27271661,0.065765585,0.64671695,0.54880816,0.65095485,0.77640757,0.68796755,0.90477502,0.97008173,,,,,,
89,9.8557692e-06,1.0588643,0.87726174,0.18160251,0.19419292,0.32710752,0.3901308,0.53407378,0.27382632,0.070481907,0.62452203,0.52627139,0.64516003,0.77617828,0.67633218,0.92539837,0.96644359,1.0641065,0.65103639,0.77714709,0.67095088,0.95354436,0.96627857
90,9.8521608e-06,1.1104963,0.91548318,0.19501311,0.19403247,0.35002027,0.42095845,0.58006498,0.2860137,0.069414545,0.6503454,0.55859376,0.61155517,0.74021427,0.64753134,0.89133192,0.96459907,,,,,,
91,9.8485087e-06,1.016497,0.84319788,0.17329907,0.18913394,0.30881912,0.38145268,0.50399722,0.26348824,0.068260903,0.60057026,0.5032219,0.66595568,0.78789281,0.70070778,0.92710671,0.96745493,,,,,,
92,9.8448128e-06,1.0315534,0.8604702,0.17108316,0.18242708,0.30451118,0.37213975,0.50200461,0.26402189,0.067918289,0.61527964,0.51495938,0.67178261,0.79182285,0.69412089,0.93933473,0.96942074,,,,,,
93,9.8410731e-06,0.97358871,0.81142043,0.1621683,0.18748177,0.29745156,0.35516055,0.46515743,0.2484012,0.071548763,0.58021844,0.48134531,0.68806199,0.80853292,0.72285234,0.92892596,0.96924267,,,,,,
94,9.8372897e-06,1.0772964,0.88628719,0.19100919,0.18089346,0.34078688,0.42720586,0.56579958,0.27665536,0.063258409,0.6296625,0.54404123,0.62976982,0.74648805,0.66878347,0.89229713,0.96039488,,,,,,
95,9.8334626e-06,1.0290031,0.84891559,0.18008747,0.18263581,0.3477837,0.41009748,0.51712476,0.2713264,0.067311871,0.60165413,0.50750737,0.65840241,0.77746822,0.69870088,0.89348262,0.96359218,,,,,,
96,9.8295919e-06,1.0145645,0.83796118,0.1766033,0.18239987,0.35728262,0.407121,0.49893539,0.26308277,0.074702765,0.59583152,0.4969143,0.65086078,0.77481204,0.68850945,0.89933621,0.96371474,,,,,,
97,9.8256776e-06,0.98842523,0.82950981,0.15891542,0.17223273,0.27258659,0.35169779,0.46446518,0.24141627,0.066195101,0.59894169,0.49965362,0.6953753,0.81374791,0.72439783,0.93877637,0.97297362,,,,,,
98,9.8217198e-06,1.0277621,0.85461415,0.1731479,0.17186909,0.33236095,0.40029913,0.49656515,0.25239892,0.064493116,0.6155707,0.51585017,0.66040481,0.78158768,0.70231062,0.90260038,0.96878716,,,,,,
99,9.8177184e-06,0.97976703,0.82245728,0.15730975,0.1711905,0.2860474,0.35162899,0.45362712,0.24209864,0.069273901,0.59295346,0.49031704,0.67679813,0.79635178,0.70852001,0.93818355,0.97144445,1.0045587,0.67008913,0.79194767,0.69104293,0.95286597,0.96928138
100,9.8136735e-06,0.9718784,0.80942694,0.16245145,0.17950411,0.28317792,0.3615416,0.47093991,0.24711482,0.067672508,0.57898813,0.48365265,0.67073645,0.79367682,0.70236567,0.93436323,0.96556268,,,,,,
